PCID,TCGID,
889713,84307,
889847,85751,
889856,87665,
957208,85162,
889820,84307,
956906,89270,
958682,95965,
957007,88762,
956883,88980,
958628,95891,
6277112,535153,
958733,96023,
5983732,523659,
956982,85613,
5287426,497635,
956866,85620,
958348,94235,
4913632,NA,
956800,85920,
5287538,497664,
958274,94649,
958651,95925,
5287709,497575,
805888,83736,
5287473,497556,
956826,87141,
957030,89937,
6276964,534192,
6276957,534184,
6277168,534136,
6276939,534166,
889824,86994,
805940,85141,
5952892,523665,
806109,90652,
958347,94169,
5287615,497464,
958643,95908,
5953222,523808,
956929,83657,
958379,94640,
956889,85023,
5953208,523790,
6277008,534452,
6276976,534419,
889836,89447,
958281,94656,
957449,88723,
889718,87080,
957042,88844,
957359,83641,
958501,95941,
6346183,NA,
957256,86449,
806097,90012,
958472,95899,
957360,86585,
957105,87383,
5287625,497476,
6277083,534694,
5953191,523766,
6277142,535654,
5287368,497490,
5953193,523769,
5287555,497686,
5953188,523762,
5287552,497682,
889854,89568,
889746,89203,
5953262,523858,
957048,85332,
5953234,523828,
889751,84688,
958525,95966,
5287715,497582,
889841,90656,
806065,89108,
806051,88466,
958481,95908,
5953119,523615,
5953117,523612,
5952881,523652,
958339,94159,
889794,88851,
958292,94667,
958385,94646,
958471,95898,
959853,118855,
889814,83635,
957201,90272,
6277123,NA,
805996,86900,
956921,88158,
5952886,523657,
5287414,497540,
5401630,NA,
957122,88916,
5287614,497462,
6277000,534443,
5953177,523747,
5287701,497662,
5287398,497524,
958284,94659,
958198,94138,
5952999,523842,
5952965,523804,
957482,86288,
958223,94163,
5287321,497443,
5287505,497619,
5287563,497695,
5953224,523810,
5287429,497645,
958718,96008,
957403,86289,
958291,94666,
806028,88149,
958351,94238,
5952842,523603,
889849,87255,
889831,89042,
958209,94149,
5953005,523848,
958382,94643,
5953201,523781,
956853,84491,
5953194,523771,
889825,87080,
957091,86612,
957370,85561,
889786,85027,
956838,84526,
957196,90638,
958740,96030,
889811,89126,
805883,83626,
957247,84731,
957262,87796,
5287609,497457,
957246,83849,
5287686,497593,
957057,86416,
957135,84939,
5287602,497449,
6276967,534198,
6276968,534210,
5953135,523641,
5287725,497546,
5952849,523610,
5287654,497512,
6277244,534450,
5287420,497592,
5953238,523832,
958290,94665,
889800,84230,
956880,88461,
5287604,497452,
806075,89268,
805972,86468,
5287393,497519,
5287687,497594,
957011,85983,
958276,94651,
2244997,NA,
6276984,534427,
958417,94678,
957466,89131,
958524,95965,
4780183,NA,
889068,87486,
889739,85256,
957469,85561,
6958904,NA,
957245,83848,
5287590,497435,
5953173,523743,
5287574,497418,
6276969,534211,
6628323,NA,
5287296,497418,
957277,83455,
958704,95990,
5952934,523766,
6276953,534180,
5953023,523866,
5953150,523659,
5953032,523875,
957035,85374,
956823,83656,
806071,89201,
5952923,523751,
958308,94684,
958489,95924,
957450,85834,
806068,89151,
956814,87573,
957386,88397,
957182,90043,
956842,87111,
959823,118842,
805985,86722,
956945,86688,
958232,94237,
959826,118844,
957037,87965,
958521,95962,
6604663,NA,
958311,94686,
957397,88974,
958650,95924,
889698,87274,
5287379,497505,
959825,118813,
958574,96015,
5287652,497510,
7418800,NA,
6276922,534136,
6277076,534671,
956900,89945,
5953239,523833,
6277037,NA,
7435573,NA,
6277100,535097,
5287417,497581,
5287385,497510,
6277204,534188,
957107,84775,
958216,94156,
958251,94626,
958312,94679,
5953263,523859,
5953126,523625,
956891,84982,
957444,87645,
889079,88420,
957481,85231,
958376,94637,
958248,94513,
958638,95902,
958478,95905,
5983899,523795,
6277166,534450,
889684,87869,
958537,95978,
889733,90440,
6277107,535135,
806014,87572,
889802,85754,
958669,95950,
5287467,497550,
5287309,497431,
889743,88010,
5287601,497447,
5287707,497573,
6276996,534439,
6277197,534181,
6277213,534387,
6277224,534427,
5952915,523743,
6276958,534185,
958530,95971,
6277160,NA,
957086,86565,
2245002,NA,
958293,94668,
806047,88377,
5298573,NA,
806078,89284,
5287408,497534,
806064,89087,
956968,90266,
957235,87135,
889685,88017,
958569,96010,
5441924,504791,
5952956,523793,
5324860,NA,
957022,85022,
957375,88329,
958357,94504,
806054,88563,
958709,95997,
5952905,523703,
958589,96030,
958732,96022,
6277167,534132,
958287,94690,
958260,94635,
958531,95972,
957183,85945,
805990,86822,
7027422,NA,
958583,96024,
5287726,497547,
806083,89299,
6277059,NA,
6277187,534170,
5952939,523771,
5287617,497466,
5287333,497455,
6222914,NA,
5952852,523614,
5952830,512801,
5952854,523616,
6277138,535537,
889688,90619,
6160404,NA,
6276948,534175,
956974,87086,
889683,87771,
958338,94158,
956937,85920,
956930,84383,
958571,96012,
889080,86764,
6277215,534417,
956804,84265,
957071,84167,
956862,90068,
5287672,497530,
889827,87859,
886665,89107,
5953162,523679,
5953028,523871,
957251,89565,
5953227,523817,
5952957,523794,
957180,85363,
957467,88901,
957393,88157,
957435,84995,
6277055,NA,
5287541,497667,
806080,89292,
957085,84515,
958353,94500,
889703,89126,
959836,118853,
806096,90012,
958264,94639,
957241,86539,
958408,94669,
805968,86215,
6276977,534420,
6277024,NA,
957040,87966,
956920,86256,
958591,96032,
5952831,512809,
958615,96056,
5287534,497655,
6276989,534432,
958230,94235,
889681,87260,
958210,94152,
5952868,523639,
5953085,523927,
5952897,523673,
957197,88474,
5287455,497585,
958411,94672,
957162,88766,
958364,94511,
889749,87665,
957324,85757,
5952998,523841,
957361,83482,
7322441,NA,
956802,84398,
957321,87835,
957475,88319,
958678,95961,
956890,84382,
959845,118845,
5287346,497468,
6277221,534424,
957029,89396,
5287539,497665,
957254,84904,
956877,85983,
5287736,497557,
5953211,523794,
956874,86883,
6610722,NA,
6277188,535993,
5952850,523611,
957130,84732,
957084,90276,
5953136,523642,
6277227,534432,
958691,95974,
6276913,528038,
5287582,497427,
5287339,497461,
6277045,NA,
805895,83922,
6276987,534430,
958418,94680,
5287371,497493,
6277230,534435,
5952855,523617,
5287533,497654,
956893,90589,
957189,86813,
5953068,523910,
957072,88708,
958607,96048,
889780,84739,
805967,86164,
5953086,523928,
889691,84079,
806017,87773,
806025,87917,
889072,84155,
5953254,523850,
5952976,523817,
2390422,NA,
958496,95931,
957346,88723,
958286,94662,
889779,84453,
805903,84081,
959830,118817,
957154,85577,
956856,90566,
958391,94652,
958412,94673,
958510,95951,
5287683,497581,
886666,NA,
956949,84291,
958693,95976,
958632,95895,
957009,86884,
5287407,497533,
806060,88756,
5287717,497584,
957141,88623,
957025,84360,
806089,89765,
5952834,514069,
6276924,534139,
5287642,497496,
5287458,497590,
6277026,534482,
5953001,523844,
6277043,NA,
6277096,NA,
6276912,530700,
6277239,534445,
6276962,534190,
6276921,534132,
5287626,497477,
5287719,497587,
958371,94629,
805998,86937,
5952930,523759,
958552,95993,
958258,94633,
7063735,NA,
6277038,NA,
5953029,523872,
805922,84557,
5953050,523893,
957088,85162,
889785,89290,
957358,86213,
889809,89031,
958335,94153,
956960,87141,
958727,96017,
5953203,523784,
806012,87516,
889723,88560,
957493,89902,
957419,90405,
957304,87250,
956837,86308,
957157,89642,
957087,90424,
958356,94503,
957452,86999,
957206,86565,
957045,84389,
886667,89659,
957200,87925,
6277016,534469,
5953246,523842,
957074,89017,
805949,85636,
5056055,NA,
958470,95897,
958668,95949,
5953014,523857,
5287308,497430,
957233,88366,
5953079,523921,
956983,90777,
805989,86820,
958283,94658,
6276963,534191,
5287389,497515,
6962819,NA,
957079,90091,
957309,89148,
805957,85912,
6670551,NA,
5287684,497586,
5953115,523610,
958275,94650,
958419,94681,
5953186,523758,
806000,87162,
957064,84077,
957423,86624,
5953206,523788,
806095,89986,
889738,85224,
956854,86500,
806081,89292,
957094,90736,
958386,94647,
956955,86589,
957305,86790,
805947,85481,
957160,88156,
958480,95907,
958676,95959,
889773,83477,
889833,89266,
958475,95902,
958561,96002,
958269,94644,
5287682,497542,
958469,95896,
2245044,NA,
805938,85058,
5287364,497486,
889710,84074,
4895155,NA,
5287302,497424,
5953245,523841,
6276994,NA,
5952841,523587,
6277128,535214,
5287679,497538,
5287685,497592,
6276938,534165,
5953198,523777,
5953110,523605,
956992,85606,
7322446,NA,
5952920,523748,
6277181,534163,
6276947,534174,
6277189,534171,
5287410,497536,
5953259,523855,
806103,90442,
958565,96006,
958710,95998,
957224,83793,
889752,87361,
5953166,523702,
5953089,523931,
889830,88560,
956910,90499,
958536,95977,
959852,118799,
958278,94653,
958751,96041,
805943,85200,
957023,85023,
805918,84460,
805891,83894,
6276925,NA,
5953118,523614,
958547,95988,
805948,85603,
5952875,523646,
956953,89229,
958728,96018,
957327,89407,
958578,96019,
889717,86994,
806098,90077,
889708,83715,
957250,86244,
805946,85481,
957269,85577,
958582,96023,
957058,83773,
886649,84101,
806073,89213,
956932,84390,
957127,83848,
5953157,523668,
6277177,534155,
5287305,497427,
5952911,523734,
6277030,534493,
889855,84331,
5953261,523857,
6886328,NA,
5287289,497412,
958715,96005,
6277022,534476,
6735454,NA,
6277126,NA,
958282,94657,
5287669,497527,
5953043,523886,
6277057,534538,
805923,84741,
957187,86683,
956810,85540,
