PCID,TCGID,
7456997,NA,
807050,208448,
1287179,90079,
849623,89794,
6495718,542788,
807310,208272,
1287139,84021,
1287077,86715,
807154,208343,
849704,89842,
849730,89837,
6142497,NA,
849696,89793,
963041,183827,
5732716,515677,
6142568,NA,
6495635,542896,
807021,208411,
849630,89823,
6495549,542833,
6495542,542826,
6539205,NA,
7445257,568513,
925367,87508,
925351,89516,
806913,126903,
807308,208301,
806889,126876,
6142482,NA,
4400497,222986,
925370,88288,
807255,208306,
849595,89780,
6142552,NA,
6495488,542772,
963079,183871,
807293,208517,
886503,86190,
962955,183961,
1287125,88609,
6495464,542649,
6142533,NA,
6732871,NA,
6495484,542768,
806948,126942,
6142569,NA,
806867,126995,
807031,208373,
925385,86953,
806830,126958,
807197,208468,
1287111,86844,
957979,97993,
7445274,570362,
807018,208521,
962828,183801,
6142560,NA,
806815,126941,
6495799,542879,
1287284,89250,
6495682,542648,
2245018,NA,
1287245,89120,
6495779,542856,
926137,89869,
7445280,570563,
1287155,85959,
807130,208490,
806886,126873,
1287230,86160,
5927170,NA,
926232,88292,
5732710,515666,
963120,183934,
849707,86314,
5770965,515647,
926192,84901,
6495798,542878,
6495814,542665,
6495825,542681,
962836,183811,
6929307,NA,
926219,84116,
6944345,NA,
807215,208505,
806827,126955,
807297,208291,
6142553,NA,
957976,98019,
957967,98018,
6142563,NA,
1287269,87249,
806797,126919,
6142529,NA,
6495720,542790,
807187,208396,
3808301,NA,
6495744,542816,
926224,86268,
926170,89467,
6495560,542844,
963082,183880,
806855,126983,
6142565,NA,
2244992,267036,
1287184,84556,
925308,86922,
957956,98020,
807096,208441,
925342,87109,
925383,85258,
962953,183959,
6495614,542670,
925222,88663,
926108,89878,
6495741,542813,
6495553,542837,
926102,87228,
7445256,568512,
963133,183956,
925869,85450,
1287123,88170,
807011,126934,
807107,208429,
849671,89799,
806985,126984,
807176,208498,
6495483,542767,
6142491,NA,
6142519,NA,
6142525,NA,
6495563,542847,
806962,126958,
957955,98006,
926142,83850,
6495730,542801,
963056,183847,
5862250,NA,
806888,126875,
925377,89745,
925874,90420,
925259,88119,
1287220,84097,
849713,89777,
807262,208346,
1287296,84242,
963108,183916,
6495478,542763,
6142475,NA,
849613,88436,
963129,183949,
6495824,542679,
6495468,542655,
806869,126997,
925341,87108,
6142546,NA,
4050361,NA,
849700,89829,
6142506,NA,
886444,84227,
957973,97988,
1287120,87787,
1287098,83819,
6495546,542830,
1287185,84558,
1287148,84477,
925343,86028,
849718,89786,
926246,86273,
963125,183942,
806818,126945,
2245061,NA,
849709,88077,
925365,87082,
849693,89785,
807214,208504,
925224,89985,
806968,126965,
6495489,542773,
6142488,NA,
1287291,83790,
926209,NA,
849573,89790,
1431206,208311,
926078,85123,
5108209,NA,
849725,89820,
849712,89488,
7445284,570568,
807001,127000,
849670,89790,
6495495,542779,
6495743,542815,
807294,208517,
807250,208514,
849583,89784,
807190,208397,
6495723,542793,
5962589,NA,
6142538,NA,
1287176,89275,
926103,87738,
4034206,283815,
643500,88431,
6142492,NA,
849624,89795,
849646,89770,
963003,183782,
4034191,283836,
5732697,515674,
3322147,NA,
1287199,87456,
962832,183807,
849685,89824,
1287141,84043,
962940,183937,
6495570,542854,
6495572,542856,
1287283,88838,
807245,208471,
6495719,542789,
6142513,NA,
886508,86638,
6495527,542811,
849605,89834,
6495647,542908,
807035,208357,
7672698,NA,
926133,89276,
7445272,570320,
963044,183834,
962910,183896,
6142562,NA,
6495532,542816,
849724,89819,
5672074,NA,
643498,88304,
806775,126897,
6142479,NA,
849612,88077,
6142549,NA,
849699,89826,
6495679,542939,
1287083,87562,
643471,84648,
1287110,86826,
849649,89812,
6495783,542860,
849695,89791,
957983,97995,
806936,126928,
6495726,542797,
6495780,542857,
849736,89816,
926109,90165,
926079,85172,
962856,183836,
5732707,515656,
926127,87729,
963121,183935,
807137,208304,
963071,183863,
962926,183917,
2573466,127195,
886516,88616,
643488,86270,
806854,126982,
849745,89812,
849690,89774,
6142559,NA,
6495734,542806,
886528,84424,
962870,183850,
849625,89801,
6495530,542814,
1431220,208406,
6495465,542650,
4034203,283839,
807054,208472,
849666,86324,
1287277,88170,
963092,183893,
1287118,87490,
963069,183861,
957974,97989,
926140,90422,
807266,208416,
6635831,NA,
6495480,542680,
926167,88317,
926081,85971,
7445258,568704,
6665622,NA,
6748761,NA,
1431205,208296,
1287229,85373,
1287210,88668,
1287109,86303,
6142494,NA,
849678,89845,
806790,126912,
807061,208434,
643465,84621,
925337,85387,
6142558,NA,
6142526,NA,
926135,89660,
6142477,527945,
886419,88352,
806837,126965,
926161,83480,
926146,90086,
1431211,208316,
6495705,542773,
1287310,86529,
6495524,542808,
926249,90086,
806969,126966,
962973,183936,
926143,86273,
806767,126889,
849738,83612,
886381,88799,
1287287,89926,
925870,87030,
963083,183881,
886368,84603,
886350,84631,
7445264,569041,
4251875,NA,
926225,86530,
6659921,NA,
926134,89478,
7084352,NA,
963059,183850,
925233,86966,
1287073,85042,
806890,126877,
6142534,NA,
807256,208306,
925321,85994,
807246,208268,
926239,89705,
849711,89326,
849644,89768,
7445268,569323,
6142566,NA,
807171,208274,
963007,183786,
925234,87139,
807200,208298,
806810,126933,
925232,85994,
926105,88042,
886472,88493,
4034182,283788,
806766,126888,
886479,84603,
6495510,542794,
6495752,542824,
6495712,542781,
6495497,542781,
926229,87720,
6635837,NA,
807151,208369,
6495519,542803,
957952,97999,
963106,183914,
4034199,283819,
806876,127004,
5927171,NA,
807141,208403,
2158351,126994,
806963,126959,
1287144,84290,
6142481,NA,
807097,208441,
925280,89406,
886540,88496,
963128,183946,
6495509,542793,
963027,183809,
963000,183778,
926144,86369,
963021,183800,
962815,183788,
957975,98021,
962877,183857,
4034193,283825,
849635,89839,
6495539,542823,
2158365,NA,
4822172,127387,
849579,89828,
849571,89783,
925326,88962,
1287061,90692,
6142556,528026,
1431213,208345,
6142469,NA,
962954,183960,
1287088,88859,
962968,NA,
2336214,NA,
6495766,542839,
957966,97984,
6495688,542759,
849697,89797,
962802,183775,
6495797,542877,
926136,89705,
806807,126930,
925235,88584,
886434,88782,
1431214,208352,
925390,88357,
886374,84643,
806981,126979,
886527,90771,
926093,86031,
2189359,NA,
849682,89796,
926175,83997,
6495511,542795,
6495482,542766,
6495474,542672,
6390605,NA,
6495534,542818,
962868,183848,
926230,87729,
7445281,570564,
957954,97976,
886405,88616,
925349,89128,
925350,89241,
806771,126893,
1287309,85959,
6142822,NA,
925391,88346,
962934,183926,
1287244,89028,
925274,86997,
7445269,570271,
926060,83518,
643486,85905,
925368,87883,
926117,84116,
6688168,NA,
6142501,NA,
962825,183798,
963039,183824,
806847,126975,
6495503,542787,
849728,89831,
6495802,542882,
963019,183798,
807026,208445,
1287064,84068,
1287202,83457,
963097,183902,
807283,208423,
6142484,NA,
849591,89841,
643509,90767,
3951747,NA,
957958,98025,
806939,126931,
6495543,542827,
963058,183849,
6142515,NA,
3490147,184432,
926186,86967,
6495821,542674,
962844,183821,
886360,88470,
926206,87747,
849653,89817,
925219,87115,
1287200,88689,
6142535,NA,
886531,88767,
849667,89775,
962872,183852,
6495498,542782,
807016,208479,
807092,208488,
962862,183842,
7445265,569132,
6226170,211448,
7339810,NA,
1287295,84043,
6495462,542647,
6495763,542836,
925283,89704,
926088,89101,
1287321,88093,
1287271,87455,
962986,183879,
6495485,542769,
5732719,515676,
886372,84623,
6330965,NA,
7445285,570569,
962992,183944,
926147,88701,
1431201,208292,
849669,89788,
6904825,NA,
849681,89792,
926129,88292,
4034185,283821,
6142493,527972,
963040,183825,
926208,88120,
6495551,542835,
6495588,542872,
962839,183814,
807306,208520,
6495731,542802,
925217,86922,
925252,85942,
849677,89840,
849747,89813,
849627,89819,
849597,89789,
806900,126889,
849675,89827,
926123,86723,
6769448,NA,
1287242,88859,
849580,89840,
849619,89781,
926106,88120,
962821,183794,
957968,97985,
886397,86638,
6495711,542780,
2189358,NA,
6495545,542829,
7747210,NA,
807012,NA,
925278,NA,
925340,NA,
806997,NA,
806978,NA,
925258,NA,
925305,NA,
806956,NA,
1287219,NA,
806911,NA,
925877,NA,
1287130,NA,
806944,NA,
1287293,NA,
1287216,NA,
806845,126973,
1287294,84035,
806764,126886,
4034196,283798,
925363,86997,
1341366,84602,
1431198,208269,
849706,84530,
807127,208299,
925378,90040,
849609,84530,
6495494,542778,
886392,86190,
6495515,542799,
1341831,84614,
6495528,542812,
886489,87045,
849743,89770,
926205,87738,
6495508,542792,
6495575,542859,
6495603,542657,
6495548,542832,
7445282,570565,
926194,85159,
926179,85004,
6495764,542837,
5732715,515659,
5732714,515662,
6116155,515662,
807115,515662,
806923,515662,
1287301,515662,
806839,515662,
806881,515662,
807109,515662,
3399949,515662,
806880,515662,
806905,515662,
806776,515662,
925295,515662,
807009,515662,
806800,515662,
1287103,515662,
5157465,515662,
806825,515662,
4188991,515662,
1287275,515662,
2245026,515662,
806980,515662,
807129,515662,
806920,515662,
1287112,515662,
1287143,515662,
807024,515662,
1287151,515662,
1287062,515662,
806756,515662,
1287091,515662,
2669417,515662,
1287249,515662,
807152,515662,
1287115,515662,
1431235,515662,
807195,515662,
806831,515662,
1287334,515662,
1287166,515662,
806814,515662,
925388,515662,
4476045,515662,
2244991,515662,
806896,515662,
925346,515662,
925286,515662,
2390414,515662,
925279,515662,
806949,515662,
806873,515662,
2358248,127021,
6142528,527918,
1287085,87959,
3399984,NA,
806770,126892,
849651,89814,
925384,85898,
5732690,515650,
962809,183782,
3490146,NA,
886414,90415,
6142489,NA,
886359,87504,
962951,183956,
963134,183957,
806935,183957,
1431227,183957,
807275,183957,
806789,183957,
807194,183957,
807189,183957,
3399221,183957,
2336160,183957,
5809356,183957,
807175,183957,
1287258,183957,
6341889,183957,
807159,183957,
807155,183957,
807145,183957,
1287107,183957,
807131,183957,
1287154,183957,
1287076,183957,
3808302,183957,
1287233,183957,
807049,183957,
806916,183957,
1287312,183957,
807029,183957,
806774,183957,
806895,183957,
1287116,183957,
1287055,183957,
1287238,183957,
1287276,183957,
1287319,183957,
806940,183957,
807149,183957,
806793,183957,
806751,183957,
4476047,183957,
806885,183957,
806877,183957,
1287067,183957,
806761,183957,
806929,183957,
806966,183957,
925315,183957,
1287149,183957,
807240,183957,
925329,183957,
806922,183957,
1287153,183957,
806943,183957,
925264,183957,
806998,183957,
925373,183957,
807113,183957,
925379,183957,
1287325,183957,
806829,183957,
925236,183957,
1287093,183957,
807067,183957,
1287127,183957,
806785,183957,
1287172,183957,
806812,183957,
4476049,183957,
806879,183957,
2336157,183957,
925255,183957,
6879720,183957,
806894,183957,
806933,183957,
807225,183957,
1431209,183957,
807143,183957,
807071,183957,
807052,183957,
1847443,183957,
1287180,183957,
4781232,183957,
925324,183957,
1287253,183957,
1287213,183957,
1287084,183957,
1287066,183957,
2336162,183957,
807205,183957,
1287329,183957,
807140,183957,
1287263,183957,
807013,183957,
3233467,183957,
1287158,183957,
806995,183957,
807124,183957,
806979,183957,
1431221,183957,
1287162,183957,
807091,183957,
1287317,183957,
4643277,183957,
806806,183957,
807126,183957,
807218,183957,
806909,183957,
4661217,183957,
806763,183957,
925289,183957,
925330,183957,
806883,183957,
806988,183957,
806970,183957,
925241,183957,
925313,183957,
807094,183957,
806759,183957,
806821,183957,
807006,183957,
1287152,183957,
806937,183957,
1287221,183957,
925389,183957,
806795,183957,
1287178,183957,
807199,183957,
2092681,NA,
1287146,84396,
807086,208300,
925344,88019,
807101,208361,
1287074,85205,
1287226,84853,
6142524,NA,
806984,126983,
1341379,84604,
886366,84583,
963055,183846,
926159,87913,
1341829,84602,
6495501,542785,
1287096,83523,
963127,183945,
807226,208511,
957960,98009,
5732720,515665,
7445270,570272,
849639,89816,
849715,89779,
7445277,570365,
849731,89838,
6495565,542849,
1287090,89028,
7682235,NA,
806946,126940,
2336153,208385,
962858,183838,
925323,88584,
886520,89064,
963078,183870,
6495541,542825,
807267,208398,
6495804,542651,
4034198,283786,
6142540,NA,
4916012,NA,
6495746,542818,
849634,89838,
6495512,542796,
3892407,NA,
926174,83724,
1287065,84094,
963081,183873,
6495479,542764,
5639055,NA,
6495562,542846,
962818,183791,
6495529,542813,
6495775,542850,
6142522,NA,
962822,183795,
5880351,NA,
5704606,NA,
849687,89835,
1287335,83742,
6495606,542661,
925294,88346,
6495577,542861,
849659,84457,
886445,86075,
806975,126973,
963095,183896,
963028,183810,
807236,208407,
7445261,568826,
957948,97966,
886390,85909,
962900,183884,
849686,89833,
7445271,570273,
849584,89792,
6495558,542842,
6495807,542657,
806772,126894,
963116,183926,
6495721,542791,
1287137,83790,
6142555,NA,
886504,86225,
926242,90400,
6495538,542822,
807025,208484,
1341378,84600,
1431199,208286,
807048,208340,
7456052,NA,
6142551,NA,
926238,89660,
5732704,515652,
962949,183953,
4686523,184432,
926126,87720,
925292,88197,
806858,126986,
6579155,NA,
962833,183808,
6495694,542678,
962873,183853,
643507,89894,
7590697,NA,
1287292,83828,
1287101,84245,
962810,183783,
806784,126906,
1341373,84672,
6142476,NA,
962904,183888,
962864,183845,
962938,183934,
849592,89846,
962800,183773,
849668,89783,
3969967,208038,
5769896,505945,
807263,208339,
849750,89817,
6495745,542817,
6495787,542865,
7445263,568968,
6495674,542935,
962942,183939,
962937,183931,
6495531,542815,
6495496,542780,
6495740,542812,
7445260,568748,
806959,126955,
1287105,85514,
1287303,84864,
1287254,84103,
925339,85942,
807004,127003,
6142523,NA,
2390423,127015,
1341417,86270,
807170,208274,
2336165,208518,
925242,89752,
886467,85591,
6495728,542799,
6495691,542761,
926198,86714,
962884,183864,
926247,86369,
963137,183961,
6495487,542771,
926216,83639,
926107,NA,
6495461,542646,
963103,183911,
6495774,542849,
6495593,542877,
6495757,542830,
962853,183833,
6495491,542775,
6495702,542770,
6142567,NA,
886502,86180,
1287215,90692,
807020,208411,
807233,208513,
1287302,84477,
1287159,87175,
643444,83445,
806866,127019,
1341408,89322,
807305,206048,
643456,84597,
849661,88540,
1287089,88933,
886513,87216,
806857,126985,
1341375,84580,
6142508,NA,
962881,183861,
962898,183882,
963094,183895,
6495687,542655,
6495638,542899,
849585,89796,
807270,208515,
6495481,542765,
807078,208353,
6495754,542827,
643490,86987,
6142495,NA,
6495586,542870,
963046,183836,
962936,183930,
3102805,184426,
6142539,NA,
962806,183779,
6495599,542883,
6202559,NA,
963119,183931,
6870188,NA,
957951,97998,
807014,126926,
6045117,164155,
6495467,542653,
4188993,127382,
6495742,542814,
25437,127020,
6142502,NA,
806903,126892,
6142504,NA,
6495751,542823,
926113,83493,
926221,84826,
6142554,NA,
643466,84624,
1431223,208421,
806865,126993,
849621,89786,
807165,208494,
6495755,542828,
886451,84615,
962933,183924,
1287108,86081,
886487,84673,
886378,87045,
6495692,542672,
6495514,542798,
962921,183912,
7445266,569227,
6495556,542840,
6495573,542857,
926217,83810,
963035,183820,
806773,126895,
925361,85653,
963098,183903,
1287279,88609,
6495533,542817,
807210,208375,
957970,NA,
4034189,283833,
962816,183789,
963005,183784,
6495654,542915,
6495597,542881,
1431216,208356,
807188,208396,
1287094,90460,
957963,98011,
807271,208315,
849708,87316,
886382,89014,
1287259,85514,
849622,89787,
6495713,542783,
6495526,542810,
963084,183882,
925281,89524,
5732687,515653,
926160,83512,
926169,89430,
962950,183954,
925253,86028,
926166,87699,
849641,84985,
963067,183858,
6495630,542891,
849702,89834,
6495695,542762,
6495607,542662,
7096137,NA,
5013677,NA,
926098,86984,
7747212,NA,
807139,208404,
926076,84914,
962850,183827,
6495594,542878,
849688,89841,
6635828,NA,
926116,84006,
849748,89814,
849643,89578,
926185,86928,
5732695,515673,
926215,83493,
806942,126935,
926177,84844,
6495816,542667,
6495596,542880,
1287280,88688,
2336169,208459,
6495649,542910,
6495555,542839,
886375,84644,
957964,97981,
926094,86423,
926240,89869,
6495792,542872,
849626,89802,
4476048,NA,
6495704,542772,
926188,87710,
962829,183802,
6495707,542775,
807161,208347,
6495475,542676,
6142512,NA,
962845,183822,
963037,183822,
6495587,542871,
3402796,NA,
1431224,208475,
886346,86445,
6142485,NA,
5917680,NA,
1287150,84959,
6495765,542838,
1287322,88151,
963032,183814,
1431229,208345,
6495571,542855,
5610846,NA,
806875,127003,
807264,208339,
806798,126920,
1287290,83717,
886363,84565,
925298,NA,
5528495,NA,
6495676,542936,
926114,83639,
925221,88513,
963051,183841,
807138,208404,
886474,84565,
807110,206051,
6495685,542652,
963025,183807,
6495585,542869,
6495582,542866,
963020,183799,
926187,87060,
6582717,NA,
886406,88617,
4768557,245145,
849694,89789,
962939,183935,
6635835,NA,
926168,88587,
926181,85172,
1431218,208372,
926234,88440,
6495810,542661,
807229,208310,
849618,89779,
806901,126890,
1287082,87459,
925231,85676,
6495624,542885,
849616,89777,
849570,89775,
1287308,85809,
4034201,283826,
962927,183918,
1287234,87262,
807112,208387,
7445259,568705,
1287273,87654,
925375,89586,
963070,183862,
849689,89846,
962991,183932,
886529,88234,
962988,NA,
926180,85123,
962891,183871,
6495566,542850,
6495785,542862,
963136,183960,
6495729,542800,
7084228,NA,
6495778,542854,
7226324,NA,
926100,87051,
886478,84596,
849716,89781,
6495591,542875,
963122,183937,
962924,183915,
806950,126945,
7457012,NA,
1287324,88822,
7274627,NA,
807217,208506,
849680,89784,
643469,84641,
6142544,NA,
6495473,542761,
6495595,542879,
926132,89202,
6495822,542675,
1431232,208372,
963064,183855,
807303,208307,
6495796,542876,
643508,90409,
849703,89836,
926196,86423,
806898,126887,
963061,183852,
6495505,542789,
957962,97980,
963077,183869,
963042,183832,
962835,183810,
926071,84105,
1287251,83587,
963087,183885,
963107,183915,
962886,183866,
6495771,542845,
806960,126956,
1287187,87921,
6495574,542858,
3808299,248208,
1287267,87168,
963088,183886,
2245569,NA,
2336174,208452,
886506,86493,
886345,86365,
1341832,84625,
6495631,542892,
1341372,84668,
925290,88195,
926128,88051,
4034208,283810,
962956,NA,
806961,126957,
6495516,542800,
643491,87021,
962914,183903,
849734,89772,
6142521,NA,
849589,89833,
963057,183848,
886408,88922,
807295,208437,
849614,89326,
6495709,542777,
926226,86723,
806958,126954,
849691,89776,
6495715,542785,
806762,126884,
806908,126897,
807144,208491,
806769,126891,
1287265,86844,
806954,126949,
807058,208359,
806921,126912,
806856,126984,
806799,126921,
3102804,208036,
963135,183959,
807163,206049,
4034195,283785,
2396885,88792,
1341385,84641,
6495661,542922,
643485,85841,
886394,86226,
4034178,280301,
849575,89803,
4034177,280302,
849593,89774,
6495777,542853,
957982,NA,
6495513,542797,
5732708,515680,
962999,183777,
1287300,84396,
3808300,NA,
6495492,542776,
962820,183793,
886538,90310,
806849,126977,
957961,98010,
6495602,542656,
925220,87515,
1287186,87754,
6495809,542660,
6495610,542665,
807099,208442,
3187783,NA,
1287177,89525,
963102,183910,
6125406,NA,
1287304,84959,
926220,84535,
5166969,NA,
1341380,84617,
2267338,208032,
886364,84567,
926183,85971,
643484,85584,
926193,85117,
962860,183840,
6495794,542874,
6142550,NA,
963009,183788,
926068,89467,
962952,183957,
6495504,542788,
886401,87198,
963104,183912,
886423,88784,
886412,89455,
926243,90422,
962855,183835,
886526,90634,
1431200,208286,
886515,88437,
6495672,542933,
7736501,NA,
6495696,542763,
963091,183892,
4442473,NA,
1287132,89517,
1287241,88833,
1287086,88364,
1287247,89463,
1287333,90584,
807237,208407,
963012,183791,
1287145,84315,
849603,89829,
1287201,90687,
2336177,208512,
1341401,87068,
5732703,515649,
849611,87316,
849749,89815,
962861,183841,
6495567,542851,
807219,208399,
3401942,NA,
6495460,532841,
5732718,515668,
6495552,542836,
6009634,NA,
6495643,542904,
1287097,83587,
962948,183950,
963090,183891,
963076,183868,
6495725,542796,
963018,183797,
849647,89771,
925347,88853,
962824,183797,
6495569,542853,
807180,208376,
962896,183880,
962819,183792,
925273,86643,
962888,183868,
963075,183867,
6495554,542838,
849654,90478,
807156,208341,
807135,208390,
849588,89824,
807044,208413,
6495608,542663,
5732706,515655,
806833,126961,
6495636,542898,
886402,87216,
643446,84204,
962920,183911,
963049,183839,
962965,183878,
849640,83612,
806919,126910,
1341828,84589,
962842,183819,
926201,87006,
963086,183884,
806792,126914,
4034183,283822,
886436,88789,
6495502,542786,
926092,85159,
6675549,NA,
1287305,85405,
6495689,542760,
849742,89769,
6495790,542870,
849722,89801,
886398,86703,
962997,183775,
849602,89826,
643495,87755,
963131,183953,
963023,183802,
806811,126935,
6385971,NA,
1287286,89517,
807087,208300,
886416,90771,
806992,126991,
807133,208284,
807008,127007,
806972,126969,
5691942,NA,
806816,126942,
925263,89128,
1287192,NA,
2189361,NA,
6495664,542925,
926200,86984,
963010,183789,
849684,89800,
2336155,208378,
962909,183895,
926218,84006,
807301,208435,
963115,183924,
2189362,NA,
925366,87083,
2244952,NA,
806965,126962,
6340076,NA,
926124,86998,
6495813,542664,
6495605,542660,
926197,86583,
963110,183918,
963054,183844,
886384,89933,
6944882,NA,
807208,208362,
6495801,542881,
849746,89773,
962827,183800,
962826,183799,
807053,208472,
1287069,84338,
1287163,87285,
4384631,NA,
807043,208413,
1431222,208419,
849705,84028,
807062,208485,
849665,83450,
962897,183881,
962878,183858,
6495486,542770,
849590,89835,
886501,85909,
2245017,NA,
6495615,542671,
6142547,NA,
6495767,542840,
6635833,NA,
926189,88034,
6948790,NA,
6495589,542873,
6495698,542680,
962913,183902,
6495604,542659,
6142509,NA,
962807,183780,
806986,126985,
1287327,89176,
849737,84985,
806848,126976,
807202,208500,
807238,208405,
926211,90165,
4034197,283820,
806835,126963,
6495520,542804,
1341354,84654,
5732693,515661,
643445,84159,
926203,87110,
963080,183872,
962874,183854,
926228,87085,
925282,89586,
4034190,283801,
926176,84105,
4034186,283811,
6495680,542646,
962885,183865,
807074,208433,
6495789,542869,
6495753,542826,
6495826,542682,
643489,86491,
643472,84649,
886534,88798,
1287075,85373,
963014,183793,
6495581,542865,
5964684,NA,
5917681,NA,
806932,126924,
807064,208447,
806862,126990,
4034179,283818,
1287315,87321,
1287070,84466,
1287311,87031,
806868,126996,
807007,127006,
5923908,NA,
6495463,542648,
886492,88799,
1341381,84618,
926152,86968,
1287053,87058,
1287262,86081,
926083,86928,
962823,183796,
6495578,542862,
807285,206054,
4034192,283812,
962966,183889,
926171,90303,
7445278,570462,
1287248,90460,
4034207,283793,
6495749,542821,
6495620,542679,
963063,183854,
6495686,542653,
6495550,542834,
925310,87115,
962935,183927,
963045,183835,
807317,208371,
962963,183830,
4034200,283831,
3005374,127386,
962814,183787,
925345,88119,
1287212,89511,
807080,208476,
6142498,NA,
806892,126879,
1287102,84254,
2512595,208033,
1287133,89926,
1287240,88364,
1384428,208309,
6142517,NA,
886348,89942,
6495628,542889,
849645,89769,
807274,208432,
963100,183905,
1341833,84655,
925871,87883,
886521,89328,
6142486,NA,
926190,89101,
4034180,283790,
6495525,542809,
963038,183823,
963065,183856,
962811,183784,
926235,89202,
6495619,542677,
807313,208394,
1287299,84315,
1431204,208294,
806836,126964,
807228,208349,
6604526,NA,
1287165,87903,
806928,126920,
2336175,208480,
807089,208486,
962804,183777,
1287121,87815,
925243,90120,
806861,126989,
807036,208357,
806863,126991,
807150,208355,
925265,89516,
807032,206047,
643451,84574,
849660,85278,
926131,88440,
807158,208368,
3985756,NA,
1341390,88304,
926073,84844,
6495561,542845,
886365,84582,
849620,89782,
6390604,183906,
6142520,NA,
7445262,568941,
849692,89780,
925374,89524,
806853,126981,
963043,183833,
4067267,NA,
807059,208477,
1287079,86927,
807083,208402,
6254478,NA,
925364,87030,
4895208,475802,
962830,183803,
807168,208350,
807082,208402,
807192,208436,
6495732,542803,
6139259,NA,
1431219,208374,
886458,88117,
926227,86998,
1287297,84262,
1341411,90767,
962831,183804,
