PCID,TCGID,
2771051,253113,
850070,87630,
3179774,NA,
2771404,253273,
4781303,477134,
2771118,253245,
2513125,246906,
4699110,NA,
842524,90477,
955604,90015,
2771338,253130,
960062,117870,
959916,117816,
959874,117779,
959938,117856,
850067,90426,
957785,91171,
955459,86355,
2512967,246782,
960316,124041,
2512955,246769,
5790481,NA,
959958,117873,
7407192,127180,
959948,117864,
959970,117886,
2771250,253089,
850183,88334,
959990,117771,
850127,88040,
5943765,NA,
2513058,246831,
2771487,253292,
7224807,127179,
5810881,NA,
955544,84714,
955488,86542,
959871,117514,
960063,117871,
957993,92179,
960031,117815,
958080,92280,
6870158,NA,
7211809,NA,
958058,92255,
2038368,126019,
2512974,246788,
960376,124101,
955486,88914,
2513078,246868,
2512901,246892,
955578,84965,
958029,92223,
957836,91226,
958162,92250,
957929,91219,
958062,92259,
6782121,NA,
2513080,246873,
958087,92287,
5861346,NA,
2771290,253166,
2512928,246914,
2266892,84064,
2512947,246874,
850062,88183,
959993,117774,
960050,117859,
2266873,87288,
960005,117788,
961889,165746,
2771164,253339,
2771096,253210,
2771089,253192,
961744,165737,
955520,87266,
5205641,NA,
955441,86793,
955569,85856,
960057,117866,
960025,117809,
959955,117870,
955447,84719,
2771381,253244,
2771232,253301,
961696,165684,
958056,92252,
4998301,NA,
2771093,253205,
957794,91180,
2771477,253347,
959868,117774,
959858,117764,
2771083,253185,
2771480,253353,
7599147,NA,
2771426,NA,
955473,85851,
955487,86537,
959859,117765,
5698750,NA,
957796,91182,
959908,117520,
2771255,253100,
2771129,253256,
961729,165718,
961715,165702,
960027,117518,
957884,91164,
961760,165759,
955555,85188,
960429,124060,
2771067,253140,
960011,117794,
5864060,NA,
2512931,246918,
2513087,246897,
5334240,NA,
955494,90429,
850088,85359,
2771122,253249,
955474,85852,
959986,117767,
958163,92252,
957899,91182,
958017,92209,
2771316,253077,
2583537,NA,
850015,88603,
955612,89974,
2513155,246766,
960058,117521,
2771496,253309,
960035,117838,
955496,85425,
958086,92286,
957804,91194,
957812,91202,
2771453,253381,
2771463,253391,
957990,92176,
958064,92261,
958150,92236,
2771193,253378,
2771449,253377,
958119,92201,
957866,91143,
960354,124079,
2266980,88491,
2771367,253211,
958130,92212,
5334235,NA,
2771257,253103,
2771191,253376,
887914,90379,
955442,84725,
2513131,246912,
959925,117843,
955469,85845,
2771431,253350,
2771205,253393,
6740987,NA,
958129,92211,
960071,117879,
850073,84350,
2513081,246876,
961709,165697,
2771358,253190,
2771336,253128,
850003,86411,
959909,117518,
955623,98684,
957819,91209,
5878916,NA,
4765126,NA,
959864,117770,
957875,91155,
6908417,NA,
2771225,253358,
958135,92219,
2771341,253136,
957861,91138,
960365,124090,
2512854,246865,
2513105,246866,
955576,85705,
2513045,NA,
955558,89903,
2771060,253128,
2513028,246752,
2771128,253255,
2771145,253282,
2512816,246820,
960076,117883,
961775,165786,
959898,117801,
961900,165764,
2771368,253212,
959862,117768,
960009,117792,
2771111,253236,
850181,89636,
849994,87102,
955593,85425,
2513129,246910,
955538,84725,
2266936,86374,
2266907,87290,
960066,117874,
959890,117793,
959962,117878,
960060,117868,
2771483,253358,
961678,165662,
957771,91157,
961718,165705,
850047,89327,
850069,89712,
957833,91223,
7415733,NA,
960073,117880,
850012,88040,
6347813,NA,
2266958,84548,
7629539,NA,
960019,117802,
2771346,253175,
850029,84861,
960010,117793,
959919,117837,
958042,92236,
961673,165657,
957923,91211,
955567,85845,
960402,124027,
955482,85336,
955497,85426,
960004,117787,
4636553,NA,
955654,98696,
959863,117769,
850052,90414,
850009,87879,
2513061,246836,
842451,84224,
2771267,253119,
2771353,253185,
850094,88276,
960355,124080,
2771174,253359,
850006,87389,
958031,92225,
958085,92285,
957798,91184,
850068,88334,
849988,84850,
957776,91162,
957890,91172,
960018,117801,
2771348,253180,
2771298,253270,
850160,89052,
2266935,86296,
955528,89090,
849998,84226,
958041,92235,
958170,92261,
958134,92216,
2771188,253373,
2513150,246874,
2771356,253188,
955603,88056,
961717,165704,
957902,91185,
955647,98699,
2771266,253117,
961694,165682,
2512924,246910,
2267005,90477,
850043,88285,
961754,165751,
850031,85954,
850172,85254,
850153,87726,
961727,165716,
958097,92170,
959953,117868,
2771327,253098,
6343026,NA,
887919,84548,
850174,85895,
850164,89489,
2771116,253243,
2771366,253210,
958050,92244,
960065,117873,
957877,91157,
960302,124027,
955586,89886,
955531,86685,
955605,90160,
959922,117840,
849972,85359,
958098,92171,
2771472,253336,
850071,83900,
850154,87950,
850131,90301,
850152,87717,
850058,NA,
2771342,253137,
7128621,NA,
961901,165767,
2513114,246890,
960428,124061,
850149,87026,
957799,91185,
960075,117882,
2512870,246765,
842452,84497,
959931,117849,
2771206,253326,
959926,117844,
959930,117848,
2771382,253243,
2771163,253337,
849989,85000,
2771144,253278,
961724,165713,
961850,165695,
2771173,253356,
961720,165709,
957871,91151,
958034,92228,
6115091,NA,
955428,87933,
2771203,253391,
5575753,NA,
6779878,NA,
958110,92190,
4134671,NA,
960363,124088,
957942,91232,
7415735,NA,
2771386,253248,
957894,91177,
2512948,246877,
960434,124067,
961782,165668,
5205170,NA,
961842,165687,
960020,117804,
2512892,246871,
957835,91225,
957845,91235,
955583,88914,
2512971,246786,
2512857,246873,
957928,91218,
887886,84344,
958102,92177,
2771378,253237,
957912,91199,
959920,117838,
2771451,253379,
2266945,90485,
958066,92263,
957790,91176,
958092,92269,
961681,165665,
2771032,253073,
957748,91134,
955559,90625,
2771123,253250,
957883,91163,
957985,92171,
2771448,253376,
2771352,253184,
959873,117778,
850161,89137,
955649,98704,
960043,117850,
2513093,246837,
850146,85954,
959924,117842,
850121,87389,
2771285,253160,
960053,117862,
4477426,NA,
957997,92186,
643399,44434,
2771459,253387,
958184,92277,
643412,44450,
958112,92193,
958079,92279,
850063,88201,
957935,91225,
959928,117846,
842482,85101,
2245063,NA,
4895205,NA,
2771467,253328,
2038363,NA,
4134554,NA,
2512966,246781,
960445,124081,
842457,85888,
2513152,246879,
842503,89136,
2512820,246823,
957947,91171,
850011,87984,
850022,84030,
959895,117798,
955453,89685,
959885,117788,
6622159,NA,
850157,88257,
850066,89636,
6916443,NA,
2771091,253199,
958069,92266,
850051,90307,
958161,92249,
850016,90301,
2771229,253297,
6345770,NA,
4829801,NA,
850037,87717,
2512916,246903,
961779,165778,
961836,165680,
960326,165680,
960438,165680,
960320,165680,
2513010,165680,
960426,165680,
955490,165680,
960399,165680,
960348,165680,
2512925,165680,
960409,165680,
2513151,165680,
2358128,165680,
2512918,165680,
2512953,165680,
960422,165680,
955485,165680,
960313,165680,
2513071,165680,
2358132,165680,
955565,165680,
5629767,165680,
960330,165680,
6740981,165680,
2512954,165680,
955491,165680,
960389,165680,
960415,165680,
2512958,165680,
955498,165680,
960375,165680,
960412,165680,
2512839,246729,
960078,117885,
957766,91152,
2771046,253096,
2512829,246712,
958013,92205,
850086,84789,
850049,89489,
4234461,NA,
955571,85852,
958074,92272,
2771215,253340,
2771157,253321,
955590,90750,
957789,91175,
955557,85611,
2771520,253114,
2266937,86406,
957792,91178,
960452,124089,
961890,165747,
2513130,246911,
2513134,246911,
2512835,246911,
842431,246911,
2513006,246911,
2512821,246911,
2513020,246911,
960427,246911,
2266863,246911,
960384,246911,
887898,246911,
2512989,246911,
960397,246911,
955642,246911,
2783083,246911,
960315,246911,
2513050,246911,
960051,246911,
2513052,246911,
2512968,246911,
960310,246911,
2513095,246911,
2512877,246911,
2513169,246911,
960026,246911,
955637,246911,
842441,246911,
959966,246911,
2512837,246911,
960322,246911,
959903,246911,
959883,246911,
960366,246911,
842528,246911,
960003,246911,
887913,246911,
2512825,246911,
2512938,246911,
955646,246911,
2512887,246911,
2513124,246911,
959937,246911,
2513084,246911,
3881287,246911,
2266911,246911,
2266877,246911,
2513034,246911,
2038364,246911,
6115090,246911,
2266889,246911,
960291,246911,
2266890,246911,
2513017,246911,
887897,246911,
842433,246911,
2266904,246911,
2512941,246911,
2512986,246911,
2266893,246911,
2513167,246911,
2513074,246911,
2512849,246911,
2266969,246911,
2266926,246911,
2513019,246911,
2266953,246911,
2513018,246911,
2266964,246911,
2512891,246911,
2512872,246911,
842479,246911,
2513121,246911,
3313626,246911,
2512933,246911,
2512886,246911,
3313623,246911,
955573,246911,
842513,246911,
2266993,246911,
887889,246911,
2512934,246911,
2512852,246911,
850056,246911,
960308,246911,
2513044,246911,
2513042,246911,
2513062,246911,
6769447,246911,
955598,246911,
955501,246911,
2512896,246911,
3808296,246911,
2513035,246911,
2513162,246911,
960444,246911,
2513051,246911,
2513075,246911,
955650,246911,
842526,246911,
6148330,246911,
6670600,246911,
2512848,246911,
5810880,246911,
2512949,246911,
2513108,246911,
2513070,246911,
2512960,246911,
955655,246911,
2512922,246911,
2512895,246911,
2266932,246911,
2512990,246911,
2512826,246911,
887880,246911,
887920,246911,
2266857,246911,
960458,246911,
2512841,246911,
2266960,246911,
2513098,246911,
955640,246911,
2775127,246911,
2513135,246911,
960449,246911,
842474,246911,
2513001,246911,
2513156,246911,
2512920,246911,
6808996,246911,
2513086,246911,
2513032,246911,
959968,246911,
842443,246911,
960349,246911,
2512824,246911,
5554443,246911,
2513002,246911,
2513157,246911,
3362177,246911,
2266859,246911,
960328,246911,
2775147,246911,
2513180,246911,
2266879,246911,
2512913,246911,
2266974,246911,
959872,246911,
960307,246911,
955525,246911,
960297,246911,
2512881,246911,
2267004,246911,
959973,246911,
955568,246911,
955434,246911,
842470,246911,
2513164,246911,
842460,246911,
842509,246911,
955430,246911,
842429,246911,
955433,246911,
3217472,246911,
2513099,246911,
2512888,246911,
2158340,246911,
5334239,246911,
2512956,246911,
2512951,246911,
2512865,246911,
955587,246911,
2512853,246911,
2513003,246911,
2677904,246911,
2513170,246911,
2512822,246911,
3398892,246911,
2266948,246911,
2512814,246911,
2512914,246911,
955505,246911,
960371,246911,
955609,246911,
3087029,246911,
960341,246911,
955561,246911,
2158337,246911,
2513126,246911,
960314,246911,
955506,246911,
2038369,246911,
2513159,246911,
842462,246911,
2266868,246911,
2512836,246911,
960455,246911,
2383373,246911,
2512921,246911,
2266994,246911,
2266946,246911,
2512844,246911,
955500,246911,
2512985,246911,
2512893,246911,
842453,246911,
2513123,246911,
2512818,246911,
887921,246911,
2512874,246911,
2512980,246911,
960321,246911,
2267006,246911,
2266944,246911,
5964678,246911,
2266855,246911,
2512860,246911,
2512998,246911,
2513025,246911,
2512899,246911,
842450,246911,
2513100,246911,
2244967,246911,
6245978,NA,
960464,124101,
960457,124094,
959891,117794,
959951,117521,
2771219,253349,
961799,165727,
959878,117783,
2771318,253079,
850055,84154,
849969,84789,
2771097,253211,
960446,124082,
957780,91166,
850019,90596,
850005,87173,
957823,91213,
2782363,NA,
961766,165767,
961864,165711,
2677926,98683,
958178,92270,
957827,91217,
957940,91230,
957888,91169,
958172,92263,
955621,98703,
2512884,246855,
2266865,84996,
955519,85899,
2513177,246788,
2771178,253363,
2512993,246695,
849987,84373,
2266887,83500,
850042,88257,
957775,91161,
850147,86316,
2266920,90315,
955440,87991,
2771071,253158,
2771469,253331,
958115,92197,
957873,91153,
957893,91176,
957991,92177,
2771037,253078,
955624,98706,
961716,165703,
2513079,246870,
2266979,88284,
960292,124017,
2771216,253344,
961783,165674,
850096,88581,
850103,84373,
958149,92235,
960439,124072,
958107,92185,
2771406,253282,
1099554,44462,
850165,89490,
2266988,89995,
957936,91226,
849993,86456,
849995,88362,
2771343,253140,
957859,91136,
958105,92182,
957773,91159,
955480,84964,
4658548,NA,
958072,92270,
2573134,86759,
2771466,253326,
7277625,NA,
2771509,253097,
7640085,NA,
2512964,246778,
2266990,83837,
2512936,246847,
960357,124082,
959942,117516,
850024,84209,
961883,165737,
849981,89304,
959869,117775,
2771387,253249,
2771390,253252,
2771337,253129,
4081657,NA,
2771345,253172,
2771175,253360,
961882,165736,
2771420,253327,
2771523,253119,
850034,87026,
850048,89439,
6115080,NA,
2771041,253086,
6781821,NA,
2771179,253364,
2782365,256467,
961667,165651,
957908,91195,
5528792,NA,
850138,84136,
2771126,253253,
7718893,NA,
2771314,253074,
960383,124117,
2512830,246835,
2266971,87024,
959921,117839,
2512889,246862,
958038,92232,
3399980,NA,
957904,91191,
2771498,253312,
2771317,253078,
2244990,NA,
850105,85000,
957998,92187,
2771055,253120,
961873,165720,
957795,91181,
960343,124068,
960024,117808,
961818,165656,
7224932,NA,
961876,165723,
2266996,87252,
850137,84030,
850046,89137,
842497,88047,
850084,83769,
960351,124076,
842476,84353,
850007,87735,
850171,85222,
2771223,253357,
2771411,253294,
957858,91135,
960059,117867,
958060,92257,
961739,165730,
850179,88239,
2266986,89760,
2771106,253229,
961866,165713,
957880,91160,
7077593,NA,
2771489,253300,
961697,165685,
961909,165786,
850162,89327,
850170,84154,
4626698,NA,
955521,88209,
958189,92283,
960040,117845,
961892,165752,
955508,90160,
955628,98708,
2771416,253313,
961707,165695,
961830,165671,
960318,124043,
957778,91164,
887895,86455,
2266902,85824,
955452,84991,
850025,84210,
959988,117769,
842527,87575,
2771435,253359,
850054,83838,
2771207,253328,
2771090,253195,
957920,91208,
958082,92282,
955522,88653,
849974,87226,
2771398,253262,
958011,92203,
958106,92184,
958003,92196,
958151,92237,
957876,91156,
5575751,NA,
2771104,253225,
957752,91137,
850124,87879,
2771138,253267,
2771088,253190,
961728,165717,
2771325,253094,
958063,92260,
2771321,253086,
957818,91208,
887901,87420,
2771181,253366,
957867,91147,
961736,165725,
850115,85346,
2189356,NA,
961699,165687,
2771355,253187,
957829,91219,
850177,88183,
961690,165678,
961748,165743,
961731,165720,
961832,165676,
2771507,253091,
2771505,253324,
2771349,253181,
961712,165700,
955577,84964,
959969,117883,
7667713,NA,
4081656,NA,
2512988,246763,
887879,83539,
959910,117811,
958088,92288,
850032,86316,
2771301,253276,
850141,84354,
1099522,106530,
957881,91161,
961706,165694,
2771279,253152,
2771202,253390,
957938,91228,
958125,92207,
958186,92280,
959985,117766,
2771485,253296,
961668,165652,
850035,87075,
958028,92222,
957944,91234,
955648,98690,
2771039,253080,
958133,92215,
959902,117805,
961710,165698,
959917,117835,
961685,165671,
960048,117856,
2512940,246856,
2245072,NA,
6206441,NA,
955636,98693,
959941,117513,
842499,88256,
842448,90557,
959911,117519,
2771170,253350,
842426,84996,
2771121,253248,
957838,91228,
961801,165740,
957874,91154,
850008,87744,
7531686,NA,
957915,91202,
957857,91134,
2771148,253290,
849991,85397,
960079,117887,
2771427,253342,
2771066,253137,
4780176,NA,
4566854,NA,
960034,117836,
961896,165760,
957842,91232,
3972867,210200,
958036,92230,
2771421,253330,
7144407,NA,
958144,92228,
2513091,246827,
961780,165779,
960001,117784,
6550837,NA,
842507,89994,
955545,87928,
850059,85895,
958168,92259,
2771340,253132,
960327,124052,
955507,90015,
842466,88039,
960329,NA,
849968,83769,
961914,165790,
1099529,44437,
5404570,NA,
850053,90542,
961684,165670,
2771422,253449,
850163,89439,
2771282,253156,
3217052,85873,
959906,117809,
958187,92281,
959867,117773,
2771112,253237,
955585,86542,
956044,90567,
5576712,NA,
2512898,246884,
7747202,NA,
5530247,NA,
5386101,NA,
955580,85337,
2266916,89235,
2266938,86977,
850091,87696,
2513175,246786,
2771108,253233,
850030,85650,
2771465,253393,
957987,92173,
960345,124070,
2771139,253268,
960382,124116,
961698,165686,
961903,165768,
955467,89204,
842515,87252,
2771154,253311,
960017,117800,
2512880,246845,
960396,124019,
2771117,253244,
957863,91140,
6985432,NA,
957870,91150,
955626,98685,
2771264,253114,
6875333,NA,
2771359,253192,
957769,91155,
2771468,253329,
3313622,85456,
960466,124103,
959892,117795,
955444,90387,
960029,117813,
643439,44446,
842444,90100,
955472,85856,
2771329,253105,
958118,92200,
6604600,NA,
850002,86297,
2771150,253294,
2771499,253314,
2512908,246891,
958139,92223,
957905,91192,
955443,88942,
955588,86726,
6490256,NA,
643438,44458,
2267008,87575,
842471,83447,
959929,117847,
960421,124052,
850089,86421,
2771149,253293,
643427,44464,
957917,91204,
957840,91230,
961825,165663,
2771258,253104,
957932,91221,
2771478,253349,
850023,84136,
961857,165701,
2267009,88333,
850155,88048,
2771233,253302,
850184,89712,
2512950,246879,
957839,91229,
961730,165719,
2771501,253319,
957763,91149,
955566,85846,
957879,91159,
2771331,253118,
2512937,246848,
6781775,NA,
958183,92276,
2771476,253345,
4658550,NA,
958143,92227,
957906,91193,
5768355,NA,
2513116,246889,
960304,124029,
2183002,124054,
2267010,89711,
2771402,253268,
955479,85705,
961805,165784,
955539,88942,
842490,86635,
850102,84173,
849973,86421,
2336235,NA,
2771376,253236,
957918,91205,
2771299,253271,
958020,92212,
2771493,253305,
958191,92285,
955550,89685,
5205639,NA,
957986,92172,
959946,117862,
961861,165705,
3345871,247673,
958166,92257,
958084,92284,
955483,85337,
958152,92238,
5386094,NA,
955537,86793,
2512946,246872,
2771437,253362,
2771430,253348,
959987,117768,
955644,98713,
2775148,124107,
960405,124031,
959934,117852,
849977,88031,
2512834,246841,
957815,91205,
2512859,246759,
850109,87102,
960425,124056,
842423,84342,
957831,91221,
2771413,253303,
2771497,253310,
961741,165732,
957813,91203,
958016,92208,
958173,92264,
2266973,87215,
957921,91209,
2771127,253254,
2513083,246886,
5705711,NA,
2771249,253324,
957826,91216,
2771241,253315,
957755,91141,
849999,NA,
957882,91162,
2771407,253283,
2771189,253374,
850130,88603,
958185,92279,
2512910,246896,
955592,87151,
5810924,NA,
850185,87630,
957989,92175,
955510,87474,
2245064,98946,
960462,124099,
2512945,246869,
2771082,253184,
958123,92205,
842477,84438,
961676,165660,
2771262,253111,
958120,92202,
4832657,NA,
957793,91179,
955619,88653,
2771385,253247,
957837,91227,
850175,86731,
957757,91143,
2771245,253319,
849990,85384,
958159,92247,
955465,90571,
2771204,253392,
961813,165651,
955627,98687,
7462977,NA,
2513089,246900,
2771371,253222,
961907,165772,
5672085,NA,
2771035,253076,
2266900,85416,
2512926,246912,
958096,92292,
957849,91240,
2771397,253261,
2266957,84547,
2771273,253141,
959943,117859,
958171,92262,
2771081,253183,
961820,165658,
849997,89742,
959995,117776,
2771198,253383,
961664,165648,
2513041,246808,
2771256,253101,
4558008,NA,
959876,117781,
2771393,253255,
955629,98689,
958046,92240,
961867,165714,
955602,90496,
955639,98688,
961711,165699,
5705705,NA,
2513067,246819,
2512996,246707,
1099556,44464,
850107,86252,
961683,165667,
957996,92185,
849984,90362,
955643,98697,
958019,92211,
2771471,253335,
850065,88403,
2771161,253449,
957786,91172,
2771364,253208,
955431,89090,
960367,124092,
2771519,253112,
960013,117796,
2771429,253346,
2771482,253357,
961845,165690,
957784,91170,
2771062,253130,
2771443,253368,
960042,117849,
961695,165683,
958083,92283,
6239200,NA,
2266967,86492,
955504,87963,
2513115,246892,
2513172,246779,
2771263,253112,
959860,117767,
2771365,253209,
957910,91197,
5832641,NA,
6330500,NA,
959979,117894,
2771360,253195,
2867086,NA,
2513161,246772,
842504,89438,
2771486,253297,
2266978,88256,
850166,90307,
850038,87726,
960337,124062,
2771484,253291,
961893,165753,
957898,91181,
2771276,253146,
955556,86355,
961770,165770,
6916442,NA,
955635,98717,
955618,88209,
961848,165693,
2771042,253087,
961778,165777,
5165855,NA,
850114,NA,
4081653,NA,
2771479,253351,
2771201,253388,
2513153,246882,
960049,117857,
957783,91169,
2771251,253091,
960064,117872,
959944,117860,
958006,92198,
958001,92194,
5864061,NA,
958089,92289,
958051,92245,
2771160,253330,
955432,NA,
955438,90567,
961904,165785,
961851,165696,
955622,98705,
3313620,90505,
2266876,87765,
887887,84372,
1099547,44455,
850014,88308,
958108,92186,
850050,89490,
2771137,253264,
961824,165662,
957925,91213,
957934,91224,
958165,92256,
850129,88308,
2512970,246783,
2189357,NA,
850176,87603,
959879,117784,
961894,165754,
2771474,253340,
2771388,253250,
4623282,NA,
6241687,NA,
4476115,NA,
2771409,253290,
958033,92227,
2771377,253225,
961853,165698,
2771044,253092,
957802,91192,
960056,117865,
958065,92262,
7640082,NA,
959914,117814,
850061,87603,
2771214,253338,
960395,124018,
2771372,253224,
2512882,246849,
960319,124044,
643413,106522,
961753,165748,
643430,44455,
955471,85855,
960368,124093,
2771124,253251,
850111,88998,
957931,91222,
959888,117791,
957868,91148,
7425623,NA,
2771405,253278,
2771165,NA,
957820,91210,
958126,92208,
2771452,253380,
2771134,253261,
960338,124063,
5527649,NA,
958167,92258,
2513142,246853,
961764,165763,
2771166,253342,
2771525,253123,
960068,117876,
2771375,253235,
958015,92207,
961902,165782,
7025162,NA,
887892,85416,
842438,88013,
2513000,246757,
2512923,246730,
961807,165787,
959866,117772,
957911,91198,
960443,124079,
3811339,152944,
2266884,90115,
957941,91231,
2771092,253201,
2771284,253159,
842494,87215,
2512942,246861,
2771514,253104,
2513137,246921,
958094,92278,
957860,91137,
958164,92255,
957865,91142,
957984,92170,
959927,117845,
2771313,253073,
2771391,253253,
2771328,253102,
957809,91199,
2771475,253344,
957753,91139,
957872,91152,
2771419,253325,
2771415,253311,
957754,91140,
958073,92271,
2771490,253301,
2771350,253182,
7415738,NA,
850098,89388,
2771064,253132,
2771159,253327,
955515,89974,
2771197,253382,
2771230,253298,
2512815,246817,
955449,87928,
2512817,246821,
955641,98701,
2771063,253131,
959965,117517,
2512909,246894,
842472,84026,
2266894,84344,
959935,117853,
850092,87707,
959870,117776,
849986,84173,
2512885,246697,
2771330,253115,
850151,87317,
2771399,253263,
850156,88078,
959984,117765,
2771200,253387,
2771080,253182,
850168,90542,
957892,91175,
960459,124096,
960039,117843,
957885,91165,
850144,84861,
961752,165747,
957887,91167,
2771418,253321,
6740984,NA,
850180,88403,
2771351,253183,
2771076,253175,
2771494,253306,
850097,89304,
2771425,253339,
961701,165689,
957751,91138,
2266981,88614,
2771412,253299,
955633,98692,
2771495,253307,
2771107,253232,
959961,117876,
2771114,253240,
2513102,246860,
2771167,253343,
2038366,126020,
2266922,90379,
2513038,246804,
2771306,253284,
2771454,253382,
2266956,84529,
961686,165672,
6142632,NA,
2771098,253212,
957807,91197,
957821,91211,
955540,90387,
958146,92230,
850159,88615,
958138,92222,
957762,91148,
957756,91142,
2771344,253158,
2771432,253352,
2771389,253251,
961749,165744,
958179,92271,
2267007,85582,
955620,98671,
961774,165774,
2513138,246923,
959989,117770,
957774,91160,
2266927,84497,
957822,91212,
957830,91220,
955653,98686,
958070,92267,
2512876,246690,
2512992,246694,
2771309,253287,
2771395,253257,
2771153,253308,
958053,92248,
959889,117792,
2771326,253096,
957988,92174,
957808,91198,
961777,165775,
958048,92242,
850143,84821,
961833,165677,
957843,91233,
2771414,253308,
2512845,246834,
961725,165714,
961746,165741,
850044,88615,
2771101,253222,
5529515,NA,
958180,92272,
961865,165712,
850173,NA,
961677,165661,
961680,165664,
961755,165752,
2771445,253373,
2771171,253352,
2266934,86104,
959897,117800,
2512813,246813,
2771073,253168,
4864005,NA,
2418295,NA,
2513176,246787,
2513082,246881,
2266972,87196,
2771460,253388,
957817,91207,
850110,88362,
961700,165688,
957764,91150,
958093,92274,
850060,86731,
2771087,253189,
957907,91194,
958156,92243,
961879,165730,
957810,91200,
2771182,253367,
2771481,253354,
2512987,246761,
2771210,253332,
961815,165653,
2771254,253099,
958103,92178,
2771502,253320,
2513063,246841,
2771441,253366,
955460,85611,
959905,117808,
2512900,246890,
2513022,246714,
960335,124061,
2513013,246693,
959977,117892,
2771339,253131,
2771034,253075,
961732,165721,
957945,91235,
957916,91203,
2266910,87766,
958111,92192,
957903,91190,
961843,165688,
957768,91154,
850123,87744,
850178,88201,
2771072,253164,
961880,165731,
961863,165710,
957943,91233,
958158,92245,
2266896,84912,
955446,NA,
955582,88938,
2266982,89136,
2266997,87635,
2771217,253345,
2512871,246902,
955495,87151,
959894,117797,
960012,117795,
4693588,NA,
2513065,246818,
4081654,NA,
2771383,253245,
961767,165782,
961897,165761,
957806,91196,
961769,165785,
2512963,246777,
2771078,253180,
887884,84184,
850081,83654,
958174,92265,
2266984,89486,
955450,89218,
957777,91163,
643437,44457,
957841,91231,
955470,85846,
961773,165773,
958104,92179,
849996,88998,
2266951,84207,
958147,92233,
958177,92268,
961713,166464,
2771392,253254,
2771146,253283,
960041,117846,
842514,87242,
842468,88447,
961831,165672,
2513096,246843,
961852,165697,
958026,92220,
2771212,253335,
2771208,253329,
850099,89761,
6635593,NA,
1099527,44435,
961787,165734,
2771446,253374,
2771304,253280,
2771280,253154,
2266886,90376,
958181,92273,
2771183,253368,
959959,117874,
2513144,246859,
958005,92197,
958131,92213,
2771030,253069,
2512919,246907,
957924,91212,
957824,91214,
961823,165661,
2771455,253383,
2513128,246909,
955458,85188,
850036,87317,
958061,92258,
2771176,253361,
6347911,NA,
955594,85426,
955597,86481,
2771488,253298,
958045,92239,
957886,91166,
957797,91183,
2771320,253081,
955532,86686,
2771100,253218,
887912,90315,
958043,92237,
2513178,246789,
961735,165724,
2513090,246902,
2513127,246908,
959949,117865,
4651966,NA,
961691,165679,
961821,165659,
2771450,253378,
2771079,253181,
955527,89089,
957844,91234,
960069,117878,
6470454,NA,
2513048,246814,
960344,124069,
4626701,NA,
849971,84831,
960359,124084,
2358130,124108,
958117,92199,
2771084,253186,
850106,85397,
961839,165684,
957834,91224,
2513111,246883,
2771075,253172,
2771319,253080,
850125,87957,
957937,91227,
850117,86297,
2266882,89234,
955475,88805,
957926,91214,
961672,165656,
961819,165657,
850122,87735,
842486,86179,
961841,165686,
2771269,253123,
2771526,253127,
960055,117864,
2771491,253302,
2772531,253150,
850026,84354,
955579,85336,
959880,117785,
2513040,246806,
2771053,253115,
958121,92203,
2513145,246861,
960033,117835,
6106227,NA,
959861,117766,
960378,124103,
958099,92172,
960413,124043,
842434,87288,
849980,88581,
