PCID,TCGID,
921317,NA,
3667033,NA,
921184,NA,
3667070,NA,
3667067,NA,
960699,NA,
762318,NA,
921178,87261,
960580,130995,
921303,86807,
960673,130692,
762256,86520,
762129,85871,
5254054,NA,
2978699,113719,
5253958,NA,
849877,84332,
849845,89196,
4654020,NA,
5880910,NA,
4614395,NA,
960685,130918,
3473074,NA,
7095578,NA,
2244973,NA,
921267,88835,
960693,130929,
2244974,NA,
6124830,NA,
3880845,NA,
849926,89875,
889270,88443,
806314,88205,
806304,90000,
849917,87272,
889145,85352,
889176,87632,
4614357,NA,
960512,130761,
762177,88881,
7109509,NA,
5253981,NA,
960682,130762,
5253961,NA,
3666973,274438,
5705708,NA,
762290,87534,
960653,130986,
886566,88872,
921346,89657,
3669782,271520,
2978693,113711,
889098,83452,
3473092,NA,
849803,84126,
889285,87632,
5880850,NA,
3667034,276998,
960535,130938,
849790,84292,
4614310,NA,
5254036,NA,
4614339,NA,
7629577,NA,
2771504,253323,
960558,130971,
2978688,113706,
2156511,83989,
959803,113759,
921183,90212,
849810,86260,
2771056,253122,
960698,130934,
2978679,113694,
921166,83516,
4614309,NA,
2156503,83971,
3667057,277793,
921247,90544,
5880840,NA,
960732,130983,
4614359,NA,
921333,86413,
4614342,NA,
889140,83728,
849922,89029,
5880785,NA,
960676,130756,
5254000,NA,
5880826,NA,
5253976,NA,
2978681,113697,
1450232,85283,
806221,84346,
959812,113769,
925856,88219,
762109,85305,
762158,83966,
964187,197646,
4614277,NA,
3473123,NA,
5254039,NA,
5253939,NA,
889168,87601,
5253943,NA,
959762,113708,
5996832,NA,
4614396,NA,
4614282,NA,
5254035,NA,
6377915,NA,
4614353,NA,
959720,113666,
762303,85711,
1450271,85721,
960584,131001,
3667047,277017,
762255,86516,
3666970,276944,
806307,83832,
806213,89718,
5880913,NA,
889110,88686,
921231,86936,
889128,87989,
849890,90466,
762133,90503,
964046,197670,
3473108,NA,
6870131,NA,
3473013,NA,
6135481,NA,
849935,84860,
960666,131065,
3473084,NA,
3669781,271518,
849791,85842,
5254043,NA,
4614369,NA,
5880718,NA,
921285,87454,
960571,130984,
2771461,253389,
762181,83884,
849796,88543,
806257,84500,
806220,83685,
2156415,83985,
806204,85583,
806256,84443,
4614412,NA,
964148,197812,
2674765,113731,
889162,89649,
5253975,NA,
5880812,NA,
5880810,NA,
5254042,NA,
5254013,NA,
960499,130687,
6011507,NA,
2771059,253125,
3667013,276962,
959800,113756,
3667008,277012,
3666966,274434,
849835,85974,
959798,113754,
2156520,86865,
3179771,NA,
849925,89670,
4614390,NA,
3473116,NA,
849807,85752,
5253954,NA,
964030,197652,
806246,87987,
806240,85865,
3473136,NA,
5254026,NA,
964199,197665,
806156,86065,
3666998,276972,
889282,88812,
806286,86319,
849857,83553,
6177498,NA,
3667022,276980,
762316,88790,
959769,113715,
2156472,83966,
964224,197696,
3473079,NA,
849839,87280,
960608,131029,
889269,88298,
2156530,88867,
806127,83544,
849924,89532,
889225,90704,
762138,83967,
806316,88220,
960691,130927,
886568,85709,
3667096,276967,
762139,83974,
921340,87614,
762236,88876,
2156464,87538,
2156501,83964,
2156525,87535,
964052,197676,
3473105,NA,
4614424,NA,
5253927,NA,
5253061,NA,
4614421,NA,
889247,90617,
4614340,NA,
4614338,NA,
6715192,NA,
849967,89569,
4614356,NA,
889235,86154,
3473030,NA,
806191,89068,
5253997,NA,
889127,87247,
5880711,NA,
3667107,276991,
2978670,113680,
3667042,NA,
762315,88779,
762116,88869,
849913,86604,
762146,86862,
806203,85472,
5427857,492258,
3473004,NA,
4953047,NA,
2156494,88881,
3473058,NA,
849962,83556,
5427865,492255,
849823,89670,
959796,113752,
3473131,NA,
4614346,NA,
3473117,NA,
4614335,NA,
5880871,NA,
5880827,NA,
2245065,NA,
960550,130959,
959805,113761,
4614316,NA,
2156452,83967,
3667019,276974,
889197,84767,
849804,84333,
886555,85293,
4614382,NA,
4614291,NA,
960761,131024,
3473090,NA,
849837,86992,
889103,87258,
889221,88686,
5880752,NA,
921319,90706,
806312,87576,
762292,87540,
1450304,88861,
806153,84877,
762167,85310,
806215,88548,
2317832,NA,
762180,83877,
3473052,NA,
2156461,87525,
3473077,NA,
921266,88315,
5880848,NA,
806238,85419,
5254031,NA,
3473021,NA,
5427858,492266,
5427864,492272,
2245021,NA,
4614366,NA,
889223,89084,
4034854,NA,
4614292,NA,
4614386,NA,
5880725,NA,
960540,130945,
5253065,NA,
2775125,113740,
3667095,276965,
1450295,83977,
762123,87527,
849842,88162,
4614304,NA,
921332,86318,
886550,83975,
3473119,NA,
960507,130756,
889171,84330,
2978694,113712,
921358,85408,
806284,86173,
889133,89102,
4614299,NA,
806277,84279,
960536,130941,
889261,87812,
5254059,NA,
3667001,276984,
849794,87371,
5253953,NA,
5253063,NA,
5427859,492264,
5880687,NA,
960531,130934,
849792,86236,
960601,131022,
959778,113724,
4175617,NA,
886551,83980,
960664,131063,
1450224,88876,
5427860,492278,
4614266,NA,
960500,130688,
4614401,NA,
3473124,NA,
889177,84629,
5253947,NA,
889249,83633,
3473118,NA,
4614284,NA,
6875273,NA,
806262,86065,
5253959,NA,
6666562,NA,
1450250,88879,
5880726,NA,
889161,88443,
5253963,NA,
6363012,NA,
806150,84443,
5880847,NA,
964071,197697,
849904,83782,
959771,113717,
5880737,NA,
960567,130980,
762317,88886,
762291,87536,
960553,130962,
886557,86857,
806209,88220,
849814,86978,
806239,85594,
762198,87547,
849966,87088,
3473138,NA,
2156424,87554,
849801,83781,
4614303,NA,
3473096,NA,
4614422,NA,
3473039,NA,
5880244,NA,
921270,89751,
5254021,NA,
5254003,NA,
849829,84303,
3473033,NA,
889142,84433,
5880904,NA,
5253066,NA,
889232,85364,
4614321,NA,
5880791,NA,
5953436,NA,
925857,88222,
960683,130763,
959788,113743,
2771554,253385,
849867,86556,
4614358,NA,
889214,87258,
762165,85294,
964212,197679,
889240,88044,
964077,197709,
849914,86840,
762107,85300,
5880838,NA,
2978684,113701,
849939,86992,
5880710,NA,
5254044,NA,
849851,89932,
964047,197671,
5254010,NA,
5880811,NA,
5880814,NA,
964065,197689,
925852,89720,
7413812,132237,
959727,113673,
762127,85435,
1450257,83874,
2156470,83873,
762112,NA,
964075,197704,
849936,85401,
889122,85788,
5254064,NA,
4614322,NA,
3473070,NA,
849862,86290,
849915,86932,
3473045,NA,
7407190,118342,
849828,84276,
5254047,NA,
5880806,NA,
806303,89622,
5254061,NA,
889871,86791,
889114,90704,
960541,130946,
925850,88190,
3473150,NA,
960657,131035,
886553,83989,
762142,83988,
964033,197657,
3666991,276946,
2156523,87529,
3964451,NA,
889102,86671,
2245066,NA,
2156431,NA,
889163,89956,
889276,86144,
806264,87184,
3473088,NA,
3473106,NA,
5254011,NA,
5880883,NA,
6047532,NA,
4614294,NA,
806263,86263,
4614269,NA,
849921,88732,
5880697,NA,
4614362,NA,
4614343,NA,
889187,90508,
3667032,276996,
921272,83516,
762234,86855,
2156498,83869,
1450217,85719,
806275,84138,
886559,87529,
2156409,85282,
762289,87533,
889238,87247,
5427861,492263,
2771332,253122,
2156510,83987,
762178,88888,
806276,84177,
889166,86143,
964109,197788,
889275,86143,
806252,90131,
4614383,NA,
3473089,NA,
5254016,NA,
806214,84883,
4614323,NA,
849847,89445,
889117,84297,
889262,87847,
3473011,NA,
960518,130919,
925861,88521,
5880784,NA,
1450264,85302,
2775142,113738,
4614288,NA,
762250,85722,
889085,84764,
959754,113700,
762311,86514,
762200,88867,
3473093,NA,
849781,86325,
3473069,NA,
5253936,NA,
849859,83555,
806253,90564,
889105,87800,
806129,84067,
889120,84875,
3473086,NA,
5254050,NA,
4614317,NA,
6009627,NA,
5880771,NA,
5880844,NA,
3667055,274435,
6377913,NA,
3473053,NA,
960780,131046,
806231,90621,
959766,113712,
960727,130978,
921233,87174,
7096013,NA,
921211,90210,
921323,84137,
960679,130759,
921241,89744,
762162,85291,
7407189,114525,
2244946,NA,
964036,197660,
849954,89996,
889216,87800,
5769964,NA,
4614350,NA,
849843,88740,
806219,83586,
806206,88189,
5880722,NA,
762153,88890,
921191,85513,
4614305,NA,
806136,86255,
806142,88934,
889280,84330,
5880789,NA,
3473082,NA,
5253979,NA,
889273,90026,
806272,89536,
4947892,NA,
889143,84434,
5880765,NA,
5254007,NA,
5880751,NA,
5253925,NA,
2978702,113722,
2771334,253125,
921326,85103,
849826,83711,
889287,84754,
5253973,NA,
5880690,NA,
5880841,NA,
921238,89415,
2677929,86768,
2158387,113734,
959810,113767,
959723,113669,
762275,85298,
959746,113692,
762201,88870,
889125,86577,
886552,83982,
921307,87390,
3667041,277008,
5880905,NA,
4188992,184430,
889130,88367,
889154,87862,
4614409,NA,
5253995,NA,
4614414,NA,
964074,197702,
960675,130694,
849960,83554,
960714,130959,
5253965,NA,
6916311,NA,
5254029,NA,
3667063,276953,
960754,131014,
959743,113689,
5254056,NA,
960692,130928,
921255,88356,
960726,130977,
4566669,NA,
849800,90057,
921248,90583,
5172624,481785,
5880692,NA,
960643,131054,
2156463,87528,
849912,86260,
1450289,88868,
5953424,NA,
806290,87032,
3667111,276996,
3473034,NA,
849958,90770,
849775,84332,
2156509,83982,
3473100,NA,
889274,86134,
5254063,NA,
762253,86510,
806151,84500,
6401264,NA,
5253971,NA,
806147,90564,
806143,89363,
5880849,NA,
4614279,NA,
5880745,NA,
964084,197724,
921212,90453,
921347,89744,
2978685,113702,
3666984,276950,
762279,85715,
2771333,253124,
2156479,85295,
762203,88889,
960551,130960,
762229,85719,
960630,130939,
2156533,88889,
889134,90340,
2156414,83872,
849882,86062,
849841,87841,
889206,88524,
5253993,NA,
3473091,NA,
849833,84860,
849907,84439,
964214,197682,
2771503,253322,
2156480,85301,
889141,84118,
6769301,NA,
5254052,NA,
806130,84367,
4614297,NA,
960687,130923,
2244966,NA,
5253948,NA,
5254045,NA,
4614289,NA,
4614363,NA,
4614348,NA,
4614403,NA,
5880797,NA,
5880839,NA,
960784,131050,
960579,130994,
921351,90220,
849799,89623,
5571584,NA,
762196,87545,
2156443,88415,
960777,131043,
5253923,NA,
964087,197730,
964076,197706,
849784,87335,
5253992,NA,
5049667,NA,
960575,130990,
762115,88650,
964085,197725,
6009629,NA,
849855,90580,
806200,83832,
5253960,NA,
886560,83960,
849858,83554,
4779947,NA,
849820,89029,
3473038,NA,
849798,89408,
806167,90162,
4916941,NA,
889139,83714,
5880895,NA,
4614311,NA,
960546,130955,
921237,89345,
806300,89416,
5253930,NA,
921321,84018,
6329689,NA,
3667023,276982,
921354,90583,
5254024,NA,
921259,NA,
1450267,85715,
2978708,113729,
1450238,85722,
762204,88891,
806114,83586,
964083,197720,
921188,84080,
849892,84292,
1450315,88886,
2156531,88870,
3473076,NA,
960671,130690,
4614405,NA,
4614306,NA,
5253964,NA,
925833,87324,
762295,88864,
5878679,NA,
806162,88486,
6177489,NA,
5253990,NA,
2156429,89910,
889264,88001,
3473063,NA,
3473085,NA,
964184,197643,
806174,84977,
964025,197647,
5880695,NA,
849832,84549,
806157,86263,
5880744,NA,
849951,89646,
806135,85865,
2156428,89035,
925842,87034,
964203,197669,
964147,197810,
3666972,274436,
5253924,NA,
2156446,83959,
849916,86978,
3473140,NA,
889237,87158,
959751,113697,
6680767,NA,
2771564,253384,
1450288,88865,
6622149,NA,
762169,86856,
889113,89969,
5427863,492281,
4614389,NA,
959767,113713,
806254,83748,
849808,85782,
806232,83544,
4614400,NA,
960613,131036,
5880772,NA,
5880903,NA,
2771458,253386,
5880775,NA,
5253988,NA,
6058725,NA,
5254048,NA,
921243,89960,
4614349,NA,
3102598,NA,
1450226,83865,
2156442,86757,
762284,86519,
2156500,83884,
889263,87862,
889185,85876,
889081,83622,
762121,83867,
3473148,NA,
4614273,NA,
849805,84439,
889126,87158,
762174,87542,
806168,90599,
959717,113663,
5253949,NA,
2156423,NA,
849908,84849,
889118,84336,
921185,90562,
4614425,NA,
4614276,NA,
3473075,NA,
964021,197643,
889202,86656,
4614301,NA,
806210,88236,
5254030,NA,
960765,131028,
960760,131023,
5880834,NA,
762233,86515,
3667038,277004,
959781,113727,
959713,113659,
2156416,84140,
964100,197775,
806234,84067,
762151,87550,
964070,197696,
1450301,86867,
3473135,NA,
889218,88656,
960577,130992,
889165,86134,
2156413,89896,
960525,130928,
3473114,NA,
5253950,NA,
806186,87219,
5254049,NA,
6377914,NA,
762155,83871,
806295,88003,
4614368,NA,
889277,87601,
762111,86870,
6377909,NA,
925853,88191,
6177497,NA,
921281,86618,
2368691,85444,
4614420,NA,
889138,83633,
3666989,274457,
3473012,NA,
5705710,NA,
889167,86144,
5880845,NA,
849928,83711,
4614285,NA,
4107249,NA,
960554,130963,
762232,86513,
2156518,86857,
889194,84760,
2511631,123445,
964031,197653,
2156422,86870,
964055,197679,
849883,86325,
2156418,85300,
964197,197662,
849897,87769,
849786,88135,
889870,84434,
960522,130925,
889136,90617,
964097,197771,
889083,84760,
5254028,NA,
5880813,NA,
4614367,NA,
5880882,NA,
959768,113714,
3473024,NA,
3667076,274457,
3473128,NA,
5253968,NA,
849848,89546,
5253944,NA,
5253998,NA,
762110,85839,
960570,130983,
4614381,NA,
7445176,NA,
806271,89307,
806285,86182,
5254060,NA,
3473043,NA,
6675551,NA,
925830,87323,
960753,131013,
921322,84075,
3666995,276963,
2156519,86859,
762164,85295,
762188,85306,
4614376,NA,
964132,197776,
889191,87400,
889231,84875,
2156412,87789,
964040,197664,
5427855,492261,
806207,88205,
889266,88053,
849896,87371,
3473111,NA,
806311,85583,
849886,87335,
806269,88495,
762163,85292,
925836,90002,
849825,83710,
2156528,87547,
4614365,NA,
4614399,NA,
921273,83770,
806301,89458,
2431646,NA,
806313,88189,
806319,88400,
964204,197670,
959750,113696,
959808,113765,
960713,130958,
921230,86926,
849918,87372,
806184,87032,
2677906,84677,
925828,88099,
4614296,NA,
964180,197845,
964157,197824,
2156444,90503,
806198,90444,
849780,86062,
4614415,NA,
3179765,NA,
5878770,NA,
5253931,NA,
3473080,NA,
806137,86620,
964238,197724,
806195,89552,
960617,131040,
806267,87960,
806158,87184,
5253060,NA,
806187,87322,
762262,88879,
3473017,NA,
4917000,NA,
3667000,276981,
889172,87664,
4614370,NA,
806132,85388,
5253967,NA,
2978704,113724,
964053,197677,
4614333,NA,
921242,89934,
762118,89910,
3667081,276966,
806225,87774,
921246,90399,
2978682,113698,
4442139,NA,
5254051,NA,
4614388,NA,
2156485,86856,
959816,113772,
889101,86657,
2156484,85309,
964027,197649,
6011483,NA,
2156506,86854,
762098,85282,
4614319,NA,
889153,87847,
889265,88023,
959775,113721,
4614374,NA,
849940,87279,
806163,88495,
3473121,NA,
5254009,NA,
921203,NA,
5122322,NA,
2481134,85995,
5254002,NA,
3473014,NA,
964185,197644,
849813,86932,
3472998,NA,
806235,84367,
849929,83783,
886679,90163,
4614336,NA,
5880743,NA,
762245,85286,
806270,89257,
960603,131024,
5880892,NA,
964082,197717,
960509,130758,
925831,83833,
960716,130961,
849932,84304,
5880688,NA,
921204,88465,
3512197,NA,
2368835,113735,
762320,85430,
886565,88865,
964056,197680,
762152,88795,
2156497,83862,
964202,197668,
762251,85723,
762321,90017,
849822,89532,
964194,197657,
889242,88508,
762099,86849,
889084,84762,
3473151,NA,
889219,88671,
5880790,NA,
806218,83509,
2771403,253269,
5254014,NA,
5254019,NA,
806166,89536,
3473101,NA,
960530,130933,
806321,84883,
921274,84066,
4614298,NA,
3667100,276975,
2244945,NA,
921353,90544,
849903,83781,
964054,197678,
2381920,85455,
4614385,NA,
921210,90208,
4558014,NA,
921320,83716,
7671869,NA,
959801,113757,
2156507,83980,
2156524,87532,
806189,88095,
886669,90163,
964123,197741,
964210,197677,
889159,88108,
849816,87372,
849919,87373,
2771457,253385,
889259,87178,
806159,87391,
806236,85362,
2156504,83972,
849876,83719,
806260,85012,
3667028,276991,
6666561,NA,
960543,130950,
889086,84767,
849840,87482,
5880820,NA,
2978665,113673,
959782,113728,
3473078,NA,
3473056,NA,
2771396,253258,
889148,86791,
921337,86936,
5880815,NA,
964073,197700,
4614392,NA,
5253974,NA,
960661,131060,
964067,197692,
921213,90706,
959758,113704,
1450253,88883,
964126,197813,
849874,90603,
6011514,NA,
762301,84181,
806179,86182,
959715,113661,
806183,86705,
2156537,84182,
2771247,253322,
806197,90000,
5880899,NA,
806175,85349,
2156438,85435,
849887,87452,
2978663,113667,
849955,90413,
5880736,NA,
4614281,NA,
3666985,276951,
762293,87544,
960506,130694,
4614265,NA,
806228,88517,
3667020,276975,
925843,88520,
3473015,NA,
925827,90001,
960639,131034,
806216,86132,
964154,197822,
3666994,276960,
2156411,87524,
762258,86853,
4614407,NA,
964222,197693,
849880,85153,
3473040,NA,
964069,197694,
3473001,NA,
762132,88415,
5254033,NA,
849878,84486,
959804,113760,
964022,197644,
5880758,NA,
3473081,NA,
2390419,NA,
3473027,NA,
960636,130998,
5880809,NA,
806194,89458,
762186,83987,
4614318,NA,
849809,85793,
964032,197654,
2978695,113714,
5254034,NA,
889174,84687,
889283,84687,
921352,90399,
889175,87360,
921208,89306,
2425559,113663,
806165,89307,
960745,131002,
921284,87261,
806223,86115,
2978680,113696,
4614361,NA,
4442138,NA,
2414193,85872,
849931,84303,
960738,130992,
4652253,NA,
5253928,NA,
2775141,113738,
1450230,83984,
762175,87546,
964208,197674,
849885,87271,
964124,197809,
1450218,85725,
4614411,NA,
964151,197818,
849793,87244,
889150,87178,
960556,130967,
889097,90383,
849873,90384,
921355,90609,
7408691,NA,
2771140,253269,
960697,130933,
806154,85012,
2775135,113733,
921296,84748,
4614375,NA,
762105,84140,
5253062,NA,
806279,84552,
3473044,NA,
806266,87466,
889260,87329,
3473102,NA,
5880873,NA,
5253059,NA,
921214,83716,
959759,113705,
4614300,NA,
4442137,276946,
925835,87205,
959785,113731,
806245,87293,
960781,131047,
4734657,NA,
4614313,NA,
4614379,NA,
849865,89569,
960564,130977,
5427856,492269,
921339,87174,
5253996,NA,
5880747,NA,
2978662,113665,
6142466,NA,
2156491,87546,
959814,113748,
886558,86869,
1450319,90017,
964062,197686,
4614397,NA,
889215,87426,
889152,87812,
1450314,88790,
806144,89616,
806190,88926,
2156432,83867,
806278,84358,
889137,83562,
6058726,NA,
889241,88367,
964037,197661,
960708,130950,
889210,83803,
886547,83869,
889278,88386,
4614364,NA,
964230,197709,
2978664,113672,
849891,83798,
959795,113751,
849894,86236,
806146,90131,
2156522,86871,
889236,86577,
806152,84750,
960611,131032,
849834,85401,
4614408,NA,
921289,90212,
964233,197712,
889230,84406,
3667054,274434,
806193,89416,
1450212,85708,
762248,85713,
1450291,88872,
762149,87528,
964160,197827,
964162,197829,
3473146,NA,
849949,89445,
964138,197789,
889244,89102,
4614418,NA,
3472997,NA,
889198,85529,
5056057,88386,
2771248,253323,
806293,NA,
3473139,NA,
762261,88877,
889099,83803,
964045,197669,
5254038,NA,
4614326,NA,
964023,197645,
3473041,NA,
849910,85782,
921225,86267,
4614347,NA,
964237,197720,
6303284,NA,
4614278,NA,
889228,84297,
762283,86518,
921350,90039,
2245035,NA,
960704,130943,
3473025,NA,
960609,131030,
1450305,NA,
3667106,276989,
964227,197700,
806199,90637,
960771,131037,
762305,87553,
959738,113684,
886542,86848,
762222,88866,
3473022,NA,
2156425,87994,
3667037,277001,
3168874,NA,
4175616,NA,
762195,87543,
2156436,88873,
964072,197699,
964050,197674,
5254027,NA,
959773,113719,
849943,87841,
5921287,NA,
960629,130921,
7211571,NA,
889112,89084,
849854,90437,
806248,88934,
849895,87244,
806115,83685,
762306,88717,
2677912,88424,
4614391,NA,
3473048,NA,
5254005,NA,
806224,86367,
3667017,276971,
4614394,NA,
3667065,276948,
2431337,113700,
2358237,NA,
925854,88393,
5253987,NA,
4614393,NA,
1450222,86855,
960744,131001,
960702,130941,
960748,131005,
921240,89657,
964206,197672,
849863,86730,
5880902,NA,
886570,88861,
806310,85472,
849942,87482,
889239,87989,
806296,88095,
806161,87960,
5253946,NA,
