PCID,TCGID,
2254056,241676,
964312,201248,
2253946,241838,
961999,170907,
964314,201251,
3188326,263822,
960959,138276,
962148,170880,
962143,170871,
964328,201264,
964473,201347,
926405,88043,
961016,138556,
4637228,478184,
964248,201159,
926442,88894,
7096455,NA,
964549,201222,
6142179,NA,
960991,138525,
7446388,NA,
7446373,NA,
5917171,NA,
961951,170854,
960874,138582,
961205,149081,
887508,222998,
956674,89755,
964331,201267,
964308,201244,
964632,201178,
3188250,263724,
2244961,NA,
962129,170853,
5167988,NA,
3188277,263769,
961271,149022,
962231,171011,
926302,89088,
6796116,NA,
961934,170830,
956791,88348,
964659,201288,
964532,201198,
962124,170845,
2254051,241666,
961949,170852,
964256,201173,
960947,138624,
961937,170834,
962153,170884,
4637194,477163,
6246001,NA,
3219463,263839,
956768,89393,
961993,170901,
926415,86108,
6234768,NA,
5334199,NA,
4892203,NA,
887506,222995,
961969,170874,
964443,201325,
2254130,241792,
3188281,263773,
887517,223013,
2254034,241867,
2253997,241842,
2254140,241810,
887487,223060,
964671,201300,
961019,138559,
961220,NA,
961948,170851,
962036,170983,
960803,138485,
956547,88441,
4892173,NA,
3188345,263846,
5606012,NA,
3219496,257307,
961203,149079,
887490,223063,
961972,170879,
2253882,241742,
2253891,241753,
5923776,NA,
3188298,263790,
962156,170889,
2254115,241763,
2254057,241679,
964597,201272,
887512,223005,
926296,86346,
3188273,263755,
964261,201189,
964295,201233,
3188344,263845,
2618208,251098,
960907,138618,
4892166,NA,
3188412,NA,
2253867,241723,
2253816,241659,
4892170,NA,
961172,149046,
961306,149061,
3188269,263745,
4636952,478171,
962233,170995,
964352,201146,
2182988,NA,
2254141,241811,
6115084,NA,
964507,201361,
2254062,241684,
962030,170974,
6177417,NA,
926341,90525,
956620,88607,
961036,138588,
4562547,NA,
2253847,241694,
962059,171007,
964348,201141,
887521,223021,
964316,201253,
2254080,241708,
4637020,478165,
4135678,264252,
3219450,263819,
960979,138510,
4892207,NA,
3219458,263830,
961970,170875,
961933,170829,
964301,201643,
4953950,NA,
961983,170891,
2253821,241664,
961959,170862,
964257,201175,
961332,149091,
962004,170912,
3188238,263608,
962192,170940,
962182,170921,
2253842,241689,
4636917,478105,
2618169,250293,
961207,149083,
926299,88043,
962002,170910,
962164,170897,
887509,223002,
964250,201162,
961928,170822,
4637173,478177,
962159,170892,
964281,201219,
4637115,478087,
887481,223054,
887494,223067,
5115968,475636,
964334,201271,
926292,84503,
4892202,NA,
2254042,241653,
2253943,241832,
2253812,241653,
962127,170851,
960997,138531,
2253846,241693,
961920,170812,
960930,138619,
2254155,241840,
964665,201294,
964512,201140,
2254006,241702,
956683,87993,
964558,201231,
7446397,NA,
962042,170989,
960823,138519,
956634,90497,
7374261,NA,
926262,86331,
4892204,NA,
3398887,NA,
964367,201170,
4637171,478172,
960859,138561,
964498,201622,
3808294,250336,
3188348,263847,
926331,86829,
2254118,241769,
962039,170986,
964320,201257,
964345,201136,
964447,201329,
2253889,241751,
964516,201156,
3188371,263867,
4892168,NA,
887449,223011,
961057,138612,
3219482,263860,
3188226,263578,
964600,201275,
4637018,478161,
4637164,478157,
4636899,478042,
2254124,241782,
964302,201239,
4637014,478154,
4637208,478117,
961313,149068,
2254060,241682,
964327,201263,
964656,201283,
962204,170984,
3219429,263791,
2253831,241677,
2254067,241689,
962184,170924,
3219403,263742,
956639,90016,
3188241,263704,
960981,138512,
961060,138615,
956756,89244,
2254085,241716,
961225,149105,
961979,170886,
961245,149124,
2254106,241750,
4637186,478212,
964317,201254,
3188252,263726,
2253913,241783,
926297,87007,
961213,149089,
961997,170905,
4636911,478082,
2253829,241675,
964440,201323,
962073,170937,
960914,138638,
960838,138536,
964251,201163,
836960,223020,
956646,88193,
4562543,NA,
962119,170837,
2254103,241743,
964679,201310,
964545,201217,
961222,149102,
964423,201308,
2253909,241777,
960842,138540,
960893,138605,
960885,138597,
962069,170876,
960810,138506,
2254035,241878,
961965,170870,
961960,170863,
4637085,478048,
4636900,478049,
1368340,223062,
964576,201248,
961164,149038,
964699,201327,
964641,201188,
2254173,241828,
961310,149065,
961943,170844,
962195,170941,
2254109,241753,
964420,201304,
961309,149064,
2253921,241793,
964338,201275,
961346,149108,
960932,138296,
956661,90592,
962052,171000,
2253886,241748,
960967,138284,
961233,149112,
5705791,NA,
964684,201313,
962064,171012,
2253809,241650,
7446346,NA,
926400,85485,
961195,149071,
962194,170943,
962008,170919,
961989,170897,
887547,223057,
4135677,223057,
3219440,223057,
3188342,223057,
956624,223057,
3188364,263862,
3188411,NA,
3219378,263592,
962100,170810,
4357442,NA,
2618173,250331,
7374226,NA,
962138,170862,
4781191,NA,
960860,138562,
887483,223056,
964466,201342,
2253849,241696,
964482,201355,
2253830,241676,
5864070,NA,
960830,138528,
962188,170931,
4892194,NA,
926319,88131,
964595,201268,
956610,89244,
6658423,NA,
964685,201314,
961027,138570,
4566846,NA,
964670,201299,
7446423,NA,
3188368,NA,
3219451,NA,
3188316,NA,
956628,NA,
3219484,NA,
956759,NA,
3188390,NA,
956586,NA,
3219379,NA,
3188292,NA,
926322,NA,
3188300,NA,
3219433,NA,
3219411,NA,
3188394,NA,
960831,NA,
3216317,NA,
3219397,NA,
926300,NA,
3219398,NA,
3188323,NA,
960975,NA,
3219449,NA,
3219395,NA,
4562541,NA,
3188262,NA,
960902,NA,
3188257,NA,
3219492,NA,
3219412,NA,
3188314,NA,
3219413,NA,
960876,NA,
3219455,NA,
961030,NA,
3188280,NA,
3188283,NA,
3219470,NA,
960906,NA,
3219479,NA,
2254088,NA,
5917175,NA,
960911,NA,
3188287,NA,
3188302,NA,
3188249,NA,
3219432,NA,
961008,NA,
3206620,NA,
3216305,NA,
926376,NA,
5672158,NA,
4602583,NA,
5551760,NA,
3219493,NA,
5963740,NA,
961059,NA,
3219472,NA,
3188308,NA,
960890,NA,
926385,NA,
961041,NA,
960982,NA,
926380,NA,
3219380,NA,
926291,NA,
961023,NA,
960996,NA,
3401941,NA,
2245016,NA,
3216325,NA,
3219375,NA,
926314,NA,
926266,NA,
4188990,NA,
3188245,NA,
3188228,NA,
926393,NA,
960807,NA,
4954189,NA,
960966,NA,
3219475,NA,
960793,NA,
960951,NA,
2250867,NA,
3219401,NA,
3219422,NA,
926409,NA,
3219430,NA,
3219474,NA,
960881,NA,
3188310,NA,
926367,NA,
3219459,NA,
5700141,NA,
960843,NA,
3188313,NA,
6714695,NA,
3188397,NA,
3188276,NA,
3188386,NA,
926407,NA,
926308,NA,
960960,NA,
960791,NA,
926352,NA,
926361,NA,
3219391,NA,
926383,NA,
3188285,NA,
3219473,NA,
3216323,NA,
3188385,NA,
960918,NA,
961044,NA,
3219384,NA,
956723,NA,
5154249,NA,
956762,NA,
3188367,NA,
3188373,NA,
956617,NA,
3188307,NA,
2390424,NA,
3188350,NA,
3219471,NA,
3188233,NA,
3188284,NA,
3219387,NA,
3188297,NA,
956716,NA,
3219489,NA,
4644701,NA,
961002,NA,
3219377,NA,
956735,NA,
960905,NA,
3219495,NA,
956640,NA,
960904,NA,
3188406,NA,
956783,NA,
960804,NA,
3216321,NA,
956581,NA,
960937,NA,
956651,NA,
956769,NA,
960785,NA,
961043,NA,
3219426,NA,
956539,NA,
960956,NA,
961049,NA,
2244963,NA,
956771,NA,
960945,NA,
960897,NA,
960895,NA,
4081046,NA,
960984,NA,
960866,NA,
960977,NA,
3188328,NA,
960868,NA,
961053,NA,
5334197,NA,
3398888,NA,
7446455,NA,
4892147,NA,
7446378,NA,
4892189,NA,
4892161,NA,
6627589,NA,
5333906,NA,
4892146,NA,
7446424,NA,
4892212,NA,
4892221,NA,
4892148,NA,
4892141,NA,
7446345,NA,
3188303,NA,
6234178,NA,
7446425,NA,
956680,NA,
7446426,NA,
7446320,NA,
956522,NA,
956737,NA,
3188275,NA,
4892219,NA,
7446392,NA,
960875,NA,
956594,NA,
5334195,NA,
3219486,NA,
3219409,NA,
4892188,NA,
4892149,NA,
4892217,NA,
4892218,NA,
4892216,NA,
960939,NA,
4020808,NA,
7446331,NA,
3188247,NA,
4892211,NA,
960788,NA,
7446333,NA,
7446364,NA,
4892209,NA,
4892182,NA,
4892184,NA,
7446435,NA,
5334191,NA,
3509101,NA,
3896184,NA,
3219446,NA,
960903,NA,
3188384,263879,
3188301,263793,
3219465,263843,
7057935,NA,
4637081,475643,
961973,170880,
962102,170812,
926276,85422,
961998,170906,
956675,89006,
2254108,241752,
961315,149070,
962213,170993,
2254095,241729,
964524,201171,
956611,89245,
964644,201191,
2254128,241786,
962150,170882,
964667,201296,
961940,170839,
3188358,257306,
4892214,NA,
2253940,241827,
961235,149114,
961945,170846,
3188359,263857,
961211,149087,
2254160,241851,
961942,170841,
964393,201203,
2253920,241792,
962013,170924,
964514,201153,
962160,170893,
964373,201179,
5427273,257780,
962226,171006,
4476215,NA,
964252,201164,
964513,201142,
964283,201221,
6009630,NA,
961962,170865,
7446406,NA,
961157,149031,
956572,90731,
956699,88442,
926320,88690,
962072,170928,
2253864,241720,
960814,138510,
2720032,NA,
962060,171008,
962062,171010,
2253833,241680,
926388,89243,
961162,149036,
964607,201136,
956609,88965,
962081,171020,
961952,170855,
2254126,241784,
926368,86331,
962034,170978,
2253887,241749,
962227,171007,
887549,223059,
961217,149097,
2253850,241697,
964416,201300,
5790343,NA,
2254168,241866,
7446342,NA,
4653751,NA,
2254145,241823,
7446341,NA,
956784,90161,
960938,138548,
964454,201250,
4637129,478049,
962218,170998,
964563,201236,
887510,223003,
962071,170913,
964429,201930,
4602577,NA,
960841,138539,
962205,170985,
887550,223060,
964619,201152,
6916429,NA,
962152,170883,
964356,201150,
4644692,NA,
4636929,478132,
961182,149058,
926387,88035,
5205588,NA,
964407,201291,
962165,170898,
887470,223043,
956679,89078,
2618165,250296,
3188349,263848,
926391,89754,
5705714,NA,
961360,149123,
887471,223044,
926275,84369,
964355,201149,
926377,88628,
964330,201266,
2254053,241668,
962180,170919,
961223,149103,
964375,201181,
961293,149045,
926435,84989,
962189,170932,
7446457,NA,
962142,170869,
2254153,241837,
964590,201263,
964559,201232,
961171,149045,
2355366,NA,
4892164,NA,
960839,138537,
5705718,NA,
926426,89334,
961040,138592,
926404,87472,
961985,170893,
961258,149131,
962096,171026,
3345755,261802,
964371,201177,
962063,171011,
887524,223025,
964583,201257,
964624,201165,
962051,170999,
962140,170864,
962134,170858,
926403,87007,
887491,223064,
926288,90256,
961011,138551,
4892165,NA,
961982,170890,
4780178,NA,
964541,201213,
962141,170868,
962206,170986,
4200085,NA,
960916,138504,
4890717,NA,
4787971,NA,
4892190,NA,
961209,149085,
926365,86117,
961280,149031,
926254,84806,
887531,223040,
961981,170889,
926272,89357,
962065,170823,
2253918,241789,
961241,149120,
956593,88927,
4636985,478226,
964289,201227,
2425574,NA,
964326,201262,
3188248,263716,
961156,149030,
4892176,NA,
956772,NA,
5334198,NA,
5167987,NA,
961054,138622,
962049,170997,
3219373,263579,
960871,138577,
3188413,268754,
926334,88401,
962178,170917,
961324,149081,
961148,149022,
964325,201261,
961318,149074,
3219388,263716,
2425200,NA,
962230,171010,
961291,149043,
3398885,NA,
960985,138516,
4637024,478176,
5427868,NA,
7641036,NA,
964582,201256,
964417,201301,
961221,149101,
4892160,NA,
962025,170940,
956671,90382,
964365,201168,
964322,201259,
4892144,NA,
7446405,NA,
3900028,NA,
964680,201311,
961326,149083,
962105,170817,
964342,201279,
961178,149054,
962066,170842,
2254105,241749,
887436,222998,
962234,170870,
964636,201182,
4637053,478109,
887464,223036,
926274,83546,
964386,201192,
926311,86499,
964268,201207,
956630,89464,
2254046,241661,
887536,223045,
961339,149102,
926263,86550,
964525,201173,
887528,223037,
964426,201311,
926295,85499,
3188324,263819,
5964252,NA,
960987,138518,
4644687,NA,
4892197,NA,
956774,89464,
962032,170976,
956709,89687,
3219415,263772,
926261,86211,
926339,85880,
3216320,264225,
3188379,263874,
962215,170995,
3188330,263826,
961262,149133,
3188354,263853,
962033,170977,
964288,201226,
964642,201965,
836958,223017,
926429,89748,
964689,201318,
961199,149075,
962163,170896,
7446404,NA,
887542,223052,
962007,170918,
3188291,263783,
964574,201246,
960806,138500,
960856,138558,
962221,171001,
956677,89110,
7446432,NA,
3188279,263771,
7446452,NA,
3219423,263783,
4636999,478213,
4892174,NA,
960910,138628,
4637223,478174,
4892177,NA,
962090,170938,
2982516,241880,
2253872,241728,
3219417,263775,
887529,223038,
961312,149067,
4637224,478176,
961187,149063,
961935,170831,
964701,201329,
2254148,241828,
4637180,478197,
964538,201210,
961188,149064,
964676,201305,
887519,223018,
2254116,241764,
887466,223039,
887511,223004,
887462,223026,
961218,149098,
961950,170853,
7446379,NA,
964620,201154,
2253898,241762,
964362,201161,
4636980,477163,
7446436,NA,
3188235,263598,
2253858,241709,
7446365,NA,
964627,201169,
956666,89888,
926370,86681,
2253813,241654,
926433,84247,
964475,201348,
961285,149036,
3216299,263895,
962125,170849,
2253838,241685,
926438,86830,
5661873,477135,
964366,201169,
961038,138590,
964430,201313,
926434,84428,
962107,170819,
926285,125064,
962061,171009,
962027,170942,
962087,170915,
4637007,478139,
964521,201164,
961052,138607,
2253837,241684,
964402,201648,
2254137,241802,
7274650,NA,
956696,90492,
961321,149077,
964399,201282,
964360,201157,
961190,149066,
962131,170855,
6104680,NA,
962085,170867,
926343,88425,
887488,223061,
926408,89088,
4637114,478086,
961988,170896,
6768046,NA,
962123,170844,
5705713,NA,
3188309,263801,
962196,170944,
964650,201200,
964648,201196,
964653,201280,
964307,201243,
956525,89110,
887438,223002,
962106,170818,
961201,149077,
6148331,NA,
964566,201239,
3219405,263745,
962104,170816,
964555,201228,
926406,88487,
964614,201147,
3219454,263824,
4644682,NA,
5705706,NA,
3216319,264221,
3219425,263787,
7446454,NA,
2254091,241725,
4140979,NA,
962024,170939,
956707,88910,
962101,170811,
926362,85553,
3188408,264203,
962229,171009,
962210,170990,
964378,201185,
962187,170930,
962193,170942,
964319,201256,
926364,85999,
2253910,241780,
961170,149044,
962026,170941,
3115982,241795,
6810233,NA,
964323,201928,
2254096,241730,
961274,149025,
961155,149029,
3219487,263864,
961239,149118,
964550,201223,
964262,201195,
4652250,NA,
3188271,263750,
960796,138282,
7446429,NA,
960891,138603,
926336,88894,
3219406,263750,
964329,201265,
926395,90565,
2253996,241839,
962228,171008,
2618206,251096,
887463,223027,
4637070,478031,
964255,201171,
2254001,241856,
962047,170994,
961251,149134,
2254066,241688,
964428,201649,
961924,170818,
2254166,241864,
964370,201176,
2182986,201194,
960994,138528,
2254058,241681,
964625,201166,
5427285,231461,
3188331,263827,
5790344,NA,
2253877,241733,
3188261,263735,
961361,149124,
2253936,241817,
2253892,241754,
3219478,257306,
964695,201324,
4892171,NA,
962112,170827,
3188319,263813,
2253859,241710,
926298,87472,
2254125,241783,
2253947,241840,
6948331,NA,
964350,201144,
926313,87052,
2254150,241831,
961272,149023,
962093,171023,
4136129,NA,
926441,88703,
4637174,478180,
962045,170992,
964557,201230,
964628,201172,
964700,201328,
961276,149027,
3169085,NA,
962147,170879,
964280,201218,
962209,170989,
2253884,241744,
962191,170939,
964359,201154,
3188318,263812,
2254100,241734,
964575,201247,
956530,90569,
960798,138284,
926281,88035,
4892156,NA,
6330598,NA,
4286536,NA,
3188387,263882,
2618158,250311,
962103,170813,
926279,87519,
964637,201184,
960973,138501,
4636964,478193,
2253926,241800,
961243,149122,
961349,149111,
2254170,241869,
961290,149042,
964536,201207,
956698,88441,
964434,201317,
962208,170988,
887527,223036,
960909,138627,
964435,201318,
960858,138560,
2253924,241796,
4637178,478193,
2254077,241705,
4637027,478182,
2253874,241730,
964265,201199,
4652584,127385,
4892167,NA,
960787,138273,
6167088,NA,
964469,201345,
2253938,241823,
961234,149113,
926420,87207,
926397,83749,
956794,89722,
2618168,250318,
964500,201623,
964490,201641,
964529,201189,
3216308,263906,
964456,201335,
4892145,NA,
2253930,241806,
962139,170863,
887555,223066,
4637019,478163,
961322,149078,
962126,170850,
2254017,241822,
961278,149029,
964683,201930,
2390425,155600,
962162,170895,
2254143,241817,
956613,90339,
962222,171002,
2253899,241763,
4780179,NA,
962055,171003,
2253820,241663,
4895438,NA,
964585,201259,
961180,149056,
6347423,236260,
964272,201212,
2245015,NA,
2253963,241870,
4522019,NA,
7446396,NA,
6167089,NA,
3398889,NA,
962170,170903,
964405,201289,
7446451,NA,
962223,171003,
7096075,NA,
5065224,NA,
961355,149118,
962076,171015,
887492,223065,
3312099,NA,
964495,201619,
887477,223050,
960931,138620,
2253978,241747,
961975,170882,
2618200,NA,
926437,86829,
964552,201225,
961354,149117,
961169,149043,
956531,87993,
4637021,478166,
964425,201310,
6845844,NA,
964606,201135,
962057,171005,
4636896,478787,
964391,201200,
964285,201223,
964488,201610,
962015,170926,
2253948,241841,
4636942,478156,
964412,201296,
887472,223045,
961327,149084,
3188295,263787,
961168,149042,
2253883,241743,
2253945,241837,
3219467,263845,
964556,201229,
961953,170856,
961286,149037,
4637197,478224,
2254138,241808,
3188327,263823,
2253901,241765,
2254104,241744,
4476579,NA,
956526,89380,
964269,201209,
926337,84694,
964562,201235,
2253959,241865,
960794,138280,
887459,223023,
7150051,NA,
961069,138629,
3808297,NA,
836890,223010,
964587,201260,
3188414,NA,
961003,138537,
961946,170849,
961929,170825,
2253950,241847,
964554,201227,
5571298,NA,
964540,201212,
961198,149074,
962046,170993,
960983,138514,
2254113,241761,
887485,223058,
926430,89860,
3219456,263828,
961242,149121,
2254089,241723,
3188237,263606,
961010,138544,
964408,201292,
962144,170873,
6870164,NA,
960812,138508,
962158,170891,
7446428,NA,
964654,201281,
960898,138625,
964384,201190,
926398,84503,
964380,201187,
964333,201269,
2253932,241809,
2254133,241795,
964598,201273,
961232,149111,
2254024,241857,
4892186,NA,
962038,170985,
2253824,241667,
961297,149050,
964675,201304,
964580,201254,
2254144,241820,
962012,170923,
964271,201211,
962220,171000,
2254059,241680,
961037,138589,
926414,86096,
956763,88622,
2253856,241707,
956751,88459,
964669,201298,
964309,201245,
2253922,241794,
962202,170980,
962098,170807,
4892210,NA,
4637226,478181,
962216,170996,
961915,170806,
956736,90572,
2254037,241648,
960899,138611,
960821,138517,
2253868,241724,
3188278,263770,
3219468,263846,
887453,223017,
961347,149109,
887460,223024,
2618176,250327,
2618147,250301,
926351,NA,
3398884,NA,
2254121,241777,
4928125,NA,
2254063,241685,
964305,201983,
964377,201184,
2253825,241668,
962132,170856,
2253836,241683,
964481,201354,
961978,170885,
7446460,NA,
887525,223026,
4637195,478221,
964457,201336,
926286,90109,
2254151,241832,
7446372,NA,
4637150,478129,
3188334,263830,
3219389,263723,
961335,149097,
964613,201146,
4652249,NA,
3188388,263883,
887493,223066,
4892191,NA,
3188230,263585,
4892192,NA,
960958,138275,
926307,85089,
2254018,241826,
926375,87904,
926348,88629,
2253991,241815,
962077,171016,
887458,223022,
964313,201249,
926346,87351,
2253964,241655,
961236,149115,
2253977,241746,
926378,89357,
887469,223042,
962169,170902,
960825,138523,
4637139,478082,
964533,201199,
3219448,263817,
962031,170975,
961351,149113,
961018,138558,
961991,170899,
2253818,241661,
2254120,241776,
2254156,241841,
2254152,241835,
887480,223053,
2254101,241741,
961151,149025,
2253869,241725,
964673,201302,
926412,84553,
961341,149104,
962171,170905,
964603,201278,
964291,201229,
956755,88965,
964579,201253,
961283,149034,
1368341,NA,
3188335,263832,
960789,138275,
3188304,263796,
964353,201147,
4892172,NA,
2618163,250299,
964553,201226,
2253937,241820,
964504,201631,
4562545,NA,
964467,201343,
2244944,NA,
2254045,241660,
4637177,478189,
961237,149116,
961345,149299,
2244955,NA,
887443,223006,
964369,201174,
962154,170885,
964518,201160,
956764,88607,
961947,170850,
961923,170817,
961311,149066,
961955,170858,
964263,201197,
926390,89392,
961292,149044,
4357443,NA,
962035,170980,
964577,201251,
4892185,NA,
5114585,NA,
7446412,NA,
956588,90572,
964696,201650,
4892187,NA,
964520,201163,
926389,89319,
964415,201299,
5964748,NA,
3219435,263797,
4892150,NA,
3188236,263605,
926332,86830,
962211,170991,
926315,87264,
2618202,NA,
2253987,241798,
961356,149119,
964253,201167,
964633,201179,
4781188,NA,
4200088,NA,
926358,84348,
961963,170868,
4636957,478177,
962019,170932,
964571,201243,
2253817,241660,
887433,222995,
4636983,478224,
887554,223064,
961149,149023,
2253822,241665,
962186,170926,
961342,149105,
2254083,241714,
961160,149034,
964278,201216,
2253925,241799,
961336,149098,
962232,171012,
926384,87296,
964560,201233,
3219407,263751,
3219428,263790,
4016891,264247,
960850,138552,
961012,138552,
964419,201303,
2254019,241834,
3219383,263606,
961921,170813,
7446453,NA,
7446417,NA,
4637022,478167,
3188377,263872,
960988,138522,
926264,86681,
964383,201965,
1453697,201193,
2253954,241855,
962020,170933,
926325,90003,
961154,149028,
961229,149108,
2173311,NA,
4637221,478166,
964341,201278,
2253927,241801,
961329,149087,
962197,170974,
2253958,241864,
964397,201280,
4286298,NA,
964527,201926,
926431,90003,
887454,223018,
956781,89572,
961323,149079,
961228,149299,
961200,149076,
964551,201224,
3398886,NA,
6347516,NA,
3188229,263583,
2254149,241830,
4892178,NA,
2254065,241687,
956682,90569,
5334201,NA,
3188351,263850,
7446431,NA,
964349,201143,
960811,138507,
2254167,241865,
2253911,241781,
960970,138454,
3219431,263793,
2618177,250294,
3398881,NA,
2254003,241657,
926440,88401,
2254147,241827,
887496,223068,
2253826,241669,
964604,201279,
962003,170911,
4441263,283287,
2254007,241739,
2254073,241695,
2254082,241713,
962173,170908,
2254043,241658,
887437,223001,
964368,201172,
962137,170861,
926432,90446,
964357,201151,
2254174,241748,
964564,201237,
6073274,NA,
961163,149037,
964389,201196,
964400,201283,
961277,149028,
2253931,241808,
887551,223061,
3188362,263860,
961930,170826,
961244,149123,
3219444,263809,
7446421,NA,
960924,138586,
961064,138618,
4892195,NA,
2253819,241662,
2254048,241663,
3398890,NA,
926321,89334,
962133,170857,
964414,201298,
4915897,264254,
961033,138582,
2254146,241824,
961976,170883,
4602698,NA,
956673,89749,
6944745,NA,
960884,138596,
961269,149148,
2618187,250328,
964493,201615,
961196,149072,
964702,201218,
962110,170825,
2254117,241765,
2254041,241652,
961987,170895,
962068,170866,
962010,170921,
961166,149040,
964621,201157,
964534,201201,
4637048,478116,
964664,201293,
961273,149024,
964615,201148,
956566,90423,
4636908,478064,
2253876,241732,
4892213,NA,
926333,88394,
887461,223025,
3188227,263579,
7446343,NA,
962145,170878,
3219414,263771,
3188288,263780,
961359,149122,
3219420,263778,
3219443,263807,
964617,201150,
956545,90492,
962005,170916,
926345,84678,
960992,138526,
7446427,NA,
2945355,252517,
964276,200352,
964303,201240,
964509,201636,
962092,171022,
964645,201192,
961048,138603,
964441,201324,
2254084,241715,
962146,170872,
962175,170910,
962203,170983,
3219386,263708,
964594,201267,
887523,223023,
961231,149110,
964596,201271,
964477,201350,
962190,170933,
961303,149058,
2253861,241714,
961252,149136,
4637192,478222,
2253900,241764,
926268,87904,
2253848,241695,
964543,201215,
960828,138526,
4637028,478184,
3219491,263866,
2254158,241847,
2253890,241752,
961984,170892,
964584,201258,
956798,88927,
2254119,241775,
4892179,NA,
960998,138532,
4636972,478212,
4892158,NA,
3219381,263598,
5334238,NA,
2254009,241703,
3188231,263589,
3188366,263864,
887548,223058,
4892175,NA,
3188355,263854,
2253955,241858,
962130,170854,
836902,222330,
887465,223037,
962053,171001,
2254014,241813,
962041,170988,
887533,223042,
2254098,241732,
3188317,263811,
964523,201925,
961362,149125,
4644660,NA,
964681,201312,
926312,87035,
964693,201322,
2261559,NA,
956793,89286,
4637025,478178,
961337,149099,
956638,88059,
2254092,241726,
3188370,263866,
2253834,241681,
2254135,241801,
3219466,263844,
2253870,241726,
3188311,263803,
961340,149103,
964623,201161,
887473,223046,
7224948,NA,
2253907,241776,
964612,201145,
4892183,NA,
960865,138569,
961063,138626,
3219452,263822,
956647,88348,
961944,170845,
3188333,263829,
964531,201197,
964382,201188,
4928135,NA,
961265,149141,
961206,149082,
960974,138502,
962083,170843,
960864,138566,
964474,201651,
