PCID,TCGID,
1287371,85013,
806739,88409,
7540228,NA,
963690,195081,
961577,157659,
925954,89346,
961575,157657,
963252,189195,
963308,189254,
6775697,550223,
6400074,NA,
1287351,89596,
925906,87518,
887743,226366,
963309,189255,
806628,86706,
887785,226459,
964006,195254,
806519,87945,
964008,195256,
963838,194931,
806595,89737,
963251,189194,
963554,189283,
963593,194945,
926036,87655,
925915,86345,
926057,84693,
963278,189221,
963891,195002,
961410,157664,
6905877,NA,
963951,195119,
1287361,86880,
926010,88139,
963623,194983,
963693,195091,
963584,194934,
963162,189045,
1287380,88453,
806565,84421,
887612,226458,
6329078,NA,
963713,195142,
887773,226437,
7095322,NA,
806558,88744,
7339860,NA,
6775713,550240,
961510,157763,
963922,195061,
1287392,86644,
963777,195277,
925925,89308,
961474,157728,
806566,88857,
963928,195068,
6206434,NA,
7226083,NA,
963484,189200,
887634,226492,
887764,226412,
1287428,86611,
888599,84440,
963506,189225,
963793,195124,
888621,86171,
6657790,NA,
887564,226370,
806631,86269,
963384,189323,
963429,189142,
963163,189044,
6769843,NA,
806573,87136,
1287450,83772,
6769627,550191,
963651,195015,
1287360,86610,
6769713,550052,
963735,195169,
888584,85113,
887695,226515,
963534,189259,
1287442,87340,
4536069,NA,
887611,226457,
806663,85902,
806601,86802,
2358044,88428,
963765,195254,
7667118,NA,
7095326,NA,
963510,189229,
963337,189287,
963241,189184,
888560,90191,
925962,86709,
806549,90297,
887699,226535,
961601,157686,
6769773,550117,
887868,226518,
2411281,195257,
963619,194976,
806629,86696,
963896,195011,
887874,226542,
806563,89917,
806692,86540,
3515283,NA,
1287373,85919,
7747398,NA,
963856,194952,
6769613,550177,
6769515,550079,
961608,157693,
963159,189041,
806651,NA,
6769833,550183,
2674699,226505,
963196,189116,
6769763,550104,
888455,83746,
963753,195217,
1287383,89766,
806544,85195,
1287497,88699,
6769605,550169,
963880,194987,
6635745,NA,
963683,195072,
5204667,NA,
963802,195298,
963903,195020,
887680,226593,
963881,194988,
887867,226515,
806657,86625,
963294,189236,
963627,194987,
1287376,87491,
6329037,NA,
925914,85786,
925898,84854,
1287386,83791,
887803,226487,
963320,188402,
963329,189274,
6769479,544384,
961370,157624,
963640,195002,
961389,157643,
963816,195314,
887562,226366,
887633,226491,
963921,195059,
888513,90479,
887619,226472,
1287395,87176,
2904786,NA,
963228,189172,
806575,90697,
888463,87792,
806570,90764,
887772,226435,
806597,89271,
887859,226499,
5780671,NA,
806581,83462,
806727,89573,
806702,83846,
6837622,NA,
806650,89739,
7540627,NA,
7540229,485025,
6769817,550165,
963363,189250,
6769616,550180,
1287453,85399,
887594,226423,
963817,195315,
963819,195317,
963804,194943,
887654,226560,
6769540,550104,
806652,NA,
963629,194989,
1287520,88595,
7473231,NA,
888604,87463,
6400083,NA,
963317,189263,
961560,157642,
1287498,88757,
806572,86283,
963548,189273,
888596,83488,
5013676,NA,
6769610,550174,
6769502,550066,
963412,189070,
926040,88129,
888521,83926,
888518,83939,
963298,189242,
806536,89220,
887825,226557,
963423,189111,
888633,88696,
925917,87382,
963448,189164,
6345890,NA,
963911,195029,
7095313,NA,
961499,157752,
963203,189146,
961436,157690,
6769538,550102,
963813,195140,
963832,194925,
963782,194942,
925937,85913,
963734,195168,
961453,157707,
963345,189298,
1287434,88539,
1287393,86645,
1287416,85234,
888574,88324,
1287521,89640,
842148,226508,
887671,226579,
806674,90573,
886728,90672,
887813,226526,
1287519,88216,
963728,195162,
6261550,485014,
963600,194952,
887652,226556,
963952,195126,
5907651,NA,
7095314,NA,
1287457,86880,
7226080,NA,
806709,89481,
6718293,NA,
6769716,550055,
6769724,550062,
961572,157654,
961602,157687,
6769725,550063,
887765,226413,
925926,89944,
926025,85087,
963953,195128,
963967,195157,
6769821,550169,
6775719,550246,
961657,157748,
806568,86540,
888651,88390,
806537,85567,
806694,90764,
6769639,550203,
1287367,89972,
887700,226539,
1287518,88179,
7095335,NA,
926006,86345,
925903,NA,
806515,89251,
806530,84375,
3521581,NA,
6769551,550115,
6775626,550222,
887858,226498,
961440,157694,
963352,189305,
963698,195103,
6769710,550049,
963610,194965,
963968,195161,
1287483,84022,
963375,189157,
806571,90756,
963883,194990,
963830,194923,
887607,226452,
961450,157704,
963853,194949,
6769531,550095,
963701,195106,
4565847,NA,
806646,85409,
7095320,NA,
1287470,86415,
806518,87018,
806559,88736,
6134030,NA,
7539504,NA,
6775735,NA,
6769745,NA,
6769810,NA,
6769500,NA,
963431,NA,
6769787,NA,
963562,NA,
963260,NA,
963295,NA,
963288,NA,
963321,NA,
963292,NA,
963391,NA,
963191,NA,
963277,NA,
961403,NA,
6769496,NA,
6769751,NA,
963324,NA,
963245,NA,
6775696,NA,
6769796,NA,
961500,NA,
961642,NA,
961541,NA,
961623,NA,
961457,NA,
6769767,NA,
961598,NA,
961496,NA,
963530,NA,
961656,NA,
961655,NA,
961621,NA,
961557,NA,
961614,NA,
961445,NA,
961553,NA,
6769771,NA,
6775688,NA,
6769609,NA,
6769535,NA,
6769849,NA,
961425,NA,
6769712,NA,
6775689,NA,
961634,NA,
6769636,NA,
6769620,NA,
6769834,NA,
6769572,NA,
6769580,NA,
963299,NA,
961431,NA,
2423716,NA,
6769749,NA,
6769594,NA,
961522,NA,
961461,NA,
6880790,NA,
5769193,NA,
963247,NA,
961571,NA,
961364,NA,
4877823,NA,
6775708,NA,
5076784,NA,
6769700,NA,
963356,NA,
6769734,NA,
6837186,NA,
961579,NA,
963303,NA,
6769590,NA,
963445,NA,
6769807,NA,
6858157,NA,
961632,NA,
6775734,NA,
963388,NA,
6769625,NA,
6769493,NA,
961631,NA,
961480,NA,
6769820,NA,
961527,NA,
6769848,NA,
963427,NA,
6769489,NA,
6769506,NA,
961506,NA,
6769765,NA,
961482,NA,
961419,NA,
963376,NA,
961401,NA,
961384,NA,
961441,NA,
961617,NA,
961616,NA,
961552,NA,
963452,NA,
961644,NA,
963395,NA,
6769499,NA,
6775724,NA,
963358,NA,
963210,NA,
963257,NA,
963522,NA,
963424,NA,
6769847,NA,
6769523,NA,
6769805,NA,
6769826,NA,
961578,NA,
6769775,NA,
6769526,NA,
6775715,NA,
6769626,NA,
6769486,NA,
6769804,NA,
6769488,NA,
6769845,NA,
963645,195009,
1287358,85515,
887668,226576,
926039,88097,
887817,226534,
963447,189163,
6659116,NA,
806517,89347,
887872,226539,
961529,157782,
888549,90180,
963733,195167,
925980,85322,
925912,90533,
963932,195073,
6769553,550117,
4934318,NA,
887737,226360,
7095329,NA,
6124813,NA,
963571,194921,
963898,195013,
806574,87137,
5386057,NA,
886720,83463,
806622,89804,
6769481,550045,
961620,157708,
963264,189206,
963249,189192,
963311,189257,
963868,194971,
806712,89349,
961426,191618,
963758,195227,
961619,157705,
888421,83540,
1287363,88279,
963392,189041,
806567,88917,
963647,195011,
806606,85507,
888517,87358,
887848,226590,
961407,157661,
887702,226542,
888511,89231,
888488,88266,
887796,226480,
963729,195163,
963595,194947,
7532410,485013,
963215,189160,
1287459,88279,
806720,89695,
1287354,83772,
963857,194957,
7273960,NA,
5807004,NA,
888457,84440,
925897,90145,
6769798,550144,
887837,226574,
887676,226589,
963444,189160,
888660,83939,
925935,85088,
963927,195066,
887809,226517,
806746,89804,
963960,195146,
963884,194991,
964020,195283,
961573,157655,
887697,226530,
963846,194939,
806736,86009,
6737288,NA,
961613,157699,
7322445,NA,
6769736,550077,
6469322,NA,
7682232,NA,
6769568,550132,
6769501,550065,
963187,189082,
925969,86210,
963971,195164,
963380,189314,
963707,195122,
961606,157691,
963195,189114,
888550,90181,
926031,86230,
806586,83627,
926026,85088,
1287414,84988,
4199233,NA,
1287350,89109,
806552,88006,
2775133,85883,
963675,195062,
887866,226514,
963432,189145,
888467,89190,
7539368,NA,
887623,226480,
963608,194963,
6769555,550119,
1287512,85234,
806638,89444,
6769492,550056,
5705717,NA,
806637,88943,
963353,189306,
6769614,550178,
887843,226584,
925901,86016,
926019,90286,
1287398,87884,
963790,195053,
842110,226568,
887606,226451,
806587,89707,
887567,226373,
887864,226507,
1287369,90254,
963970,195163,
887792,226472,
963905,195022,
6769774,550118,
963912,195030,
6769846,550197,
888490,88449,
887754,226382,
963483,189199,
6769638,550202,
7095317,NA,
888515,88337,
6685714,NA,
888478,85783,
6907073,NA,
887673,NA,
806679,85860,
6736425,NA,
888452,89503,
806588,89349,
963958,195144,
963327,189272,
2775140,85448,
1287378,88171,
963425,189114,
806539,85902,
963719,195151,
887732,226510,
963549,189274,
963972,195165,
963870,194973,
6769854,550205,
806624,88549,
963451,189167,
6628322,NA,
6769569,550133,
887647,226540,
806669,85104,
888647,85520,
926028,85913,
887763,226411,
806745,89630,
963689,195080,
1287505,90080,
6769601,550165,
961570,157652,
963397,189046,
925896,89924,
4628775,NA,
2244948,NA,
806551,88971,
963923,195062,
887631,226489,
963908,195025,
806613,87269,
961649,157741,
926024,84960,
7095311,NA,
961437,157691,
806698,90697,
963696,NA,
963323,189267,
7274735,NA,
925944,87511,
963869,194972,
1287403,89442,
887693,226507,
806706,86322,
6769769,550113,
6769731,550071,
1287441,87148,
3619265,NA,
926034,87263,
7540233,NA,
963687,195077,
887625,226482,
961379,157633,
3177581,195257,
888612,90684,
887609,226455,
888440,84174,
806584,87596,
963722,195154,
963490,189206,
926046,89371,
888503,85235,
964002,195250,
4830164,NA,
963942,NA,
963725,195157,
806630,90401,
887678,226591,
806510,88489,
6769565,550129,
963887,194994,
963944,195104,
887789,226469,
963741,195175,
888502,85223,
1287469,85919,
6769744,550086,
2244950,NA,
961399,157653,
963263,188405,
963189,189088,
926003,90533,
887839,226576,
888547,90178,
806546,83571,
1287419,86286,
887758,226396,
963587,194937,
963594,194946,
1287494,87884,
963268,189212,
4565846,NA,
887852,226595,
1287493,87687,
887690,226503,
6390603,NA,
806691,88917,
806579,83846,
963262,189205,
888469,90664,
887783,226457,
6769585,550149,
806683,88736,
961645,157736,
963434,189147,
887601,226439,
888630,88266,
888583,84365,
887659,226565,
806527,83901,
887597,226427,
806735,85901,
887850,226592,
2244993,91601,
806506,86269,
887624,226481,
963900,195015,
5810616,NA,
806585,89481,
1287381,88454,
963964,195154,
6243430,NA,
963555,189284,
963820,195320,
926032,86231,
963848,194944,
7095315,NA,
806556,84827,
6769619,550183,
887741,226364,
888462,87463,
887637,226519,
4135667,226607,
888491,88696,
6769856,550207,
961476,157730,
961374,157628,
963166,189048,
6775716,550243,
6775711,550237,
963419,189084,
925974,86554,
887757,226394,
963677,195064,
963798,195293,
887733,226525,
887808,226516,
887855,226602,
888654,89419,
1287357,85399,
963612,194967,
6769841,550192,
961484,157738,
963844,194937,
806557,85005,
925893,87017,
963762,195251,
888593,89361,
963709,195128,
963736,195170,
887807,226492,
6341886,NA,
963631,194991,
887649,226552,
5591298,NA,
963981,195174,
961458,157712,
925919,88139,
2775124,87354,
1287448,89987,
7410765,181128,
7532893,NA,
963574,194924,
926000,90062,
806626,86417,
963676,195063,
6769637,550201,
963933,195074,
961481,157735,
6858158,NA,
961477,157731,
1287429,89564,
887569,226376,
961367,157621,
6769808,550155,
1287478,89016,
887593,226419,
888433,89305,
806618,88808,
888512,89419,
806742,88808,
806627,83774,
7148892,NA,
963622,194982,
4634506,NA,
1287489,86645,
806577,89248,
6400080,NA,
806689,84421,
806701,87972,
963835,194928,
6775625,550238,
963992,195215,
887706,226389,
963925,195064,
961467,157721,
806528,NA,
964017,195275,
887566,226372,
888453,90129,
806695,90756,
963706,195119,
806654,84375,
887829,226563,
6769541,550105,
961387,157641,
4780435,NA,
887798,226482,
6769795,550141,
963498,189217,
7095325,NA,
7539510,NA,
963618,194975,
1287480,90491,
806697,87136,
806660,89220,
7148893,NA,
6769587,550151,
963976,195169,
2775144,86784,
6769709,550048,
6769599,550163,
806718,85015,
963422,189109,
6769876,544180,
961396,157650,
926020,83638,
961452,157706,
963276,188406,
963814,195150,
887857,226493,
963350,189318,
963230,189174,
888481,86640,
806693,86545,
806731,85586,
963811,195090,
887679,226592,
806520,89230,
961423,157677,
963861,194961,
888482,87199,
886726,90700,
963882,194989,
961584,157666,
887666,226574,
1287365,88830,
806548,85973,
1287394,87050,
1287516,86359,
963904,195021,
963266,189210,
5997787,NA,
961382,157636,
887627,226485,
888510,88411,
806543,85163,
925978,83511,
925966,84693,
806562,89432,
887661,226567,
7148895,NA,
806749,86166,
926041,88130,
6769567,550131,
888643,85217,
6769516,550080,
6685804,NA,
961596,157681,
963852,194948,
6775687,550212,
963364,189320,
1287346,87340,
2989164,226585,
887746,226372,
963606,194961,
6769482,550046,
1287359,86447,
806684,88747,
806699,NA,
7540227,NA,
6875091,NA,
806686,89432,
925902,NA,
7532895,485018,
4563081,NA,
963599,194951,
925939,86107,
5672078,NA,
2245055,NA,
806741,88655,
888644,85223,
964005,195253,
1287415,85187,
5923985,NA,
5691746,NA,
1287499,88823,
7095333,NA,
7047654,NA,
887615,226468,
887806,226491,
6769733,550074,
961439,157693,
925952,89004,
806666,90425,
806713,90669,
963544,189268,
964011,195259,
6775718,550245,
963580,194930,
963986,195181,
842024,226401,
963679,195066,
888494,89414,
887570,226378,
806708,87596,
806696,86283,
4658106,NA,
6769868,552687,
963989,195192,
886732,86323,
963344,189297,
6837671,NA,
887596,226426,
963829,194922,
963235,189179,
963491,189210,
6769823,550171,
7095321,NA,
806710,83627,
926052,85519,
806550,90573,
963966,195156,
6390606,NA,
963772,195263,
961455,157709,
6769518,550082,
887750,226378,
6769547,550111,
806705,83462,
6769741,550082,
963407,189061,
6769584,550148,
6769582,550146,
961569,157651,
6769728,550066,
6769628,550192,
963818,195316,
888632,88449,
887687,226498,
963974,195167,
925943,87263,
888585,85170,
806678,88444,
963516,189235,
4913528,NA,
6400087,NA,
6769519,550083,
887828,226562,
963626,194986,
7442527,NA,
806704,84881,
887563,226368,
6769490,550054,
887811,226521,
963328,189273,
6769548,550112,
963170,189054,
6400079,NA,
806633,89224,
6400066,NA,
887753,226381,
2358038,90528,
806668,NA,
6769579,550143,
806737,87269,
963426,189116,
887787,226461,
7051675,NA,
963748,195192,
6769511,550075,
961622,157710,
6769544,550108,
6769857,550208,
6769483,550047,
961605,157690,
963236,189180,
963463,189179,
961400,157654,
6769875,552688,
961540,157622,
961428,157682,
25438,226607,
963591,194941,
806589,90669,
806676,88006,
963998,195226,
963561,189294,
963747,195185,
963721,195153,
963738,195172,
6769606,550170,
806511,84267,
964015,195265,
963590,194940,
888451,89361,
925986,89356,
888616,84550,
925994,NA,
1287501,89496,
1287409,90080,
888637,89456,
1287485,84264,
1287382,89016,
806611,85901,
806522,83948,
5997245,NA,
925950,88130,
963990,195194,
7226055,NA,
887801,226485,
963550,189276,
7746761,NA,
6769789,550134,
6769707,550047,
961412,157666,
6769809,550157,
963223,189167,
961650,157742,
963716,195145,
963478,189194,
963398,189047,
925922,88854,
6775733,550260,
842056,226459,
963641,195003,
963576,194926,
963492,189211,
963625,194985,
806649,85506,
887587,226409,
963878,194985,
842151,226518,
6685713,NA,
6769480,552698,
926058,87366,
887605,226449,
2158266,226505,
963957,195143,
806531,89554,
806582,86322,
1287447,89596,
887635,226516,
964014,195264,
806716,84856,
806671,89480,
963746,195183,
5134939,NA,
5571450,NA,
6769860,550211,
1287408,90061,
2775130,85377,
963607,194962,
806535,87930,
963354,189307,
925975,86553,
887716,226597,
926017,89944,
888542,90173,
887650,226553,
887686,226493,
888535,88783,
1287410,90445,
4780181,NA,
806728,84046,
887694,226514,
961545,157627,
6769621,550185,
888473,84355,
887685,226603,
963895,195010,
963339,189291,
961626,157714,
925964,88893,
887561,226365,
1287384,90491,
888614,84305,
806690,88857,
963724,195156,
961429,157683,
963274,189218,
961391,157645,
1287400,88699,
887856,226603,
888458,84498,
963500,189219,
961583,157665,
6769542,550106,
963222,189166,
963668,195042,
963167,189049,
963169,189053,
963704,195113,
6775701,550227,
887589,226412,
963892,195003,
806598,84743,
888650,88235,
806635,88489,
887644,226534,
7540444,NA,
963304,189248,
963809,195008,
887608,226453,
6769827,550176,
6769517,550081,
1287374,86415,
963836,194929,
841997,226361,
6346976,NA,
806609,85335,
7095318,NA,
963778,195279,
961487,157741,
6769647,550211,
6769837,550188,
963332,189280,
963307,189253,
6769576,550140,
963662,195029,
963756,195220,
963239,189182,
7306491,NA,
806620,89105,
6769578,550142,
963202,189145,
961502,157755,
963888,194995,
888432,88324,
888661,84540,
2775137,85468,
887726,226550,
961559,157641,
888554,90185,
887722,226529,
806592,84856,
963420,189088,
963413,189071,
806721,89271,
6400073,NA,
1287344,87059,
806717,89767,
963767,195256,
887786,226460,
806545,85104,
963949,195113,
806554,88444,
961375,157629,
925948,88097,
806604,84046,
888653,89231,
6769575,550139,
961629,157719,
806534,84444,
887851,226593,
961530,157783,
963466,189182,
963524,189246,
963291,189233,
963862,194962,
925976,88638,
888566,85417,
925932,84865,
806599,83830,
888635,89344,
963586,194936,
1287491,87176,
925995,86680,
888595,90129,
887818,226537,
1287513,85264,
888454,83488,
6769491,550055,
964018,195277,
887865,226508,
888620,85783,
806600,83822,
842146,226504,
964004,195252,
888519,84540,
963406,189060,
1287387,84022,
6626876,NA,
888552,90183,
806647,83948,
806533,86625,
1287468,85797,
961594,157678,
6769525,550089,
963335,189284,
3521583,NA,
963565,189298,
886724,83902,
842015,226384,
925889,85322,
842034,226424,
887847,226589,
963171,189055,
926009,87625,
963253,189196,
1287379,88268,
6400072,NA,
887770,226426,
806623,84886,
888483,87685,
963947,195110,
887821,226552,
963240,189183,
963604,194959,
963946,195106,
887665,226572,
963825,194919,
1287413,84246,
887870,226533,
6775699,550225,
963941,NA,
963929,195069,
6769549,550113,
1287514,85840,
6769711,550050,
963766,195255,
6769802,550148,
963206,189149,
806667,85163,
961585,157667,
5013675,NA,
1287487,86192,
963515,189234,
7095328,NA,
963658,195024,
961385,157639,
6769855,550206,
963502,189221,
963258,189201,
961627,157715,
963514,189233,
6769512,550076,
887759,226398,
887684,226602,
887833,226567,
7539509,485022,
925891,85774,
963781,194917,
5972116,NA,
806653,89139,
806662,85570,
887618,226471,
887799,226483,
806730,85507,
963945,195105,
887558,226360,
886725,85196,
961371,157626,
1287504,90061,
963643,195005,
887560,226364,
6874930,NA,
963965,195155,
806675,88971,
926038,87845,
961490,157744,
888564,83616,
806677,90047,
6400065,NA,
6769522,550086,
961599,157684,
806703,86166,
6138816,NA,
3515284,NA,
6769859,550210,
6769524,550088,
6769788,550133,
963186,189079,
963850,194946,
806616,88410,
961434,157688,
961568,157650,
925959,84727,
5672089,NA,
961469,157723,
963242,189185,
963855,194951,
963214,189159,
926021,83792,
6769759,550100,
963582,194932,
926018,90164,
887714,226569,
887711,226549,
963367,189282,
887745,226370,
963983,195176,
963791,195089,
1287445,88251,
888449,86906,
1287495,87885,
961422,157676,
963436,189149,
888556,90187,
887860,226502,
926048,89935,
806532,89539,
887755,226383,
1287461,88830,
888553,90184,
887703,226543,
963293,189235,
806732,84124,
963633,194993,
6769723,550061,
963879,194986,
963943,195101,
1287370,84257,
2245056,NA,
963742,195176,
6769494,550058,
925916,86582,
806538,85570,
926035,87511,
806734,85379,
963578,194928,
6769552,550116,
963648,195012,
961663,157621,
1287440,87059,
961564,157646,
6858159,NA,
888487,88258,
6769704,550269,
6769852,550203,
6769503,550067,
7532899,NA,
961478,157732,
6769786,550131,
6779884,NA,
961488,157742,
6769717,550056,
963518,189237,
963499,189218,
963560,189292,
963902,195019,
963849,194945,
963494,189213,
963415,189075,
963457,189173,
963601,194953,
6775730,550257,
888474,84550,
888546,90177,
1287407,89859,
888658,84685,
888587,86105,
963930,195070,
925997,87518,
6628321,NA,
1287460,88365,
6775710,550236,
887590,226413,
963723,195155,
888504,85255,
963985,195180,
888652,88411,
4567723,NA,
963740,195174,
963710,195131,
6769588,550152,
887682,226600,
963330,189276,
963700,195105,
925942,87133,
6769554,550118,
6769539,550103,
1287458,87776,
6948761,NA,
806524,85506,
6769595,550159,
6769543,550107,
961368,157622,
6769559,550123,
6769780,550125,
888516,84685,
6769604,550168,
961473,157727,
6769797,550143,
961416,157670,
963937,195080,
961454,157708,
961628,157716,
886721,86323,
963501,189220,
2670217,NA,
5529001,NA,
887710,226443,
1287462,89563,
3521584,NA,
887568,226374,
1287412,90776,
963859,194959,
806641,85789,
961604,157689,
806607,85586,
6400081,NA,
963575,194925,
964013,195263,
806513,89444,
1287343,86330,
926033,87133,
926055,88893,
888607,88484,
963443,189159,
963654,195020,
926015,89282,
888471,84277,
888628,88127,
6769777,550122,
1287399,87885,
963730,195164,
6775723,550250,
4913530,NA,
6226362,NA,
887689,226502,
6769792,550137,
963727,195161,
1287372,85797,
806681,85005,
961565,157647,
806722,84743,
963411,189068,
6769743,550085,
6769718,550057,
963270,189214,
963221,189165,
806685,86930,
963511,189230,
963224,189168,
963301,189245,
963551,189277,
961494,157747,
1287464,90121,
963525,189247,
961381,157635,
1287511,85187,
963569,194919,
963807,194980,
806664,88106,
888642,84537,
806634,84269,
887636,226517,
963959,195145,
3951710,NA,
1287348,87834,
887653,226557,
888460,86605,
887613,226460,
961659,157750,
925955,89371,
964012,195262,
887660,226566,
888608,88999,
1287492,87510,
925985,88963,
806748,88549,
1287391,86192,
1287411,90546,
926050,84727,
6814342,NA,
963771,195262,
963611,194966,
963975,195168,
888598,84345,
6769732,550072,
963827,194918,
888561,90192,
888548,90179,
6769646,550210,
6769782,550127,
888659,87358,
961542,157624,
963229,189173,
963755,195219,
963248,189191,
961424,157678,
963864,194964,
963418,189082,
806672,85973,
963479,189195,
961592,157674,
963685,195074,
963180,189068,
6769748,550090,
887805,226489,
963233,189177,
6775705,550231,
887761,226405,
887788,226468,
963726,195158,
925983,NA,
888615,84355,
1287449,90666,
888520,90473,
6775690,550215,
888438,90252,
926013,88854,
887781,226455,
963616,194973,
1287435,88538,
963535,189260,
888537,NA,
1287423,88216,
963461,189177,
6769740,550081,
887834,226570,
888578,89614,
926037,87656,
925905,87341,
806503,83774,
6769563,550127,
963914,195033,
806602,86072,
887875,226543,
6769727,550065,
963634,194994,
