PCID,TCGID,
957724,86243,
3459193,NA,
925070,88809,
6680941,NA,
3459229,NA,
7640215,NA,
3439956,NA,
925180,86704,
7421772,NA,
4447506,NA,
3438508,NA,
3439936,NA,
4708318,NA,
4447712,NA,
957666,88373,
957670,84796,
4050146,283877,
957604,84139,
6680887,NA,
4050015,283988,
6400094,NA,
6281589,NA,
3439941,NA,
1335664,87946,
888925,89030,
4050013,283985,
3473894,NA,
7640179,NA,
4447613,NA,
925196,89550,
888941,87079,
4447559,NA,
957641,89079,
925201,90554,
957572,87302,
924990,86609,
6281599,NA,
4708263,NA,
4447515,NA,
6281603,NA,
3438534,NA,
3459187,NA,
4050279,284093,
925146,89015,
7640118,NA,
957527,88153,
957636,89756,
958815,NA,
4050214,283973,
4050164,283904,
3438538,NA,
957558,90628,
957716,84380,
957517,90348,
3459237,NA,
4050203,283954,
4050218,283979,
3459191,NA,
925125,84128,
5834664,NA,
3459232,NA,
925068,89854,
4049936,283887,
5442566,NA,
3439910,NA,
4050007,283978,
7640173,NA,
3459234,NA,
3461802,NA,
4447675,NA,
3439890,NA,
3438220,NA,
643299,45136,
643322,45161,
888993,86237,
6680840,NA,
7640115,NA,
6739906,NA,
888962,88811,
888908,89460,
4050190,283936,
7640170,NA,
925187,NA,
1335671,85903,
957515,87780,
4050037,284025,
4200317,NA,
925094,90690,
4050226,283994,
958793,NA,
3461795,NA,
4708286,NA,
6680847,NA,
3438590,NA,
3461761,NA,
957687,88566,
4050096,284123,
842333,86371,
7640119,NA,
957695,90070,
957726,89663,
842398,89324,
5442563,NA,
3460415,NA,
7640121,NA,
4708268,NA,
924967,88657,
7640154,NA,
842399,89437,
7640213,NA,
4050162,283901,
925043,87844,
1335678,86167,
4050057,284063,
4050284,284099,
6680905,NA,
4049967,283924,
6680882,NA,
7640136,NA,
925213,88809,
925140,87378,
7640221,NA,
4708275,NA,
925211,89854,
3438502,NA,
842367,88601,
957644,89094,
6680921,NA,
4049996,283960,
888918,86384,
4708302,NA,
925011,90241,
925091,88627,
4050259,284062,
6281559,NA,
7640105,NA,
4050174,283915,
925142,87447,
4049984,283942,
3460440,NA,
3460413,NA,
3439942,NA,
3459204,NA,
3438210,NA,
4447477,NA,
924970,88677,
957516,87565,
957585,84380,
4642901,NA,
4049962,NA,
6680948,NA,
7640117,NA,
3439975,NA,
4049977,283934,
4708230,NA,
925864,86116,
6281583,NA,
3439951,NA,
1335676,87973,
888955,85431,
4447726,NA,
924985,85361,
4050081,284096,
5830260,NA,
4050034,284017,
924963,86549,
4447621,NA,
957550,90667,
4050068,284079,
6011501,NA,
4050038,284029,
4708235,NA,
958811,NA,
4050228,283997,
925059,90685,
5231032,NA,
4050211,283968,
958805,98373,
3438545,NA,
957601,83945,
3438544,NA,
4200308,NA,
4050030,284009,
4050113,284150,
4050221,283985,
925112,88278,
5768350,NA,
957706,88763,
4894724,NA,
925866,88259,
4050266,284075,
7667775,NA,
958822,NA,
4200310,NA,
4894725,NA,
7640133,NA,
3438540,NA,
7640148,NA,
6281612,NA,
4050157,283894,
4050238,284009,
4050000,283967,
6680867,NA,
4928129,NA,
7640178,NA,
3439916,NA,
3439939,NA,
4050024,284002,
4447487,NA,
643302,45137,
4447667,NA,
4708298,NA,
925168,84956,
925107,86048,
4050006,283976,
3438570,NA,
4050209,283963,
925049,89174,
3439932,NA,
1335682,85390,
3460406,NA,
3439952,NA,
6680961,NA,
4894738,NA,
957569,85019,
6680894,NA,
3439955,NA,
7640218,NA,
3473876,NA,
3438198,NA,
3438227,NA,
889026,84324,
888937,85955,
4200320,NA,
4050136,283862,
3438189,NA,
4049918,283861,
957691,90011,
4708251,NA,
888929,90553,
958802,98371,
957700,85854,
6400093,NA,
958788,98347,
3460428,NA,
888916,85891,
958809,98370,
3473849,NA,
925026,85767,
958819,98348,
6680893,NA,
4708331,NA,
1335663,89348,
889036,89040,
889009,85891,
6302843,NA,
888897,90458,
4050268,284078,
4050274,284087,
957635,89750,
842356,86404,
957647,85064,
889016,87822,
888943,89040,
924982,84131,
3438586,NA,
7640150,NA,
3459203,NA,
889047,84538,
6680916,NA,
7640177,NA,
7640126,NA,
3473837,NA,
3439906,NA,
3438505,NA,
7640192,NA,
3438537,NA,
6680959,NA,
4708231,NA,
888939,86993,
4447520,NA,
925191,88754,
888995,86925,
4080774,284295,
957505,89669,
957565,85859,
924973,90194,
4050201,283951,
4050212,283970,
4708224,NA,
6331935,NA,
4050180,283921,
4050082,284097,
3459217,NA,
7640109,NA,
6680889,NA,
924994,87227,
4080754,284254,
5836082,NA,
3459180,NA,
6680896,NA,
4200330,NA,
6680858,NA,
957637,89194,
6680872,NA,
4557660,NA,
3438192,NA,
4708311,NA,
888887,84738,
3473879,NA,
4447619,NA,
957541,88174,
925195,89477,
4050023,284001,
4049978,283935,
4894736,NA,
4894723,NA,
958801,NA,
957543,85192,
3439961,NA,
6680842,NA,
3460446,NA,
4050232,284002,
925055,89735,
3439950,NA,
3439953,NA,
4894729,NA,
925171,85767,
925037,87320,
4708307,NA,
4447734,NA,
4447626,NA,
4447637,NA,
925006,89877,
889008,85592,
888990,83451,
842382,85648,
7640134,NA,
2775132,98321,
957589,85602,
4050077,284092,
924989,86608,
925120,90260,
4050011,283982,
925056,89868,
4050022,283999,
7640226,NA,
4708295,NA,
6680888,NA,
4050051,NA,
957680,89905,
1335662,84268,
6281605,NA,
957537,86564,
3473936,NA,
4447655,NA,
3438554,NA,
888994,86606,
643321,45160,
643364,45142,
2253760,85906,
2253737,87387,
925148,89673,
957638,84266,
3473863,NA,
4049970,283927,
888978,84452,
4050191,283937,
925098,84454,
957605,84506,
957606,85263,
3438584,NA,
4050254,284055,
3459179,NA,
925069,84327,
3439926,NA,
925083,86047,
4447582,NA,
889014,86979,
4050072,284085,
925031,86106,
957570,88724,
7640112,NA,
925198,89735,
4708294,NA,
3459165,NA,
7415792,NA,
3439947,NA,
957575,85607,
4050262,284066,
3459163,NA,
7640189,NA,
6680871,NA,
3438507,NA,
7640190,NA,
4050207,283960,
3473932,NA,
3438552,NA,
6281613,NA,
4447670,NA,
925057,90130,
925004,89694,
957511,84219,
5489368,NA,
4050142,283871,
889055,88811,
2189366,NA,
4049946,283901,
924966,88278,
4050043,284042,
7640228,NA,
925181,86789,
957720,85602,
925137,86876,
3460439,NA,
958806,98375,
4049947,283903,
5810875,NA,
924977,83561,
6680924,NA,
3461785,NA,
4050247,284032,
4200325,NA,
4050035,284018,
7277532,NA,
3473859,NA,
4447594,NA,
3473926,NA,
4447663,NA,
4447507,NA,
4894727,NA,
3438513,NA,
4447523,NA,
925174,85977,
924961,86048,
4049987,283946,
889004,83559,
3459240,NA,
925080,85572,
3438579,NA,
925179,86229,
957694,89209,
958820,98364,
4708271,NA,
4050031,284011,
925013,90195,
6680856,NA,
925032,86116,
7640233,NA,
6680962,NA,
925000,88118,
6680841,NA,
4050075,284089,
6281553,NA,
3438528,NA,
3459192,NA,
3461758,NA,
7640234,NA,
4447587,NA,
888912,84120,
4557658,84120,
6680863,84120,
4447605,84120,
4557661,84120,
3473886,84120,
3473866,84120,
4188827,84120,
4447483,84120,
6302853,84120,
3438230,84120,
4708317,84120,
4708303,84120,
4447570,84120,
3439931,84120,
3459197,84120,
3460447,84120,
3461805,84120,
6680970,84120,
3473907,84120,
3438223,84120,
3461720,84120,
3438576,84120,
3461768,84120,
4708290,84120,
6680943,84120,
6680853,84120,
4708299,84120,
6680851,84120,
3439900,84120,
3461769,84120,
6680876,84120,
3473871,84120,
4447598,84120,
3473892,84120,
3473844,84120,
3438206,84120,
3473845,84120,
6680913,84120,
3439937,84120,
6281587,84120,
4447603,84120,
4447716,84120,
3473939,84120,
4447680,84120,
4447511,84120,
4447725,84120,
4557662,84120,
3473933,84120,
4447737,84120,
6680950,84120,
3473874,84120,
4447566,84120,
3473904,84120,
3473893,84120,
3473867,84120,
3473899,84120,
3473918,84120,
3473841,84120,
3473835,84120,
5489367,84120,
842395,88738,
4080782,284303,
3473909,NA,
957523,88715,
925124,84093,
3438525,NA,
7640227,NA,
957709,89582,
889049,85579,
4049927,283874,
889005,84120,
6658419,NA,
925863,84129,
4708297,NA,
925065,89410,
4050153,283887,
4049994,283958,
4200324,NA,
5489370,NA,
6680845,NA,
6680890,NA,
3439924,NA,
3439893,NA,
3439966,NA,
3459239,NA,
3461740,NA,
7640106,NA,
6680865,NA,
4708279,NA,
4447666,NA,
3439962,NA,
3459207,NA,
3179661,NA,
3439957,NA,
3438224,NA,
3438225,NA,
6680910,NA,
3439965,NA,
3439969,NA,
3439946,NA,
3438202,NA,
4447652,NA,
4447571,NA,
7640166,NA,
4708306,NA,
3460444,NA,
6680897,NA,
3439889,NA,
3438565,NA,
7640212,NA,
3460403,NA,
6680875,NA,
6281556,NA,
7640205,NA,
6400088,NA,
6281543,NA,
4708239,NA,
3461779,NA,
6281608,NA,
3459199,NA,
3461804,NA,
3461717,NA,
6281614,NA,
6680937,NA,
6281546,NA,
3461724,NA,
6281573,NA,
4708305,NA,
3461781,NA,
4447662,NA,
3461751,NA,
6302852,NA,
6281536,NA,
6680843,NA,
3439870,NA,
6400090,NA,
3459231,NA,
4447514,NA,
3473954,NA,
3439945,NA,
3459172,NA,
4708328,NA,
3460420,NA,
6281579,NA,
4200309,NA,
6643055,NA,
3459253,NA,
3438517,NA,
3438569,NA,
4708264,NA,
6281611,NA,
3439960,NA,
3438511,NA,
6302846,NA,
6088876,NA,
3438213,NA,
4447694,NA,
6281602,NA,
3438567,NA,
6400089,NA,
4447575,NA,
3461766,NA,
3473891,NA,
3459171,NA,
4708316,NA,
3460419,NA,
3439973,NA,
3460434,NA,
4708319,NA,
3473951,NA,
6281566,NA,
3438521,NA,
4708270,NA,
3439922,NA,
3460411,NA,
6680945,NA,
6680923,NA,
3438516,NA,
3459202,NA,
4447657,NA,
3439872,NA,
4447530,NA,
6680958,NA,
3460453,NA,
3473836,NA,
3460418,NA,
3438203,NA,
4447495,NA,
3438226,NA,
4447722,NA,
3439902,NA,
3473848,NA,
3438577,NA,
6680915,NA,
4447569,NA,
3473916,NA,
6281620,NA,
3473875,NA,
6680932,NA,
3461747,NA,
3461791,NA,
7640222,NA,
6680920,NA,
4447648,NA,
6281565,NA,
6680886,NA,
4708327,NA,
4447499,NA,
4447583,NA,
3473873,NA,
3461793,NA,
3473884,NA,
3473927,NA,
6046999,NA,
6680895,NA,
3460432,NA,
3439871,NA,
4708291,NA,
6281537,NA,
4447478,NA,
3473908,NA,
3438549,NA,
4708242,NA,
4708321,NA,
6281610,NA,
5063312,NA,
4708252,NA,
4447492,NA,
6680922,NA,
3473925,NA,
3438533,NA,
3473864,NA,
3473946,NA,
3461798,NA,
3438580,NA,
6400096,NA,
5889067,NA,
4447682,NA,
3461778,NA,
3460400,NA,
4708257,NA,
6281600,NA,
3461797,NA,
3473897,NA,
3473913,NA,
3438546,NA,
5639952,NA,
3438585,NA,
6680944,NA,
6680880,NA,
3473917,NA,
3439898,NA,
3473942,NA,
3473896,NA,
6281551,NA,
4447705,NA,
3473872,NA,
6680957,NA,
3439905,NA,
6281619,NA,
4447522,NA,
924939,86947,
957648,84511,
925066,89519,
643324,45144,
6680938,NA,
888948,89867,
2253789,83836,
4050148,283881,
842406,88351,
4708236,NA,
925123,83561,
957610,NA,
3459224,NA,
4049921,283866,
842361,87733,
6680855,NA,
4049934,283884,
842378,84930,
925106,85924,
3460409,NA,
4049937,283890,
7640147,NA,
4708253,NA,
6281594,NA,
7640237,NA,
6680884,NA,
6680917,NA,
925087,87338,
1335679,89418,
889037,89065,
3461765,NA,
7640240,NA,
7640176,NA,
7640135,NA,
7640229,NA,
3438506,NA,
643305,45155,
4708326,NA,
4200327,NA,
925186,87843,
4050064,282256,
957675,86564,
925202,90685,
1335688,85508,
4050237,284007,
925127,84131,
4894740,NA,
4050272,284084,
924954,84740,
4708229,NA,
925060,84008,
7640131,NA,
3460450,NA,
4050225,283993,
925173,85785,
957701,89423,
6281592,NA,
3459216,NA,
4050260,284063,
7226530,NA,
6402870,NA,
957735,85263,
6680857,NA,
925007,90216,
4708296,NA,
3459188,NA,
4200329,NA,
958796,NA,
842358,86976,
957684,90667,
3438522,NA,
1099574,106980,
3460417,NA,
4050115,284153,
4447600,NA,
842414,87668,
925147,89534,
3461789,NA,
888921,86979,
888934,85651,
958789,NA,
7640186,NA,
3459178,NA,
925101,84768,
925207,88198,
4708243,NA,
4050223,283988,
957686,87520,
7640164,NA,
957651,84219,
3459185,NA,
4708282,NA,
5610847,NA,
3461800,NA,
3460436,NA,
2189368,NA,
3460401,NA,
4050187,283933,
4708280,NA,
4447673,NA,
1099560,106982,
4049992,283954,
957562,85618,
6680960,NA,
4049991,283953,
3459169,NA,
957713,89468,
924975,90364,
957733,84139,
925131,85772,
925038,87507,
4708292,NA,
7640162,NA,
925116,88677,
957714,90763,
3459182,NA,
4050222,283987,
3459222,NA,
3459164,NA,
3461784,NA,
4447646,NA,
3461757,NA,
3460430,NA,
6680854,NA,
3459252,NA,
6680903,NA,
3439933,NA,
3461772,NA,
4447504,NA,
6281607,NA,
3439971,NA,
958817,NA,
7640187,NA,
6680946,NA,
3461723,NA,
924995,87378,
6680898,NA,
3438573,NA,
889032,86787,
4080768,284278,
842379,84970,
924950,83675,
4050109,284145,
4050206,283959,
4050088,284108,
3439885,NA,
889018,89030,
7671877,NA,
7640124,NA,
4447513,NA,
925054,89703,
3459236,NA,
925014,83788,
6680835,NA,
6680931,NA,
4034749,NA,
958814,98350,
2245073,NA,
4447612,NA,
957674,89059,
3459208,NA,
3438531,NA,
3438583,NA,
3439934,NA,
4708228,NA,
5230947,NA,
3461741,NA,
6680956,NA,
3473839,NA,
3438568,NA,
4050119,284157,
6664077,NA,
4050241,284015,
1099577,106983,
957594,83856,
1335730,88211,
6302844,NA,
4049973,283930,
5075986,NA,
925095,83621,
3459190,NA,
957618,NA,
6680926,NA,
1335681,89708,
6281570,NA,
4200321,NA,
7640111,NA,
842413,83836,
4050001,NA,
4050208,283961,
925149,89694,
6680838,NA,
4049982,283939,
957582,84708,
958810,98340,
3459244,NA,
924987,85970,
4050182,283925,
957539,86438,
4708247,NA,
6680907,NA,
4708258,NA,
3459254,NA,
3438536,NA,
3461727,NA,
4708227,NA,
4602574,NA,
7640142,NA,
7640155,NA,
925139,87227,
3473862,NA,
1099572,106994,
1335684,87468,
4447723,NA,
957502,89074,
925183,87760,
889017,88818,
957607,84885,
7640217,NA,
925058,90554,
3459194,NA,
4050166,283906,
925190,88300,
5157340,NA,
6124280,NA,
3459220,NA,
5610835,NA,
4049938,283892,
958797,98367,
4050027,284005,
5442534,NA,
6149138,NA,
1335787,89911,
957542,87494,
3439918,NA,
3461746,NA,
3438186,NA,
6281572,NA,
925086,87138,
6281578,NA,
4447551,NA,
7640125,NA,
6680904,NA,
7640211,NA,
889007,85155,
957574,86886,
1099575,106981,
957525,86001,
842309,83643,
1099578,106984,
643338,45150,
4050245,284030,
3439920,NA,
925117,89119,
957544,89905,
4050229,283998,
888998,87868,
957503,89093,
958823,98368,
3473945,NA,
924986,85772,
957693,89727,
888909,89968,
957712,87303,
957576,85340,
6390608,NA,
957643,89093,
4447643,NA,
957660,85186,
4447552,NA,
4049971,283928,
3459170,NA,
3459166,NA,
3439875,NA,
6657628,NA,
3459212,NA,
6135576,NA,
6281567,NA,
4050154,283890,
3460408,NA,
6135582,NA,
3460405,NA,
4447704,NA,
4447708,NA,
1099564,106986,
3473920,NA,
5836086,NA,
4200328,NA,
643325,45145,
888914,85155,
643310,45156,
925051,89370,
957536,89059,
888976,83468,
888961,87663,
4049975,283932,
957617,NA,
957524,87037,
4708274,NA,
888933,84324,
6944883,NA,
4049963,283920,
957673,87926,
3438500,NA,
4050248,284041,
6281541,NA,
4708278,NA,
4050189,283935,
3473843,NA,
3461760,NA,
6680933,NA,
888904,87105,
4447608,NA,
3461762,NA,
6281597,NA,
3459245,NA,
6281575,NA,
957531,87896,
3461764,NA,
3438201,NA,
3461716,NA,
4447543,NA,
3473944,NA,
4050104,284138,
3461788,NA,
6281564,NA,
888981,85827,
957549,87688,
4050145,283875,
3459249,NA,
643314,45141,
888983,86617,
888917,86026,
4050155,283892,
2253731,86404,
957671,88911,
6688511,NA,
4894731,NA,
4049930,283879,
4050078,284093,
4050236,284006,
957551,87513,
958795,98365,
4050219,283982,
924979,84128,
7640191,NA,
4050021,283998,
2245051,NA,
957657,90348,
4447521,NA,
4447618,NA,
3459198,NA,
4050095,284131,
7640160,NA,
957564,85850,
957534,90092,
924949,83621,
925167,84935,
958803,98336,
3439896,NA,
4049985,283943,
6680912,NA,
3439903,NA,
6680928,NA,
957580,87303,
7640144,NA,
6281598,NA,
6281568,NA,
957496,89756,
7307260,NA,
4050202,283953,
3460407,NA,
3473902,NA,
3179680,NA,
6281621,NA,
888987,89156,
1335769,89723,
925072,NA,
4049939,283893,
842338,87694,
925153,90231,
1335695,84507,
925110,86824,
842328,84062,
3460425,NA,
6680914,NA,
4447537,NA,
3438523,NA,
3438515,NA,
957715,90755,
4050150,283883,
4447548,NA,
4049942,283896,
3473878,NA,
4447572,NA,
925047,88300,
3473840,NA,
888924,88818,
3439876,NA,
7420861,NA,
4447526,NA,
4200315,NA,
6281618,NA,
3438532,NA,
6281544,NA,
4050285,284100,
4708226,NA,
6281595,NA,
3438535,NA,
4050042,284041,
3461721,NA,
4050277,284090,
3473865,NA,
643331,45147,
643344,45151,
4708310,NA,
888997,87105,
842344,84223,
5693171,NA,
3439891,NA,
888963,88546,
4050177,283918,
4894737,NA,
3459175,NA,
4049972,283929,
888926,89743,
957508,84511,
958799,86649,
4447703,NA,
3438582,NA,
3438212,NA,
925126,84130,
957650,85662,
3439886,NA,
6680953,NA,
4447644,NA,
958807,98339,
925005,89764,
925025,85766,
6680869,NA,
4447584,NA,
6680852,NA,
3459218,NA,
6680883,NA,
6281577,NA,
4447500,NA,
6400091,NA,
3461737,NA,
4708269,NA,
7640206,NA,
3439935,NA,
3438574,NA,
888910,90616,
4723156,NA,
4708277,NA,
4049964,283921,
4050159,283896,
643335,45149,
4049993,NA,
924992,86876,
957583,90763,
925030,86093,
889030,85955,
4080760,284268,
842385,86990,
3461792,NA,
3439888,NA,
958818,NA,
6680850,NA,
925205,84555,
925010,90239,
3459195,NA,
4050005,283974,
6281545,NA,
3459186,NA,
925048,88754,
7640151,NA,
4894739,NA,
3460416,NA,
3438572,NA,
4050158,283895,
3460414,NA,
6400095,NA,
6680899,NA,
5977919,NA,
643359,45157,
4050098,284124,
4049954,283911,
925024,85348,
6281571,NA,
5923794,NA,
3439949,NA,
842349,85395,
2253784,88242,
842343,83581,
925062,84555,
957731,89976,
4049959,283916,
957703,85019,
4447578,NA,
925130,85361,
957711,86593,
3439972,NA,
3473883,NA,
888919,86429,
7640196,NA,
957656,87565,
4050029,284007,
957514,90448,
6680930,NA,
925050,89267,
957699,85859,
3438550,NA,
3439927,NA,
3438587,NA,
6281588,NA,
925001,89015,
6680951,NA,
6680868,NA,
3461739,NA,
5165998,NA,
3439964,NA,
3461735,NA,
3473921,NA,
6302856,NA,
643363,45158,
643365,45159,
925075,NA,
3473900,NA,
925078,84778,
957649,90391,
842323,87618,
957702,89424,
925113,88657,
4894728,NA,
925210,89853,
924981,84130,
4050263,284068,
925082,85771,
643383,45149,
1335659,87939,
957652,84235,
3438222,NA,
842332,86251,
924938,86446,
2244996,NA,
4447624,NA,
4447567,NA,
4049922,283868,
925100,84740,
4050170,283911,
3459167,NA,
6680954,NA,
957628,NA,
6680971,NA,
4050281,282257,
3439940,NA,
4447640,NA,
3439967,NA,
3459174,NA,
4894730,NA,
957690,84481,
924980,84129,
5442564,NA,
4049979,283936,
1335665,85411,
6680919,NA,
957629,85963,
888895,89156,
842346,84669,
2253717,88038,
4708329,NA,
4049969,283926,
889056,88546,
2253746,89011,
924943,88250,
4049929,283877,
3460424,NA,
925102,84769,
4049965,283922,
6281550,NA,
924962,86328,
4050025,284003,
957507,85064,
4050143,283873,
925209,89519,
889000,89427,
4447505,NA,
957586,83522,
4050156,283893,
4050227,283995,
842391,88046,
957708,85607,
2245034,NA,
4049960,283917,
3439909,NA,
957533,88911,
3439913,NA,
3439912,NA,
888952,90650,
6281563,NA,
6281582,NA,
3439958,NA,
3459235,NA,
3459223,NA,
3459213,NA,
5156741,NA,
4708240,NA,
4050036,284021,
4708276,NA,
3461752,NA,
925194,89370,
957518,90351,
4447568,NA,
4050176,283917,
957603,83815,
643371,45162,
925093,89465,
2253705,85151,
1099570,106992,
4080763,284271,
889054,87663,
4050205,283958,
925200,90130,
888931,83808,
957722,84733,
842363,87855,
924976,90380,
3461787,NA,
925020,84435,
925145,88118,
4050044,284044,
3459210,NA,
957554,86471,
888947,89446,
842404,90539,
4080785,277346,
3179687,NA,
889052,89574,
925021,84534,
4050264,284070,
957661,88709,
6680939,NA,
6680879,NA,
957697,85849,
3460433,NA,
6680949,NA,
3438503,NA,
3460423,NA,
7640242,NA,
4050012,283983,
3295688,NA,
2253704,84062,
643349,45153,
3179692,NA,
4050093,284120,
925197,89703,
4447711,NA,
888935,85689,
4050140,283868,
925170,85766,
4050065,284075,
957520,88063,
957667,85204,
3461777,NA,
957519,89885,
957581,89468,
889048,85431,
7640203,NA,
957710,89890,
924932,84778,
4050286,NA,
4447629,NA,
3461786,NA,
3461763,NA,
1335670,85571,
1335689,85587,
4050032,NA,
925138,86940,
6281540,NA,
957630,89964,
924972,89970,
4447625,NA,
888930,83632,
842330,85357,
957632,NA,
3473948,NA,
842397,89049,
3473895,NA,
3179697,NA,
4050194,283941,
3473838,NA,
842364,87867,
4080761,284269,
3438208,NA,
888944,89065,
3439897,NA,
925185,87801,
925103,84779,
3473854,NA,
4050067,284078,
925084,86446,
4050014,283987,
4050258,284061,
7640195,NA,
957529,85204,
4050276,284089,
957655,87780,
6680935,NA,
6281576,NA,
3438188,NA,
4708284,NA,
3459250,NA,
925158,90195,
3473941,NA,
4708237,NA,
3439923,NA,
4894741,NA,
3461718,NA,
957663,86001,
3460402,NA,
3461734,NA,
3461744,NA,
3473855,NA,
1099557,106979,
4447649,NA,
2253788,85233,
957669,87896,
842355,86381,
888977,83476,
957545,90737,
1335668,87931,
4050056,284062,
888950,90417,
4447562,NA,
4708232,NA,
2245033,NA,
957521,85186,
925034,86229,
4050017,283993,
4050059,284066,
1335677,83847,
1335686,83831,
4708281,NA,
957599,84320,
842369,89011,
4447565,NA,
4447553,NA,
3473882,NA,
4447719,NA,
3438204,NA,
4049980,283937,
4447627,NA,
6281569,NA,
4708287,NA,
