PCID,TCGID,
955982,89219,
955960,87936,
962737,178939,
962416,178829,
1180017,NA,
962764,178977,
920872,85893,
762446,88262,
1431245,86756,
962567,179008,
5605694,509729,
762695,86298,
5605808,509802,
762449,88845,
2189379,NA,
955766,85537,
962702,178898,
920742,87634,
920751,83526,
962664,178850,
962533,178964,
955968,87564,
2158492,90225,
955897,86944,
2183352,86745,
762831,86877,
5605774,509751,
5605579,509816,
920693,83489,
920672,85731,
1180015,110432,
962560,178999,
2189370,NA,
762718,90283,
5605669,509938,
956024,88983,
955849,87675,
962418,178831,
762650,89930,
962453,178874,
962496,178921,
920784,90214,
762673,87650,
962489,178914,
762679,89647,
762719,84405,
5605534,509734,
5629744,509779,
956039,88215,
921464,84468,
962699,178892,
962553,178988,
962647,178827,
3892305,281491,
955685,85563,
962696,178889,
962734,178933,
7557930,NA,
955831,86591,
962497,178922,
5605672,509941,
2158486,90203,
920889,88344,
955812,85176,
5605567,509774,
5605519,509637,
5605850,509790,
921421,84393,
920707,85690,
962740,178942,
962649,178829,
762592,86039,
920731,90441,
962689,178882,
5605791,509737,
962787,179015,
962521,178952,
920654,87708,
5826958,152824,
762603,86736,
762763,NA,
4199693,NA,
5605793,509742,
5605580,509819,
5605548,509725,
5924033,NA,
1180053,200961,
962578,179026,
762841,84287,
5605524,509658,
5605835,509848,
5704610,NA,
886576,86218,
962639,178812,
962631,178804,
1180000,110414,
962749,178957,
2183386,89618,
962511,178938,
962575,179021,
920685,89032,
962428,178843,
955833,83842,
962607,178859,
6009622,NA,
2183377,89162,
5605582,509826,
962583,178815,
955873,88707,
920627,83674,
962494,178919,
962684,178876,
921400,86422,
3892306,281478,
1180057,200967,
762606,86739,
955665,83531,
955966,83588,
955786,90273,
920815,90370,
5605737,509970,
5605868,509875,
955710,85176,
962555,178990,
920831,85690,
962725,178924,
5605628,509804,
7108822,NA,
962708,178904,
762758,87613,
5605699,509764,
920719,88697,
920833,86527,
955846,84978,
955736,87968,
5605631,509836,
956028,85427,
5705535,152844,
962616,178992,
762443,88122,
962541,178974,
5605851,509791,
920782,89594,
5964251,NA,
5605759,509653,
762657,90229,
955836,86239,
2245010,NA,
920803,87736,
5605855,509797,
5605565,509770,
1431248,85434,
955965,85962,
762843,86007,
955853,90674,
962675,178864,
920890,85443,
762636,89048,
762440,87680,
3892310,281505,
1179999,110413,
955962,85538,
1180037,152690,
762396,83573,
2183327,85637,
962552,178987,
762428,86176,
955703,90065,
5605773,509748,
762398,85210,
921417,84240,
956006,88564,
762386,89188,
5605847,509933,
955995,89180,
5605545,509708,
962636,178809,
920721,89053,
3892327,281500,
2183350,86743,
962594,178969,
2183374,88693,
1180036,152689,
2183325,85251,
762648,89850,
762784,86874,
955979,86623,
5605612,509876,
5605888,509935,
762397,85066,
762774,NA,
762870,84042,
1431251,84273,
5605831,509811,
762357,87042,
5605576,NA,
5945668,NA,
920708,85698,
921445,87569,
962765,178978,
962641,178817,
2158481,90128,
762588,85647,
955751,90674,
2183324,85208,
955841,84378,
2332115,NA,
762525,88208,
5605674,509943,
920673,85796,
955741,85558,
5605917,509766,
5605687,509698,
5605767,509700,
955726,85832,
2183294,84170,
5714766,NA,
962419,178832,
2158429,84061,
5605594,509853,
762754,NA,
920810,89149,
956032,87988,
1180060,200973,
5605810,509805,
5605683,509673,
920743,84689,
5964327,NA,
2427455,90199,
2183369,88123,
5605783,509717,
6550838,NA,
5605712,509786,
962711,178907,
3892307,281472,
962658,178841,
1180022,NA,
955985,90264,
762442,87866,
5287348,497470,
2324844,83812,
2183389,89898,
962400,178809,
5632021,512039,
5605533,509719,
955840,85020,
2245009,NA,
962709,178905,
955835,90779,
962471,178892,
962743,178948,
962538,178971,
762387,89323,
955938,84316,
762427,86110,
955713,86809,
5605769,509672,
762348,84352,
1180035,152688,
5605692,509718,
962681,178873,
2183370,88232,
5605894,509942,
5605613,509924,
762649,89898,
955680,89921,
5605785,509725,
5605856,509801,
762788,88570,
960473,152864,
920873,85808,
962464,178885,
962723,178922,
4050287,284104,
962603,178816,
2183321,84663,
962793,179025,
1317316,NA,
5605874,509890,
2324920,89367,
762717,88167,
2183390,89930,
5287567,497700,
5605814,509816,
955896,86943,
955814,86808,
5605680,509666,
962546,178979,
5605817,509826,
5605813,509812,
1180032,152685,
762647,89699,
920692,83448,
762772,88085,
5605590,509844,
5605765,509662,
2158450,86383,
955906,87429,
955915,88759,
955697,89579,
921447,88187,
921390,88169,
962472,178893,
921415,84039,
962445,178864,
956020,89372,
962694,178887,
762545,89542,
2158489,90213,
955978,86622,
5605902,509689,
5605633,509842,
956009,87643,
2158459,87680,
5605761,509655,
5605843,509876,
1180025,NA,
5605786,509726,
4166493,NA,
921388,87870,
921530,87638,
920856,83761,
955899,83931,
920656,88569,
762721,85549,
5605644,509880,
921392,89984,
762677,87483,
5605550,509728,
920768,93321,
762512,86373,
762796,84283,
2158439,85555,
5605799,509763,
960491,152847,
962773,178989,
955931,90600,
5605636,509866,
962433,178850,
962753,178961,
2183300,84578,
962757,178966,
2183365,87180,
2183395,90219,
920746,NA,
1431249,89992,
2427437,88770,
5605809,509803,
920785,90253,
2158436,85320,
762342,87001,
920710,86642,
955719,84418,
955999,83931,
955834,84728,
762837,86941,
762745,88226,
5605881,509912,
920838,87718,
921527,85760,
960479,NA,
762438,87192,
762436,86632,
962390,178798,
921387,87489,
962507,178932,
921375,88836,
1179998,110412,
2183336,86219,
5605913,509730,
1180042,180449,
1317332,NA,
962606,178849,
2158434,85209,
762575,84642,
921515,84039,
762877,88514,
962747,178955,
762426,85555,
762852,84253,
762814,86467,
962417,178830,
955912,84715,
762765,NA,
955707,88720,
962776,178993,
962667,178853,
921514,84002,
962514,178941,
920632,85621,
5605862,509842,
5605606,509860,
5605823,509841,
1180033,152686,
962622,179022,
762586,85342,
920800,86580,
762795,84260,
5287300,497422,
5605568,509775,
955815,86809,
762727,87236,
1317303,NA,
5605619,509953,
955775,86044,
2158438,85545,
920780,88569,
960497,152838,
962584,178822,
921468,86399,
2427406,85473,
955879,83652,
2183311,84632,
955727,85835,
5605656,509909,
762360,87995,
2189384,NA,
1431247,85453,
5827066,152828,
921443,85228,
5605653,509898,
762359,87791,
962745,87791,
962420,87791,
962410,87791,
962469,178890,
962746,178954,
921529,86386,
920825,84473,
762554,84170,
920839,87951,
2183298,84566,
2183383,89170,
5605588,509837,
762519,87647,
5605665,509934,
2332118,NA,
2324850,84352,
5605689,509711,
962447,178866,
5605770,509692,
955984,90269,
955829,85835,
762794,84038,
762823,89462,
762833,88376,
920691,90370,
955957,89045,
955825,89580,
762842,84475,
955791,86561,
762810,86666,
762752,90618,
762830,86049,
955813,83778,
921427,85760,
960481,85760,
962626,85760,
5982861,NA,
2324904,88072,
1317311,NA,
962570,179014,
2324886,87042,
2158431,84437,
5605571,509798,
2183376,89048,
762498,84299,
5605617,509933,
2158437,85542,
5605681,509669,
762792,89514,
5605675,509636,
955656,89091,
762751,NA,
921473,87908,
955983,83733,
955657,89667,
762864,84020,
5605861,NA,
955883,90269,
955939,85365,
955662,84508,
962770,178986,
2183402,90246,
5605677,509646,
5605854,509795,
956033,88058,
4925884,NA,
962526,NA,
962604,NA,
962561,NA,
962710,NA,
1179987,NA,
6736454,NA,
5826955,NA,
962427,NA,
921382,NA,
962635,NA,
920884,NA,
1180010,NA,
921439,NA,
962760,NA,
962486,NA,
1180031,NA,
960477,NA,
921455,NA,
921419,NA,
921508,NA,
921412,NA,
920697,NA,
6614777,NA,
962487,NA,
6883922,NA,
962589,NA,
962777,NA,
962392,NA,
962525,NA,
962671,NA,
921478,NA,
962454,NA,
962568,NA,
962421,NA,
962442,NA,
962593,178950,
921380,85321,
2324871,85799,
886587,90614,
1180005,110422,
1180061,200975,
2158501,90680,
2427394,83486,
2427438,89022,
920858,85556,
5605629,509808,
2324847,84272,
762762,86907,
955878,86623,
955672,89227,
962524,178955,
762821,88562,
762865,84476,
962762,178974,
5605907,509711,
955807,89421,
955919,87437,
955745,85333,
962434,178851,
955869,84721,
921545,87569,
962750,87569,
921509,87569,
962450,87569,
6617178,87569,
962650,87569,
921540,87569,
921370,87569,
921409,87569,
921553,87569,
962645,87569,
962488,87569,
962457,87569,
920683,87569,
6987328,87569,
920790,87569,
1180023,87569,
920830,87569,
5826952,87569,
921456,87569,
920777,87569,
920813,87569,
921467,87569,
962732,87569,
921391,87569,
1317300,87569,
920795,87569,
920624,87569,
920774,87569,
920735,87569,
1317309,87569,
920709,87569,
1179991,87569,
921549,87569,
920750,87569,
962775,87569,
3892316,87569,
920793,87569,
5826951,87569,
962485,87569,
962478,87569,
921438,87569,
962632,87569,
962579,87569,
1179961,87569,
921413,87569,
920714,87569,
962544,87569,
962705,87569,
921537,87569,
920861,87569,
921475,87569,
920804,87569,
1180003,87569,
962439,87569,
1180056,87569,
962653,87569,
921405,87569,
962554,87569,
962437,87569,
920796,87569,
962582,87569,
7557545,87569,
962670,87569,
962691,87569,
962574,87569,
921426,87569,
1179969,87569,
1317342,87569,
921389,87569,
920878,87569,
1317315,87569,
920734,87569,
962520,87569,
1180058,87569,
962540,87569,
962513,87569,
962398,87569,
5826957,87569,
920802,87569,
920797,87569,
920630,85418,
2183403,90305,
2324859,85109,
955949,90743,
5605880,509911,
762738,NA,
762461,90205,
920761,87292,
955699,90675,
762362,88468,
5605815,509819,
5605819,509832,
762464,90221,
762401,88204,
921429,86386,
960474,152832,
920848,89405,
962748,178956,
5605825,509850,
956004,85914,
5927024,523955,
5605758,509637,
920665,84313,
962788,179017,
962617,178994,
1317301,NA,
2189375,NA,
955861,83532,
2183330,85762,
955886,85564,
5605802,509774,
955981,87929,
955854,88140,
2158472,88958,
2189380,NA,
955977,89538,
762789,85699,
955997,86944,
955783,84109,
5605688,509707,
920859,86586,
5605790,509744,
955661,85061,
5605651,509893,
5605869,509880,
960492,152877,
1179965,88055,
921492,89984,
762613,86746,
920628,83992,
762555,84448,
762467,90236,
1317298,NA,
762619,86752,
5605664,509932,
2158445,86216,
5287498,497612,
2427416,86373,
762349,84495,
5605782,509708,
955770,90388,
2158456,87065,
955782,89921,
5605658,509912,
955848,NA,
762746,88988,
5605574,509803,
5605566,509772,
762552,90766,
955677,90088,
7328199,554803,
5605521,509654,
5605908,509713,
762656,90227,
5790267,NA,
2245039,NA,
762548,89697,
962576,179023,
962597,179010,
762448,88445,
2158483,90142,
762395,90632,
762662,90242,
956040,89285,
920740,83625,
2158488,90207,
762783,83735,
5605911,509727,
5605898,509664,
5605634,509856,
762840,88816,
762672,87245,
960471,152863,
921453,86057,
5605589,509841,
6389494,NA,
962729,178928,
962771,178987,
5605686,509696,
962565,NA,
1180006,110433,
886581,88958,
2158468,88274,
2183360,86753,
762600,86700,
762598,86311,
2183371,88305,
2427441,89187,
3892309,281504,
955739,84378,
5605648,509888,
1180027,NA,
1317334,NA,
955821,84418,
5605842,509872,
2332120,NA,
762869,88020,
955855,89045,
762863,88837,
762365,89252,
5605776,509757,
955787,85563,
6610744,NA,
921490,88169,
955837,85313,
3892317,281493,
762787,84954,
921433,88145,
6943479,NA,
921448,88479,
762808,85605,
762692,89602,
962610,178911,
921368,86399,
762469,90538,
762457,90128,
762471,90631,
762777,86123,
5605738,509973,
955827,87440,
5605702,509773,
962741,178943,
921502,87161,
955720,84419,
762663,90246,
762832,86948,
762846,90076,
955663,86425,
7210313,NA,
955990,83753,
955723,89580,
955729,86591,
2183406,90240,
962551,178986,
962498,178923,
2245040,NA,
5827067,152820,
5605578,509812,
962611,178936,
962744,178952,
762622,86988,
5605647,509887,
5287578,497422,
920769,84295,
762379,87193,
2158421,88414,
2158495,90250,
5605872,509887,
920827,84863,
5287334,497456,
956001,85190,
921535,89142,
920832,85698,
762797,88143,
955695,85067,
7108826,562092,
5605591,509846,
5605575,509805,
920681,87958,
5605905,509698,
962483,178906,
5605601,509825,
5605583,509829,
962761,178973,
762542,89411,
5605805,509796,
5605523,509657,
960468,152862,
962393,178801,
962577,179025,
5605547,509724,
962571,179015,
962789,179018,
921531,87860,
955711,83778,
956007,86469,
955696,85070,
962642,178819,
921369,86677,
762614,86747,
762827,86666,
762627,87496,
5605563,509761,
762419,84133,
2183399,90234,
955926,88978,
762835,84253,
5605768,509671,
3892315,281482,
6777992,NA,
921484,86275,
5605870,509883,
955705,89421,
5605626,509797,
962782,179004,
5605853,509793,
955945,88374,
5605538,509757,
960472,152831,
5605693,509727,
955698,90345,
956012,85177,
921402,87161,
962718,178917,
5605605,509854,
5605581,509823,
5605832,509825,
955923,87827,
962780,179001,
6610761,NA,
955823,83607,
955971,84721,
955749,88802,
962627,178800,
960480,152870,
5705530,152852,
5605667,509936,
920642,83440,
920871,85512,
5605522,509655,
920826,84551,
921550,90482,
2183401,90242,
962620,179000,
5605624,509793,
762876,87147,
962585,178836,
762623,87122,
762825,85605,
920759,86921,
6614782,NA,
955708,88721,
920653,87592,
762720,84874,
921410,90230,
5605871,509884,
5605701,509769,
962759,178971,
955850,88159,
962455,178876,
920808,88932,
955832,87967,
921501,86721,
920756,85418,
921528,86079,
5427869,NA,
1179974,90629,
955798,85070,
7108823,NA,
1180013,110430,
962477,178900,
962406,178817,
962629,178802,
2183331,85952,
955755,84381,
762372,85726,
762761,86123,
5605772,509734,
5996797,523956,
5605532,509705,
962539,178972,
955930,86320,
5605828,509858,
955802,90676,
5605877,509900,
2183393,90209,
5605646,509884,
2245008,NA,
956015,86882,
5605609,509867,
5605684,509689,
962690,178883,
955809,88720,
962563,179004,
955882,83733,
5605527,509665,
955944,84884,
762853,84100,
762834,90691,
4050087,284106,
762875,90078,
762533,89022,
956005,87626,
955762,86794,
1180039,NA,
920843,88924,
2183400,90238,
5769905,NA,
762658,90232,
2183314,84640,
2324931,89634,
5605649,509890,
762454,89452,
2332112,NA,
5605841,509871,
955959,86535,
955819,89914,
2324898,87690,
6837190,NA,
921503,87571,
762879,88837,
955679,89057,
920659,90007,
762741,88948,
1179970,85065,
955875,89553,
5605909,509714,
955666,89146,
956029,86320,
962516,178943,
956019,87441,
962451,178872,
962763,178976,
762861,88514,
5605537,509754,
762559,84576,
762620,86753,
762378,87179,
762667,87336,
5605643,509879,
1431252,88481,
955820,85981,
955943,89285,
921459,85631,
955784,90268,
955800,90345,
5605879,509909,
762819,84442,
955747,87675,
762839,88594,
5605623,509792,
962676,178865,
762697,87636,
886577,86394,
955740,83662,
955767,83531,
5605553,509735,
955951,88667,
955801,90675,
955973,86588,
5605876,509893,
962633,178806,
5428223,NA,
762495,83707,
920842,88697,
1180054,200963,
5605820,509834,
955759,89667,
1179983,NA,
2324852,84495,
2158499,90631,
2183318,84656,
2158502,90681,
762773,NA,
2183307,84599,
5605887,509932,
921542,85035,
955670,90344,
5605641,509877,
920686,89149,
920855,90774,
762744,86038,
2324865,85474,
5605660,509920,
5605807,509800,
955877,86622,
6916348,NA,
955844,85558,
1431246,85870,
762816,90643,
5605906,509707,
920754,83992,
962767,178983,
762822,89067,
920763,88510,
955808,85017,
955700,90676,
962468,178889,
921397,83527,
920733,83761,
920675,86006,
5605780,509776,
955660,86794,
920882,89522,
921470,87146,
921451,84868,
955769,83459,
762510,86198,
762497,84142,
762634,88693,
2158452,86394,
762621,86893,
762445,88254,
4034100,NA,
5605531,509692,
762408,87690,
956013,83779,
762858,88755,
955961,89223,
5605638,509869,
920645,84295,
762766,83840,
762820,87202,
762400,87241,
6550839,NA,
921384,86275,
921371,87421,
762812,84749,
762492,83466,
2324929,89628,
762771,NA,
1180050,180459,
962534,178965,
5605882,509919,
955731,83842,
921395,90228,
1317307,NA,
1179996,110409,
920794,85010,
962625,178798,
920886,88345,
960488,152875,
960493,152849,
5605635,509865,
5605555,509737,
955712,86808,
2513837,NA,
920765,90119,
962430,178845,
920862,89811,
2158441,86111,
3892303,281485,
955993,90721,
2418111,88414,
955718,85981,
2183310,84622,
956002,90735,
955724,87436,
5605614,509926,
955913,85177,
5605671,509940,
1179967,83660,
762826,86652,
5605543,509776,
2427443,89253,
955964,85961,
5605666,509935,
5605603,509840,
962794,179026,
5605873,509888,
955725,87440,
5826962,152829,
962756,178965,
1180021,275062,
762407,87495,
6614778,NA,
956035,84319,
5826953,152817,
920870,85691,
1180018,NA,
762336,89939,
762568,84609,
762470,90612,
5605726,509956,
5605559,509747,
762331,87286,
955859,85538,
955839,83843,
5605679,509664,
762539,89336,
955902,90735,
2183361,86893,
955921,89372,
955730,87967,
7557908,153097,
956011,84715,
962769,178985,
920684,88932,
5605789,509735,
762848,86877,
762838,87752,
5605662,509928,
920817,83489,
5605645,509883,
962739,178941,
5605715,510898,
962512,178939,
962673,178862,
1180038,152692,
921418,84284,
962668,178854,
921383,86084,
955750,89631,
4135424,NA,
962731,178930,
920644,93321,
962766,178979,
956027,83998,
1179989,NA,
920705,85347,
5605632,509839,
5605844,509924,
5605915,509760,
2427397,83918,
2427421,87092,
2324933,89918,
955898,91399,
2332116,NA,
2332113,NA,
762703,88000,
955904,85914,
5605542,510900,
762845,88755,
5605710,509784,
955942,88215,
5605827,509853,
955761,87992,
955987,85564,
955872,91397,
5605895,509636,
5826960,152825,
5705525,152827,
5605556,509739,
762527,88469,
962436,178853,
962798,178878,
5605661,509922,
962688,178881,
955918,86086,
955806,85615,
5605611,509872,
921476,90717,
762743,85940,
962531,178962,
955765,86425,
960494,152869,
920888,88478,
921414,84002,
962778,178997,
962569,179012,
1317344,NA,
762651,89993,
2183308,84609,
2158455,87064,
762541,89366,
1317340,NA,
2183293,83990,
2427429,88208,
2324941,90661,
5605836,509854,
1180008,110427,
5714773,NA,
5605890,509937,
762403,89918,
921519,84285,
960486,152840,
5605875,509891,
962655,178838,
762878,88664,
920688,90206,
955669,90343,
762587,85637,
5605919,509773,
762353,85778,
2244954,NA,
762847,86049,
762524,88114,
762694,90317,
762347,83743,
955818,85706,
762862,88664,
955828,85832,
962510,178937,
5960630,NA,
920651,87160,
5605525,509660,
962727,178926,
921466,84800,
5605654,NA,
921546,87848,
962414,178827,
955989,84525,
762844,88148,
921488,87870,
920648,85755,
920650,86532,
921520,84314,
955851,88802,
955868,89228,
955738,85020,
762868,87902,
7108825,NA,
962599,179016,
962396,178805,
4563044,NA,
762785,87144,
5287460,497541,
955852,89631,
921552,85248,
762523,87955,
955867,87943,
762584,85208,
762590,85762,
5605676,509644,
5605707,509781,
762503,85473,
955803,84384,
962644,178824,
762829,86467,
955674,86627,
955779,90088,
920674,85892,
1180020,NA,
2183373,88497,
962772,178988,
5605670,509939,
921483,86084,
762610,86743,
955753,90349,
762756,87401,
762716,87487,
762546,89590,
955692,85189,
955768,89146,
2158466,88262,
962754,178962,
920776,87183,
762693,89762,
2324864,85453,
5605622,509791,
2183392,90201,
955764,84508,
762350,85109,
962482,178905,
5863976,NA,
962458,178879,
5605518,501258,
962652,178832,
5605599,509811,
5714764,NA,
921378,83993,
962467,178888,
962456,178877,
2994340,NA,
962785,179008,
962733,178932,
920700,84278,
921416,84054,
920738,88477,
962473,178894,
762800,87144,
956036,85365,
762416,89633,
955970,89228,
920792,84790,
762526,88322,
762880,86825,
955864,83588,
955884,90264,
762341,85168,
886574,86204,
762355,86603,
955781,89057,
2158457,87192,
5605551,509731,
762782,NA,
5605561,509755,
955673,86044,
955932,87326,
762439,87385,
955958,86531,
955880,87929,
962461,178882,
955885,90274,
962701,178894,
955843,83668,
5605788,509733,
962656,178839,
956025,88978,
5221473,NA,
5605678,509663,
962792,179023,
5705533,152858,
921411,89515,
6614781,NA,
962669,178855,
3892298,281476,
955693,90093,
920880,88753,
1179980,NA,
920846,89298,
962707,178903,
1179990,NA,
6791707,220116,
962728,178927,
960485,152839,
5605587,509835,
962715,178914,
960489,152848,
955914,83779,
962783,179005,
1317325,NA,
2324869,85764,
762582,84674,
5605801,509772,
5605787,509728,
6021930,NA,
1317313,NA,
962391,178800,
955793,90729,
921516,84054,
762465,90223,
5605849,509953,
762855,84287,
955830,89887,
886585,90197,
5605914,509732,
5605598,509809,
955667,83459,
5605663,509929,
920694,83636,
762790,88752,
955758,89091,
762531,88692,
5605867,509873,
962549,178984,
5605586,509834,
955871,86588,
2324930,89633,
921431,87860,
5605541,509771,
955716,85706,
921547,NA,
962646,178826,
921435,89142,
921454,84086,
920836,87029,
920876,86982,
962768,178984,
920879,88369,
5605696,509732,
762551,90244,
920844,89053,
5605544,509703,
955892,88522,
886580,88274,
2427428,88114,
1317338,NA,
2158465,88254,
762508,86041,
2427412,86119,
762536,89187,
920660,90214,
5605797,509756,
920690,90235,
762431,86245,
762698,88231,
1180029,152682,
962619,178998,
5527674,NA,
5610563,509919,
762463,90213,
5605900,509669,
920760,87055,
962484,178907,
762689,88032,
921555,84691,
962624,179068,
962529,178960,
5551255,NA,
962535,178966,
962504,178929,
920655,87772,
921449,89639,
5714760,NA,
960476,152865,
962758,178967,
921420,84314,
955890,86566,
5605695,509730,
921437,89523,
921394,90144,
920745,NA,
5605760,509654,
955734,86239,
962683,178875,
921548,88479,
921365,84700,
921434,88146,
2324857,84891,
2158491,90223,
2183353,86746,
2183333,86060,
762364,89009,
762343,87646,
886572,85545,
762691,88533,
955856,86531,
5605779,510900,
5605866,509868,
5605698,509760,
5605642,509878,
5605818,509829,
960496,152873,
920835,87005,
956037,86056,
955881,89219,
955785,90263,
962722,178921,
5605792,509739,
5605896,509644,
962572,179017,
1180046,180455,
920698,84016,
955728,89887,
5669074,509778,
921377,83469,
955895,89180,
962651,178831,
955996,86943,
921558,88651,
962621,179013,
920677,87047,
962755,178964,
2324849,84300,
762399,85536,
886579,88249,
955901,85190,
5605682,509670,
762451,88994,
6133914,NA,
4083540,NA,
5605859,509814,
955937,84319,
955838,87968,
5704612,NA,
955826,87436,
962704,178900,
5605709,509783,
962751,178959,
762676,86636,
5605829,509862,
5605690,509713,
762760,90618,
5605800,509770,
762377,86699,
962781,179003,
5316835,NA,
762664,90305,
921512,83490,
2324895,87574,
920883,89999,
762867,86825,
920636,87292,
5705529,152857,
5826954,152826,
762734,88167,
5705532,152855,
5605892,509939,
1179993,110407,
956046,84316,
920634,86921,
762866,85598,
5605529,509671,
2324932,89698,
5605748,509992,
762580,84660,
2158435,85316,
762361,88116,
2332117,NA,
955805,90065,
762871,84289,
2183356,86749,
5810720,NA,
920849,89448,
2427442,89233,
962662,178845,
5605889,509936,
921495,90228,
5605884,509922,
962678,178870,
5605852,509792,
956017,86086,
960495,152835,
1317319,NA,
962703,178899,
5605564,509763,
962657,178840,
5605540,509767,
920732,90774,
920875,87145,
920749,83478,
2189371,NA,
955967,83589,
955799,89579,
1179976,88463,
6401529,NA,
921539,90073,
962562,179003,
920851,89650,
6430772,NA,
1317339,NA,
2183368,87997,
1431250,84544,
920841,88086,
762369,84272,
762413,84891,
4050139,283870,
5605685,509690,
955659,87992,
5605891,509938,
5605517,513422,
2158462,88122,
5605903,509690,
5605607,511758,
762388,89412,
2183385,89337,
5605630,509814,
920649,85993,
762818,84053,
962721,178920,
955941,86710,
2324842,83744,
5714762,NA,
920758,86159,
2427426,87947,
962719,178918,
5605552,509733,
1179985,NA,
920682,88451,
920671,85597,
962581,179030,
955744,84978,
5605775,509754,
962634,178807,
2427419,86904,
920799,86006,
921480,85321,
921538,89585,
955664,85537,
762585,85251,
920806,88451,
920807,88485,
955675,86628,
921481,85496,
962545,178978,
762596,86219,
2583475,85413,
2324838,83573,
762849,86948,
955860,89223,
962630,178803,
762817,84050,
5605830,509809,
955972,86811,
5605763,509658,
955998,91399,
762747,87613,
955780,87922,
920783,90007,
956030,90600,
955929,85427,
962717,178916,
5571583,NA,
762828,87581,
962628,178801,
962503,178928,
5605637,509868,
955737,83843,
920712,87029,
962480,178903,
955909,85637,
962522,178953,
5605778,509771,
920864,89277,
962663,178846,
962660,178843,
2427411,86041,
921505,87900,
5605837,509860,
920646,84487,
920852,89858,
962475,178898,
955888,84525,
1180026,NA,
7557546,205309,
762571,84632,
762424,85320,
2183345,86738,
2183397,90229,
2324914,89062,
762739,85524,
762683,83905,
955773,87942,
5605562,509756,
1180028,152681,
1180041,180451,
5605848,509947,
2427410,85885,
962679,178871,
762699,90084,
5605739,509975,
955936,87476,
962692,178885,
5605570,509796,
955975,88707,
962523,178954,
962519,178948,
1180012,110425,
955681,84109,
921523,84955,
962411,178824,
1180007,110431,
5605625,509795,
920633,86159,
1179995,110410,
920661,90253,
921430,87638,
920702,84551,
955994,89179,
5605549,509726,
5287531,497652,
1180009,110424,
920639,90105,
920766,90259,
2427408,85790,
2332114,NA,
2371277,87287,
962706,178902,
955922,90534,
920786,90467,
920773,85993,
1317336,NA,
955709,85175,
5605639,509873,
5605796,509755,
956031,87326,
955980,83652,
6139294,NA,
5605528,509700,
2245007,NA,
955992,88522,
955911,87660,
2427457,90244,
5672759,509780,
962424,178839,
956010,87660,
1180004,110429,
920791,84499,
962422,178835,
920866,84689,
2324882,86699,
920829,85347,
962686,178879,
2324913,89009,
1179982,NA,
955715,84164,
762860,87147,
920725,89405,
1179992,110406,
920666,84458,
1317335,NA,
762500,84745,
955817,84164,
5605910,509718,
762786,87898,
921543,NA,
886586,90250,
762556,84546,
2210073,84695,
5605918,509769,
1431244,90502,
955976,89553,
762674,88448,
5605713,509787,
762775,NA,
2427425,87851,
955702,84385,
5605826,509851,
1180001,110415,
955969,87943,
762516,87012,
