PCID,TCGID,
959547,111597,
1725055,234252,
956579,84479,
959581,111624,
2293944,87212,
6135472,NA,
1673249,234245,
1673240,234232,
959213,107144,
6401414,NA,
959037,101439,
1673219,234174,
1750258,234121,
959711,111640,
1725101,234137,
4313985,NA,
4360773,NA,
4018040,NA,
956591,85858,
4780182,111280,
959389,107160,
959484,107264,
956719,85124,
6736412,NA,
959667,111602,
3489826,272372,
959217,107148,
4566860,NA,
959637,111528,
1673214,234161,
886685,NA,
6636931,NA,
959540,111556,
956583,87644,
959293,107223,
1673298,234160,
1673248,234244,
956577,85031,
7307259,NA,
959240,107171,
4707533,NA,
7517687,NA,
959163,101477,
959131,100621,
925649,88951,
959032,101437,
3489776,272271,
842576,85780,
925764,84004,
2294008,90633,
5529567,NA,
959229,107160,
3489644,272397,
1725007,234124,
959271,107201,
959513,111525,
1725090,234164,
7374510,NA,
806484,NA,
641871,42487,
959200,107131,
806470,86479,
959319,107249,
959467,107247,
806462,88457,
5400915,NA,
806451,88968,
3489758,272252,
3489584,272287,
956645,86235,
842584,88996,
959149,101460,
959142,101450,
2294037,84518,
925737,88378,
959288,107218,
5901021,NA,
959454,107234,
806408,88726,
887932,89454,
806471,86474,
641840,42476,
1673227,234198,
2294021,88225,
3489784,272282,
2386894,NA,
5221445,NA,
7667658,NA,
2386884,NA,
959520,111535,
959030,101436,
959158,101472,
3489714,272469,
959189,101505,
959283,107213,
6979551,NA,
959475,107254,
959593,111633,
3489790,272290,
3489603,272305,
959378,107147,
959330,107260,
956632,86828,
956550,85819,
925678,84217,
5705291,NA,
6657493,NA,
806375,88457,
3489751,272242,
959620,111509,
956797,87644,
925680,84478,
959094,101498,
3490293,265521,
959021,100614,
6377514,NA,
3489608,272324,
959430,107207,
959563,111610,
959146,101456,
959693,111627,
959552,111602,
5327094,NA,
806379,90760,
3489752,272243,
806384,86474,
806452,89420,
959368,107135,
956694,84716,
5157397,234197,
959455,107235,
1673289,234177,
3489736,272223,
956595,85769,
5550602,NA,
2677928,90526,
5927156,NA,
959226,107157,
4166225,NA,
956773,84742,
959514,111526,
1673263,234260,
959141,101447,
3489775,272270,
3489806,272324,
959038,101440,
3489774,272269,
959076,101480,
959130,100620,
959672,111606,
925681,85142,
2294014,85541,
1725095,234117,
959594,111634,
7374474,NA,
959263,107193,
959335,107265,
1673314,234139,
958452,98204,
2294006,90412,
1673315,234142,
1725064,234199,
959497,111509,
956708,84994,
959479,107259,
1673245,234241,
3489499,272201,
3489592,272295,
3489557,272260,
959246,107120,
959546,111596,
959291,107221,
641834,42503,
959654,111553,
2244975,NA,
806459,88912,
959706,111637,
959386,107157,
886711,NA,
886697,NA,
959415,107191,
3489536,272238,
806485,85230,
956717,85161,
2368803,NA,
806456,85980,
2267028,NA,
2245023,NA,
806414,NA,
7531659,NA,
1673286,234196,
842663,90472,
842606,86178,
842546,86370,
3489726,272212,
959619,111508,
959611,111642,
959360,107126,
959219,107150,
959535,111551,
3489753,272244,
959234,107165,
925688,87803,
806441,NA,
959272,107202,
5604298,NA,
959227,107158,
1725034,234211,
958456,98176,
959516,111528,
6782112,NA,
1725107,234145,
959154,101465,
959301,107231,
956727,85031,
842610,86634,
959029,101435,
959090,101494,
842558,88577,
959486,107268,
842657,90530,
959191,107122,
1724992,234038,
1708971,234201,
1725015,234154,
2294001,89368,
806325,NA,
959199,107130,
956785,83664,
959342,107271,
959556,111559,
1673275,234226,
3839428,107086,
806361,89724,
806426,87940,
6948234,NA,
956693,84722,
956553,84751,
958422,98178,
7418448,NA,
1673361,234106,
1725070,234229,
7307272,NA,
959133,100622,
959042,101444,
959028,101434,
959459,107239,
959657,111592,
959188,101504,
959542,111593,
959391,107162,
959057,101460,
959600,111572,
959703,111571,
956669,87846,
1673216,234166,
959630,111520,
959326,107256,
956578,85040,
958442,98168,
959653,111552,
1725054,234251,
956554,87895,
3489654,272407,
1673246,234242,
886716,NA,
806421,84724,
956592,245729,
958441,98197,
1725003,234078,
958434,98164,
842608,86221,
925732,85573,
2293943,87066,
959103,101506,
959664,111599,
641894,42543,
959622,111511,
959310,107240,
6636944,NA,
806494,88395,
925675,84051,
959541,111592,
959026,100617,
806474,90495,
959534,111550,
4563042,NA,
959366,107133,
6331441,NA,
3489656,272409,
959197,107128,
959674,111608,
959617,111506,
959644,111542,
959499,111511,
842625,88694,
1673257,234253,
959643,111541,
2386883,NA,
956560,86307,
806383,86479,
959646,111544,
959259,107189,
959331,107261,
959224,107155,
2677911,85881,
715618,107026,
5943869,NA,
3489546,272248,
959561,111613,
806358,87641,
3489510,272212,
806448,89724,
1725016,234156,
1673322,234034,
959483,107262,
1725004,234082,
2386891,NA,
956765,87328,
2386890,NA,
958455,98172,
1725106,234144,
925733,86050,
959162,101476,
925719,83592,
959056,101459,
959575,111619,
959195,107126,
959645,111543,
1725088,234163,
959275,107205,
959702,111634,
959136,101441,
959307,107236,
958424,98159,
959374,107143,
959468,107248,
7023804,NA,
1673261,234257,
2244978,NA,
959369,107136,
959416,107192,
1725058,234255,
7719356,NA,
959584,111626,
3489650,272403,
806402,88180,
959355,107121,
1725020,234168,
925620,84191,
959081,101485,
3489545,272247,
959562,111609,
959595,111571,
959211,107142,
959588,111629,
959273,107203,
959579,111623,
806367,88719,
959669,111604,
959405,107177,
959387,107158,
3489556,272259,
2189364,NA,
925821,90133,
641831,42500,
806438,89684,
959651,111550,
3489735,272222,
3489573,272276,
2386897,NA,
842549,NA,
842573,NA,
887955,NA,
2293923,NA,
959159,NA,
2294036,NA,
2293915,NA,
2293979,NA,
2293985,NA,
959180,NA,
842580,NA,
2294016,NA,
842555,NA,
887936,NA,
959084,NA,
842602,NA,
887962,NA,
2293956,NA,
2293986,NA,
6149153,NA,
842649,NA,
842590,NA,
842541,NA,
959035,NA,
959080,NA,
842601,NA,
2293983,NA,
842654,NA,
842565,NA,
2293989,NA,
887941,NA,
959058,NA,
842592,NA,
959085,NA,
842659,NA,
2294000,NA,
2293895,NA,
2293939,85590,
2294015,85868,
3489616,272346,
842597,84528,
3489589,272292,
2293977,86221,
959566,111614,
3489690,272445,
959604,111574,
1673199,234087,
806410,89721,
1673276,234227,
956705,87895,
959287,107217,
1673345,234080,
3489501,272203,
630478,42410,
959696,111629,
641852,42512,
959309,107239,
1725061,234259,
806442,NA,
4644675,NA,
1673307,234120,
806468,90428,
6402849,NA,
3489674,NA,
842611,NA,
2293946,NA,
842630,NA,
959022,NA,
2294023,NA,
2294024,NA,
2293896,NA,
842648,NA,
2294004,NA,
842593,NA,
3489689,NA,
959185,NA,
2293929,NA,
959609,NA,
842614,NA,
925809,NA,
842599,NA,
842594,NA,
3489733,NA,
2423641,NA,
2293961,NA,
3489655,NA,
887944,NA,
3489525,NA,
842628,NA,
3489594,NA,
842569,NA,
887925,NA,
925822,NA,
2293958,NA,
959047,NA,
2293916,NA,
959138,NA,
887954,NA,
2293894,NA,
3508397,NA,
842585,NA,
887939,NA,
887938,NA,
842548,NA,
2293914,NA,
842530,NA,
842618,NA,
925717,NA,
842583,NA,
959151,NA,
842544,NA,
887942,NA,
887966,NA,
2294019,NA,
2293922,NA,
842543,NA,
2294038,NA,
959091,NA,
5420697,NA,
959160,NA,
2293971,NA,
842621,NA,
959127,NA,
959171,NA,
842609,NA,
2293974,NA,
2293892,NA,
842651,NA,
887959,NA,
842579,NA,
2293917,NA,
2293913,NA,
2293937,NA,
3489793,NA,
887949,NA,
2293911,NA,
3489710,NA,
7736450,NA,
2293991,NA,
842620,NA,
3489502,NA,
3489503,NA,
3489816,NA,
842616,NA,
3489844,NA,
842559,NA,
3489620,NA,
3489778,NA,
3489651,NA,
5165853,NA,
4707522,NA,
3489716,NA,
3489555,NA,
887943,NA,
2293910,NA,
925654,NA,
3489708,NA,
925790,NA,
842545,NA,
3489516,NA,
925815,NA,
3489663,NA,
3489851,NA,
3489746,NA,
2293975,NA,
7598913,NA,
2293972,NA,
3489567,NA,
925682,NA,
3508400,NA,
925705,NA,
3216288,NA,
3489707,NA,
959553,NA,
925706,NA,
3489542,NA,
5401909,NA,
925683,NA,
3489619,NA,
3508479,NA,
959639,NA,
5135158,NA,
842566,NA,
3489782,NA,
3489838,NA,
842537,NA,
2293965,NA,
3489564,NA,
3489740,NA,
2293964,NA,
3489544,NA,
925637,NA,
2294010,NA,
925748,NA,
3489532,NA,
3489743,NA,
925671,NA,
925668,NA,
3489698,NA,
925781,NA,
3489834,NA,
925771,NA,
3489685,NA,
3489770,NA,
3489606,NA,
3489598,NA,
5135316,NA,
3489780,NA,
7407197,NA,
925703,NA,
925752,NA,
842561,NA,
4134552,NA,
3489576,NA,
925784,NA,
3509638,NA,
3489756,NA,
959498,NA,
3489724,NA,
842571,NA,
842656,NA,
959709,NA,
3508416,NA,
3489747,NA,
2293995,NA,
925803,NA,
959183,NA,
7274807,NA,
925721,NA,
925777,NA,
959181,NA,
959640,NA,
925700,NA,
3489835,NA,
4707529,NA,
925820,NA,
925813,NA,
925648,NA,
842557,NA,
3489527,NA,
3489595,NA,
2293906,NA,
925792,NA,
925782,NA,
925773,NA,
4602699,NA,
3489660,NA,
959164,NA,
887961,NA,
925741,NA,
3489789,NA,
3489645,NA,
2293945,NA,
925775,NA,
925641,NA,
3489500,NA,
959102,NA,
842627,NA,
3489799,NA,
959118,NA,
959065,NA,
925774,NA,
2293924,NA,
3489569,NA,
959108,NA,
2245024,NA,
925734,NA,
3509102,NA,
925801,NA,
5167964,NA,
925763,NA,
959554,NA,
3489757,NA,
2293938,NA,
2293959,NA,
2293994,NA,
842567,NA,
3489554,NA,
959656,NA,
4707532,NA,
4644659,NA,
925684,NA,
2293950,NA,
3489604,NA,
959177,NA,
959129,NA,
2293990,NA,
2293941,NA,
5167961,NA,
2293976,NA,
842564,NA,
842644,NA,
3489761,NA,
842636,NA,
3489785,NA,
842641,NA,
3489679,NA,
925629,NA,
3508409,NA,
925814,NA,
3489675,NA,
959539,NA,
3489633,NA,
2293988,NA,
842646,NA,
887923,NA,
2293997,NA,
959114,NA,
3489795,NA,
925720,NA,
3489602,NA,
3489831,NA,
959027,NA,
925661,NA,
3508415,NA,
3489547,NA,
2293934,NA,
925762,NA,
3489535,NA,
3508396,NA,
3489754,NA,
3489772,NA,
2244976,NA,
3489734,NA,
3508421,NA,
959515,NA,
925785,NA,
3489723,NA,
3489730,NA,
3489599,NA,
2293980,NA,
3489750,NA,
2294007,NA,
887928,NA,
925759,NA,
2294026,NA,
959668,NA,
959070,NA,
887964,NA,
925690,NA,
842556,NA,
959086,NA,
925778,NA,
3489585,NA,
2294022,NA,
842563,NA,
2293963,NA,
842650,NA,
925756,NA,
925819,NA,
887930,NA,
925768,NA,
842664,NA,
925694,NA,
959036,NA,
3216287,NA,
3489841,NA,
959069,NA,
5529022,NA,
3489833,NA,
3508403,272482,
925667,89129,
2293909,86370,
842554,87954,
2293962,84302,
959528,111544,
806346,NA,
1725059,234256,
3489741,272231,
959327,107257,
959396,107167,
806478,88054,
956766,85389,
806340,89225,
959336,107268,
959320,107250,
956688,87817,
4723125,136402,
959385,107156,
958457,98206,
6948238,NA,
2293940,85780,
1724996,234054,
806330,89221,
956747,84510,
5529265,NA,
959062,100625,
3489701,272455,
3489665,272418,
925725,83598,
3489848,272407,
4723127,136401,
1673208,234130,
959482,107263,
959407,107179,
7308843,NA,
1673293,234153,
7308960,NA,
925806,89746,
925816,85229,
959152,101463,
925800,87861,
7718920,NA,
2783084,NA,
959707,111638,
959194,107125,
1673264,234261,
958443,NA,
806377,96882,
3489558,272261,
959390,107161,
1673206,234128,
806455,NA,
1673207,234129,
3489792,272292,
925672,83776,
3489577,272280,
842603,85907,
959173,101488,
2293905,86202,
959425,107202,
2293949,89010,
641919,42561,
886688,NA,
956761,83851,
2293954,90127,
887952,89557,
715674,107082,
956653,84517,
925644,88021,
925655,85654,
806472,86485,
1725080,234169,
959533,111549,
1725017,234161,
1673217,234168,
6160690,NA,
958438,98198,
2386896,NA,
806454,88719,
959357,107123,
2294041,NA,
6714960,NA,
5167958,NA,
956602,87439,
5167963,NA,
806453,85016,
956777,87964,
842551,87693,
3508419,272499,
959458,107238,
959574,111566,
3489514,272216,
3489794,272294,
4388133,NA,
959361,107127,
641918,42560,
1673250,234246,
3489812,272345,
1725021,234172,
886681,89071,
806420,NA,
887957,90114,
959680,111615,
1673243,234237,
4726796,NA,
959634,111525,
806386,87961,
959264,107194,
2365261,NA,
959260,107190,
806496,89641,
956681,84447,
806332,86795,
1673278,234229,
806465,88977,
959464,107244,
3399675,NA,
1725050,234247,
5610845,NA,
842572,83804,
842532,83613,
959266,107196,
806394,83659,
3489646,272399,
1673268,234268,
842560,89302,
959511,111523,
1673228,234200,
1673234,234212,
958435,98165,
886710,88908,
1673252,234248,
1725093,234115,
1725104,234142,
842624,88435,
806381,90428,
956599,85063,
1673187,234047,
5435976,NA,
806463,86725,
4360783,NA,
959580,111567,
956631,84045,
959276,107206,
806389,86069,
2293978,86222,
959126,101435,
3489768,272263,
959652,111551,
959686,111620,
959624,111513,
641929,NA,
959206,107137,
956748,87438,
641826,42468,
641850,42510,
1673320,234147,
641867,42527,
806492,88223,
1725044,234241,
956626,85014,
3489578,272281,
1724999,234064,
959650,111549,
7456074,NA,
956561,84514,
806326,89077,
641833,42502,
959267,107197,
959682,111616,
806336,NA,
641878,42495,
959156,101470,
925757,88516,
4644656,NA,
959480,107260,
959255,107185,
959221,107152,
925727,83600,
959078,101482,
2293918,87954,
2390411,148341,
3508395,272473,
959705,111636,
959350,107280,
959333,107262,
4536070,NA,
1725105,234143,
959413,107189,
959231,107162,
3489504,272206,
1725000,234068,
6688524,NA,
806378,88977,
925669,90644,
1673267,234267,
959082,101486,
5878912,NA,
641914,42558,
959247,107177,
959517,111529,
959545,111595,
959222,107153,
1725052,234249,
959345,107274,
3269421,NA,
1725051,234248,
959410,107186,
806345,NA,
1673363,234197,
956633,87964,
959549,111599,
958429,98193,
1725099,234131,
806387,90495,
959591,111631,
956714,86434,
2386882,NA,
641858,42518,
1673254,234250,
806366,85016,
806412,NA,
6639838,NA,
2365264,NA,
959304,107234,
925664,87979,
925747,85678,
959463,107243,
1673244,234238,
959636,111527,
2293900,85167,
842662,84518,
1673203,234110,
641862,42522,
842639,85541,
641910,42557,
1673284,234193,
959548,111598,
1673302,234114,
2677920,85446,
6480594,NA,
806446,87659,
959457,107236,
956732,87661,
956767,84845,
956702,87222,
1725103,234139,
641916,106359,
1725010,234129,
3489519,272221,
1725043,234238,
959465,107245,
956738,85848,
3489742,272232,
4946868,NA,
2677903,87352,
1725006,234098,
925693,89177,
641893,42542,
959478,107258,
3920947,NA,
959649,111547,
3489622,272360,
3489548,272250,
2294005,89931,
3489849,272408,
1725096,234120,
959476,107256,
842562,89560,
3489670,272421,
7210649,NA,
3489509,272211,
5790812,NA,
1673290,234179,
959312,107242,
1673185,234040,
3489764,272259,
959225,107156,
956775,84045,
1673321,234149,
959690,111624,
959544,111594,
959315,107245,
5206636,NA,
3489721,272207,
959472,107252,
956779,86800,
956570,84311,
887933,90412,
2294031,90500,
3489623,272361,
959532,111548,
715670,107078,
959602,111639,
7096109,NA,
3489700,272454,
959340,107270,
959618,111507,
959341,107275,
641899,42548,
1673230,234205,
806424,88061,
3509639,273447,
959371,107138,
1725074,234181,
806363,90570,
956754,87152,
2386886,NA,
956563,86434,
1673304,234116,
956601,87438,
958432,NA,
959244,107175,
1725018,234165,
7047617,NA,
956557,84994,
806466,90757,
806355,NA,
7719406,NA,
925760,88951,
959362,107128,
959418,107194,
959670,111605,
956622,85389,
1673357,234101,
5167953,NA,
3489631,272373,
1725067,NA,
925761,88952,
1725065,234202,
7328191,NA,
925707,86892,
925712,NA,
1673238,234230,
925745,84255,
886707,NA,
806457,89899,
1673183,234037,
959063,101464,
2390412,148342,
959494,111506,
959612,111643,
959446,107225,
1673194,234072,
959573,111618,
956534,84234,
630493,107077,
1673233,234211,
958423,98190,
1725011,234130,
6239712,NA,
886700,89376,
925798,87132,
1725108,234146,
959688,111622,
806371,88937,
956713,86433,
956789,86235,
959438,107216,
806406,88347,
959119,100613,
7374202,NA,
3489807,272325,
3465887,NA,
806480,90159,
956726,85055,
842582,87742,
959089,101492,
1673247,234243,
806374,86541,
959339,107269,
806419,86792,
956752,86727,
959346,107277,
2189387,NA,
959190,107121,
959428,107205,
1673295,234157,
1673256,234252,
1725032,234203,
956744,87134,
641845,42505,
806359,87659,
959289,107219,
959571,111616,
925622,86050,
958437,98166,
956684,86796,
1673292,NA,
6610749,NA,
2294017,86360,
959049,101451,
959408,107184,
959274,107204,
959691,111625,
959254,107184,
3489664,272417,
3489641,272394,
5167957,NA,
959400,107172,
1673271,234202,
959440,107218,
806407,88395,
3489683,272434,
715666,107073,
956655,85800,
842534,83796,
959421,107197,
641886,42535,
6216898,NA,
3489632,272375,
641848,42508,
806445,87641,
1673212,234154,
6948306,NA,
806486,85249,
925751,86827,
925755,88021,
956672,83802,
3489837,272396,
6748683,NA,
956636,86071,
806335,88941,
806395,96881,
641874,42491,
959285,107215,
2677930,86782,
959558,111606,
925770,85978,
1725026,234189,
958444,98170,
887927,85953,
959343,107272,
3489639,272392,
5962661,NA,
5836058,NA,
956614,85527,
806473,87961,
2347886,NA,
956641,83664,
959599,111638,
959294,107224,
925804,89177,
2293982,87071,
956750,87442,
2293998,89063,
925695,89746,
3489508,272210,
1673235,234221,
3489821,272363,
5167956,NA,
806369,85980,
806413,NA,
806481,83659,
959356,107122,
715619,107027,
959328,107258,
959208,107139,
959112,101516,
1673325,234042,
1673279,234184,
1673220,234176,
1673195,234075,
959334,107264,
1673318,234145,
959505,111517,
806427,89225,
959530,111546,
959321,107251,
806385,86485,
806403,88192,
7047618,NA,
2245004,NA,
2677907,84679,
959233,107164,
1708970,234226,
959550,111600,
959462,107242,
806397,83943,
959382,107151,
3489515,272217,
2293967,85344,
2294034,NA,
925807,89747,
2293984,87195,
925621,85573,
959625,111514,
925645,88320,
959306,107237,
842552,87768,
7599149,NA,
7532487,NA,
3490294,265520,
3508399,272478,
959409,107185,
715659,107067,
641864,42524,
641926,42454,
1673294,234155,
956541,85185,
959148,101458,
1725068,NA,
641851,42511,
959495,111507,
3489797,272298,
1725085,234157,
6942600,NA,
6870162,NA,
6239442,NA,
1673299,234163,
806444,90732,
886709,84794,
3489553,272256,
2978635,NA,
925711,NA,
5604271,476052,
959297,107227,
2293996,88694,
1725072,234186,
806393,90159,
958430,98162,
842596,84301,
958436,98195,
3489590,272293,
6663726,NA,
925805,89403,
1673226,234195,
925638,85829,
959305,107235,
2244980,NA,
959125,101434,
959647,111545,
2383202,42534,
641825,42467,
806449,90294,
1725066,234204,
959432,107209,
1725076,234193,
806464,88981,
806495,88726,
959395,107166,
806409,89641,
886702,89070,
5167962,NA,
1725036,234221,
925708,87849,
7306514,NA,
886703,87188,
1725045,234242,
959269,107199,
959020,100613,
956516,87846,
956612,86483,
806416,87932,
959048,101450,
3489777,272272,
925653,84004,
959631,111522,
959427,107204,
959404,107176,
842574,85477,
4548060,NA,
715650,107059,
842547,86443,
641880,42529,
806458,88937,
956524,84152,
5116108,NA,
959358,107124,
959045,101447,
806422,88941,
1725025,234185,
959685,111619,
641859,42519,
1725062,234260,
958453,98175,
959337,107266,
959043,101445,
956590,85848,
806399,85249,
6392471,NA,
958420,98147,
806439,83506,
959282,107212,
959460,107240,
3489523,272225,
925789,84217,
925735,86949,
886682,NA,
925713,NA,
959621,111510,
959398,107170,
3489852,272411,
925793,85143,
641924,42563,
7222063,NA,
959570,111612,
3489534,272236,
959697,111630,
2978640,NA,
1673324,234039,
3978639,NA,
959419,107195,
959536,111552,
958428,98192,
959161,101475,
715662,NA,
959235,107166,
1673342,234074,
1725092,234116,
959491,107271,
925670,90646,
958431,98163,
1673190,234058,
1725005,234085,
2293904,85356,
3489637,272390,
956568,85118,
958446,98201,
1673258,234254,
2294030,88354,
959184,101500,
925791,84478,
925709,88406,
3489522,272224,
5441696,NA,
2677913,88426,
959663,111598,
925697,90041,
2183097,NA,
959435,107213,
806370,89899,
956629,84742,
959694,111628,
641920,42451,
1673309,234123,
641882,42531,
641912,42449,
1724998,234061,
1725073,234188,
3489539,272241,
1673332,234055,
959699,111631,
806338,85183,
806352,83506,
956701,85819,
641885,106357,
7718784,NA,
806333,87188,
641835,42504,
842613,87195,
959632,111523,
2294009,83563,
7736523,NA,
925736,87583,
1673288,234167,
1673182,234035,
959452,107231,
958448,98171,
959140,101445,
959135,101440,
3489586,272289,
3489629,272371,
925626,88378,
3489625,272363,
886695,NA,
2293901,85268,
959092,101496,
959344,107273,
2293903,NA,
959295,107225,
1673329,234048,
641872,42488,
2368436,NA,
842533,83680,
806390,89570,
1673287,234169,
959187,101503,
1673196,234078,
886689,NA,
959677,111610,
959170,101485,
959411,107187,
1673316,234143,
1725063,234261,
959402,107174,
3489843,272402,
1673303,234115,
956529,84447,
959359,107125,
3489818,272360,
2293955,90407,
2386892,NA,
5921870,NA,
3489819,272361,
959068,101472,
641911,42447,
6777265,NA,
886705,NA,
842660,88552,
959642,111540,
630510,42441,
956740,87299,
2245014,NA,
958439,98199,
959100,101504,
4644689,NA,
2293951,89254,
641853,42513,
842538,85167,
959236,107167,
641875,42492,
959568,111565,
1673351,234094,
3489684,272435,
959258,107188,
715675,107083,
806347,87927,
3489609,272325,
806328,NA,
2365260,NA,
959280,107210,
3489581,272284,
1725053,234250,
1725102,234138,
956564,86436,
959083,101487,
1725041,234232,
7249889,NA,
3489652,272405,
956700,85818,
925633,83995,
3489657,272410,
3489526,272228,
7667672,NA,
842629,89368,
3951782,NA,
3489832,272391,
887945,87619,
1673232,234209,
959638,111534,
959493,111505,
1673273,NA,
959501,111513,
959506,111518,
956729,84479,
1725057,234254,
959095,101499,
1725091,234114,
959422,107199,
886713,90728,
959097,101501,
959207,107138,
2365266,NA,
3489571,272274,
925696,89747,
1725037,234222,
1673352,234095,
3489549,272252,
3489529,272231,
959412,107188,
925812,83777,
3489627,272367,
3489762,272257,
806417,89221,
3489587,272290,
959394,107165,
3442497,NA,
956606,86727,
959192,107123,
956746,85063,
2978573,167081,
2293932,90143,
959109,101513,
956659,86596,
959302,107232,
886701,89077,
3489688,272439,
3839429,107083,
1725008,234126,
959329,107259,
959628,111518,
959186,101502,
641895,42544,
715624,107032,
1725048,234245,
959296,107226,
959303,107233,
1673225,234192,
959437,107215,
3489636,272389,
806437,84990,
1725030,234198,
956710,85565,
956711,86307,
1673266,234263,
925797,86387,
3489712,272467,
6219763,NA,
4135462,NA,
925643,87978,
3489744,272234,
1673317,234144,
1725098,234123,
2386887,NA,
2293893,83575,
3489693,272448,
630511,42442,
715699,NA,
641891,42540,
4035079,NA,
886692,90728,
641828,42470,
1673223,234185,
3489506,272208,
925657,85943,
959212,107143,
959265,107195,
1725033,234209,
5704605,NA,
959313,107243,
2293925,89313,
842645,87348,
956608,87152,
1725100,234134,
956552,83686,
956728,85040,
842633,90435,
806405,88223,
2293981,86718,
925647,88585,
925687,87132,
925739,89674,
3489615,272345,
959529,111545,
956546,123456,
2978638,180262,
806418,87990,
956788,85900,
959470,107250,
806341,84720,
6390350,NA,
1725035,234212,
3489574,272277,
1725014,234140,
806373,86536,
4723126,136403,
1673218,234172,
6137161,NA,
806372,88912,
5836056,NA,
806391,88057,
925722,83595,
959417,107193,
2294011,85253,
3489624,272362,
641869,42485,
7718895,NA,
959576,111620,
5167955,NA,
3489562,272265,
959290,107220,
806488,85580,
959698,111570,
