PCID,TCGID,
5768731,NA,
3975853,NA,
3560840,NA,
5769497,NA,
5769860,NA,
959145,101453,
5705810,NA,
3975692,NA,
5769702,NA,
7372282,NA,
5253707,NA,
7308698,265253,
5706115,NA,
3975716,NA,
5706185,NA,
3560986,NA,
3560867,NA,
3560899,NA,
3561036,NA,
3725871,NA,
3725912,NA,
3561272,NA,
3725906,NA,
3560860,NA,
3725748,NA,
3725952,NA,
5706154,NA,
5769637,NA,
3561374,NA,
3725732,NA,
5252562,NA,
6362944,NA,
5768745,NA,
3561485,NA,
5067025,NA,
5769725,NA,
3561532,NA,
3561269,NA,
3560781,NA,
3561557,NA,
3975958,NA,
3561263,NA,
4928254,NA,
5769769,NA,
3560835,NA,
3561344,NA,
5067061,NA,
3975936,NA,
5769692,NA,
3725751,NA,
3561472,NA,
3561042,NA,
5917691,NA,
5067076,NA,
5769687,NA,
5067037,NA,
5706088,NA,
5769746,NA,
5067030,NA,
3560846,NA,
5769614,NA,
4928292,NA,
5706166,NA,
4928265,NA,
4928293,NA,
3560895,NA,
5769802,NA,
3561067,NA,
3561086,NA,
5252597,NA,
3725959,NA,
5252600,NA,
3561639,NA,
3561405,NA,
3725680,NA,
5706141,NA,
5252590,NA,
3561468,NA,
3975778,NA,
5066996,NA,
5705990,NA,
3560792,NA,
5769568,NA,
3975676,NA,
3975844,NA,
5769730,NA,
3561241,NA,
3560854,NA,
3975831,NA,
5530069,NA,
3975783,NA,
5769602,NA,
5438778,219176,
3975670,NA,
6363043,NA,
3975873,NA,
3975663,NA,
5706017,NA,
4928283,219071,
5706138,NA,
3975870,NA,
5768726,NA,
3975965,NA,
4928252,NA,
5706107,NA,
3561619,NA,
5769569,NA,
3975920,NA,
4928325,NA,
3561617,NA,
3725962,NA,
5769506,NA,
5706032,NA,
6362998,NA,
5067022,NA,
3561645,NA,
3560750,NA,
5252596,NA,
3560857,NA,
5252564,NA,
3560746,NA,
3561206,NA,
3561258,NA,
3561421,NA,
3561024,NA,
3560818,NA,
3561461,NA,
3561340,NA,
3725854,NA,
3561233,NA,
5067024,NA,
5768733,NA,
3561673,NA,
3561603,NA,
3725852,NA,
3561393,NA,
3561249,NA,
3561649,NA,
3561488,NA,
3560831,NA,
3561714,NA,
3561667,NA,
3561524,NA,
5530059,NA,
4928230,NA,
3975657,NA,
3975884,NA,
5706096,NA,
3560729,NA,
3975655,NA,
3725976,NA,
3975913,NA,
5067067,NA,
5768757,NA,
3561143,NA,
3561022,NA,
5769552,NA,
5705971,NA,
5769609,NA,
5768791,NA,
5067057,NA,
3975968,NA,
5769522,NA,
5706011,NA,
4928291,NA,
5769804,NA,
5252576,NA,
1420007,168210,
6363066,NA,
5769492,NA,
5067002,NA,
5705894,NA,
5769644,NA,
3975638,NA,
5706106,NA,
5769665,NA,
4928239,NA,
3560845,NA,
3975983,NA,
3561180,NA,
3561139,NA,
3976004,NA,
5769584,NA,
5252608,NA,
3725731,NA,
5067004,NA,
3561654,NA,
3561427,NA,
3561005,NA,
5706061,NA,
3725947,NA,
5705902,NA,
3561486,NA,
5768792,NA,
3725872,NA,
3561383,NA,
4081131,NA,
3561372,NA,
3725905,NA,
3975749,NA,
3725663,NA,
3975880,NA,
5706147,NA,
5768725,NA,
3975695,NA,
3561561,NA,
5769859,NA,
5706044,NA,
5768807,NA,
3975833,NA,
3975911,NA,
5769728,NA,
3561618,NA,
3561490,NA,
5769555,NA,
5768806,NA,
5769671,NA,
5768781,NA,
3561553,NA,
5769550,NA,
5530039,NA,
5706129,NA,
5706052,NA,
5769540,NA,
5769732,NA,
5706007,NA,
3560839,NA,
3560885,NA,
3561163,NA,
3560812,NA,
3561270,NA,
3725721,NA,
3725699,NA,
4081128,NA,
3561292,NA,
3725760,NA,
3725687,NA,
3560870,NA,
3725878,NA,
3561364,NA,
5768814,NA,
5769830,NA,
5066994,NA,
3561415,NA,
3561629,NA,
3561590,NA,
5769857,NA,
3561466,NA,
3975835,NA,
5769716,NA,
5706046,NA,
5769585,NA,
3975825,NA,
6362962,219077,
3561672,NA,
3975964,NA,
3561657,NA,
5706151,NA,
5705896,NA,
3560756,NA,
5706062,NA,
5067038,NA,
3725933,NA,
5769879,NA,
5769812,NA,
3561549,NA,
3975719,NA,
5768761,NA,
5706083,NA,
5769577,NA,
5706146,NA,
5067069,NA,
3560785,NA,
3975746,NA,
3561109,NA,
3561183,NA,
3560952,NA,
6363067,NA,
3976003,NA,
3560833,NA,
3560789,NA,
3975994,NA,
3561388,NA,
5067044,NA,
5067048,NA,
3561280,NA,
3561229,NA,
3725710,NA,
5769827,NA,
5769627,NA,
5769560,NA,
3725773,NA,
5253727,NA,
5706038,NA,
3561217,NA,
5769674,NA,
5705966,NA,
4928237,NA,
5769719,NA,
3975625,NA,
3975855,NA,
3725719,NA,
3561073,NA,
5706057,NA,
3561643,NA,
5769788,NA,
3561084,NA,
5706148,NA,
5067017,NA,
5705905,NA,
5706013,NA,
3975800,NA,
3561069,NA,
5252559,NA,
3561579,NA,
5769572,NA,
5769626,NA,
5769862,NA,
5705987,NA,
5706075,NA,
3561068,NA,
3975859,NA,
3561691,NA,
3725666,NA,
6363060,NA,
5769611,NA,
5252595,NA,
3561134,NA,
3561129,NA,
3560819,NA,
4928261,NA,
3560946,NA,
5706086,NA,
3560856,NA,
3560788,NA,
3975988,NA,
3725694,NA,
3975975,NA,
3561179,NA,
5769481,NA,
3725826,NA,
5530085,NA,
5252584,NA,
3561193,NA,
5706111,NA,
3561252,NA,
3561452,NA,
5706186,NA,
5530070,NA,
3561481,NA,
3561509,NA,
5705983,NA,
5769676,NA,
3561503,NA,
5769632,NA,
